commit_id,dict_size,dictionary_file_sha256,dictionary_hash,dictionary_seed,experiment_config_hash,first_agent,first_avg_time_sec,first_beam_pruned_move_count,first_candidate_evaluations,first_config_id,first_cutoff_count,first_depth_change_count,first_graph_ordering_calls,first_graph_ordering_changed_first_count,first_graph_ordering_evaluations,first_graph_ordering_time_sec,first_leaf_evaluations,first_max_time_sec,first_mean_effective_depth,first_median_time_sec,first_nodes_searched,first_null_window_search_count,first_p95_time_sec,first_research_count,first_timeout_count,first_total_time_sec,hybrid_config_id,invalid_move_count,loss_reason,match_elapsed_time_sec,match_id,match_seed,max_match_time_sec,max_moves,repetition,runtime,second_agent,second_avg_time_sec,second_beam_pruned_move_count,second_candidate_evaluations,second_config_id,second_cutoff_count,second_depth_change_count,second_graph_ordering_calls,second_graph_ordering_changed_first_count,second_graph_ordering_evaluations,second_graph_ordering_time_sec,second_leaf_evaluations,second_max_time_sec,second_mean_effective_depth,second_median_time_sec,second_nodes_searched,second_null_window_search_count,second_p95_time_sec,second_research_count,second_timeout_count,second_total_time_sec,source_fingerprint,turn_count,used_word_count,winner
c3025850fe74072e338c0dc84f044ce8036e4bee,10000,13f83c2052bc052005e588fe7b9704a1eecbafee8dcd63e189b275acd3cb0946,74273ec92dd5b9b50e5d125bf7fc94fc234d4603966a511f8ecb7898b44b9b29,0,0dfbacfcb5f87efe04db0bacd0cc8549169857e1283230885a79be52c1751607,beam_pvs,0.14505476573784207,831479.0,926184.0,beam_pvs_deep,26899.0,1,0.0,0.0,0.0,0.0,26406.0,0.37611220800317824,8.945945945945946,0.156971,72302.0,25709.0,0.340202,722.0,0,5.367026332300156,beam_pvs_deep,0,ended_with_n,17.993012625025585,D10000_seed0_beam_pvs_deep_vs_alpha_beta_reference,0,300.0,1000,0,/Users/onumagakuto/Documents/最強しりとり/shiritori_ai/data/dictionaries/D10000_L2-12_seed0.runtime.json,alpha_beta,0.35065289474247646,0.0,1088777.0,alpha_beta_reference,27113.0,16,0.0,0.0,0.0,0.0,101673.0,1.0000391660723835,5.75,0.2560335,140712.0,0.0,1.000026,0.0,2,12.623504210729152,b51e30affded14d91de859b1d766d017e925d24e469bfa5bd71e5f31a80e54cd,73,73,second
c3025850fe74072e338c0dc84f044ce8036e4bee,10000,13f83c2052bc052005e588fe7b9704a1eecbafee8dcd63e189b275acd3cb0946,74273ec92dd5b9b50e5d125bf7fc94fc234d4603966a511f8ecb7898b44b9b29,0,0dfbacfcb5f87efe04db0bacd0cc8549169857e1283230885a79be52c1751607,alpha_beta,0.3678383972651015,0.0,1353332.0,alpha_beta_reference,34386.0,18,0.0,0.0,0.0,0.0,101480.0,1.0001051670406014,5.933333333333334,0.273694,150304.0,0.0,1.000034,0.0,4,16.552727876929566,beam_pvs_deep,0,ended_with_n,24.71678329189308,D10000_seed0_alpha_beta_reference_vs_beam_pvs_deep,0,300.0,1000,0,/Users/onumagakuto/Documents/最強しりとり/shiritori_ai/data/dictionaries/D10000_L2-12_seed0.runtime.json,beam_pvs,0.18547409660690886,1149351.0,1273467.0,beam_pvs_deep,34627.0,1,0.0,0.0,0.0,0.0,33845.0,0.549522208981216,8.954545454545455,0.17860749999999997,94104.0,33380.0,0.329271,669.0,0,8.16086025070399,b51e30affded14d91de859b1d766d017e925d24e469bfa5bd71e5f31a80e54cd,89,89,second
c3025850fe74072e338c0dc84f044ce8036e4bee,10000,13f83c2052bc052005e588fe7b9704a1eecbafee8dcd63e189b275acd3cb0946,74273ec92dd5b9b50e5d125bf7fc94fc234d4603966a511f8ecb7898b44b9b29,0,0dfbacfcb5f87efe04db0bacd0cc8549169857e1283230885a79be52c1751607,beam_pvs,0.16304318402678922,481973.0,533484.0,beam_pvs_wide,14570.0,1,0.0,0.0,0.0,0.0,12003.0,0.47693716594949365,7.923076923076923,0.1501125,35919.0,11797.0,0.383778,261.0,0,4.239122784696519,beam_pvs_wide,0,ended_with_n,12.025588874937966,D10000_seed0_beam_pvs_wide_vs_alpha_beta_reference,0,300.0,1000,0,/Users/onumagakuto/Documents/最強しりとり/shiritori_ai/data/dictionaries/D10000_L2-12_seed0.runtime.json,alpha_beta,0.2993986089892972,0.0,603185.0,alpha_beta_reference,15052.0,6,0.0,0.0,0.0,0.0,43506.0,0.958302624989301,6.0,0.266204,64039.0,0.0,0.642074,0.0,0,7.784363833721727,b51e30affded14d91de859b1d766d017e925d24e469bfa5bd71e5f31a80e54cd,52,52,first
c3025850fe74072e338c0dc84f044ce8036e4bee,10000,13f83c2052bc052005e588fe7b9704a1eecbafee8dcd63e189b275acd3cb0946,74273ec92dd5b9b50e5d125bf7fc94fc234d4603966a511f8ecb7898b44b9b29,0,0dfbacfcb5f87efe04db0bacd0cc8549169857e1283230885a79be52c1751607,alpha_beta,0.3953621190074565,0.0,1976572.0,alpha_beta_reference,48825.0,32,0.0,0.0,0.0,0.0,135173.0,1.0030093339737505,5.642857142857143,0.288091,203823.0,0.0,0.93786,0.0,1,27.675348330521956,beam_pvs_wide,0,ended_with_n,42.51692208298482,D10000_seed0_alpha_beta_reference_vs_beam_pvs_wide,0,300.0,1000,0,/Users/onumagakuto/Documents/最強しりとり/shiritori_ai/data/dictionaries/D10000_L2-12_seed0.runtime.json,beam_pvs,0.21500884067348164,1837471.0,2041753.0,beam_pvs_wide,57857.0,1,0.0,0.0,0.0,0.0,51601.0,0.42482212488539517,7.971014492753623,0.206222,148468.0,51142.0,0.386591,1178.0,0,14.835610006470233,b51e30affded14d91de859b1d766d017e925d24e469bfa5bd71e5f31a80e54cd,139,139,second
c3025850fe74072e338c0dc84f044ce8036e4bee,10000,13f83c2052bc052005e588fe7b9704a1eecbafee8dcd63e189b275acd3cb0946,74273ec92dd5b9b50e5d125bf7fc94fc234d4603966a511f8ecb7898b44b9b29,0,0dfbacfcb5f87efe04db0bacd0cc8549169857e1283230885a79be52c1751607,beam_pvs,0.3459637304423032,3091200.0,3415598.0,beam_pvs_deep_wide,91833.0,25,0.0,0.0,0.0,0.0,81040.0,1.000028041889891,8.320987654320987,0.328959,236915.0,80869.0,0.661437,1826.0,1,28.02306216582656,beam_pvs_deep_wide,0,ended_with_n,61.18174320901744,D10000_seed0_beam_pvs_deep_wide_vs_alpha_beta_reference,0,300.0,1000,0,/Users/onumagakuto/Documents/最強しりとり/shiritori_ai/data/dictionaries/D10000_L2-12_seed0.runtime.json,alpha_beta,0.4092509417800394,0.0,1853616.0,alpha_beta_reference,45833.0,28,0.0,0.0,0.0,0.0,157324.0,1.0000467500649393,5.518518518518518,0.361205,225557.0,0.0,1.000037,0.0,5,33.14932628418319,b51e30affded14d91de859b1d766d017e925d24e469bfa5bd71e5f31a80e54cd,162,162,first
c3025850fe74072e338c0dc84f044ce8036e4bee,10000,13f83c2052bc052005e588fe7b9704a1eecbafee8dcd63e189b275acd3cb0946,74273ec92dd5b9b50e5d125bf7fc94fc234d4603966a511f8ecb7898b44b9b29,0,0dfbacfcb5f87efe04db0bacd0cc8549169857e1283230885a79be52c1751607,alpha_beta,0.36523619047285794,0.0,1198247.0,alpha_beta_reference,30107.0,22,0.0,0.0,0.0,0.0,85748.0,1.000057291937992,5.603448275862069,0.29104549999999996,128685.0,0.0,1.000032,0.0,3,21.183699047425762,beam_pvs_deep_wide,0,ended_with_n,41.661882458021864,D10000_seed0_alpha_beta_reference_vs_beam_pvs_deep_wide,0,300.0,1000,0,/Users/onumagakuto/Documents/最強しりとり/shiritori_ai/data/dictionaries/D10000_L2-12_seed0.runtime.json,beam_pvs,0.35916576033311065,1925065.0,2130865.0,beam_pvs_deep_wide,57117.0,13,0.0,0.0,0.0,0.0,51001.0,0.7446429170668125,8.491228070175438,0.356463,149129.0,49851.0,0.655561,1261.0,0,20.472448338987306,b51e30affded14d91de859b1d766d017e925d24e469bfa5bd71e5f31a80e54cd,115,115,second
c3025850fe74072e338c0dc84f044ce8036e4bee,10000,f7feddf87127e40bde1a535f59cac947714438dc1e954782a6d8ce39feaff155,00ebc1cac9dd741110af9ac9d2df615d6c05ca991919c4f06c178a9ef7a4ac28,1,0dfbacfcb5f87efe04db0bacd0cc8549169857e1283230885a79be52c1751607,beam_alpha_beta,0.10487289555882379,1161486.0,1285289.0,beam_alpha_beta_baseline,30981.0,1,0.0,0.0,0.0,0.0,33491.0,0.1978634160477668,7.971830985915493,0.125039,92985.0,0.0,0.16534,0.0,0,7.445975584676489,beam_alpha_beta_baseline,0,ended_with_n,31.342653542058542,D10000_seed1_beam_alpha_beta_baseline_vs_alpha_beta_reference,1000,300.0,1000,0,/Users/onumagakuto/Documents/最強しりとり/shiritori_ai/data/dictionaries/D10000_L2-12_seed1.runtime.json,alpha_beta,0.33650208924385444,0.0,2396637.0,alpha_beta_reference,60825.0,14,0.0,0.0,0.0,0.0,152047.0,1.000040124868974,6.042253521126761,0.369903,235472.0,0.0,0.589599,0.0,1,23.891648336313665,b51e30affded14d91de859b1d766d017e925d24e469bfa5bd71e5f31a80e54cd,142,142,first
c3025850fe74072e338c0dc84f044ce8036e4bee,10000,f7feddf87127e40bde1a535f59cac947714438dc1e954782a6d8ce39feaff155,00ebc1cac9dd741110af9ac9d2df615d6c05ca991919c4f06c178a9ef7a4ac28,1,0dfbacfcb5f87efe04db0bacd0cc8549169857e1283230885a79be52c1751607,alpha_beta,0.29426008793396047,0.0,1026115.0,alpha_beta_reference,25742.0,14,0.0,0.0,0.0,0.0,70524.0,1.0000252919271588,6.138888888888889,0.2210995,106485.0,0.0,0.862613,0.0,1,10.593363165622577,beam_alpha_beta_baseline,0,ended_with_n,14.093180499970913,D10000_seed1_alpha_beta_reference_vs_beam_alpha_beta_baseline,1000,300.0,1000,0,/Users/onumagakuto/Documents/最強しりとり/shiritori_ai/data/dictionaries/D10000_L2-12_seed1.runtime.json,beam_alpha_beta,0.09992195708411081,542551.0,603734.0,beam_alpha_beta_baseline,16197.0,1,0.0,0.0,0.0,0.0,16469.0,0.19761316711083055,7.942857142857143,0.090383,45695.0,0.0,0.196288,0.0,0,3.497268497943878,b51e30affded14d91de859b1d766d017e925d24e469bfa5bd71e5f31a80e54cd,71,71,second
c3025850fe74072e338c0dc84f044ce8036e4bee,10000,f7feddf87127e40bde1a535f59cac947714438dc1e954782a6d8ce39feaff155,00ebc1cac9dd741110af9ac9d2df615d6c05ca991919c4f06c178a9ef7a4ac28,1,0dfbacfcb5f87efe04db0bacd0cc8549169857e1283230885a79be52c1751607,beam_alpha_beta,0.15665216959037243,874871.0,978289.0,beam_alpha_beta_deep,25172.0,1,0.0,0.0,0.0,0.0,30248.0,0.35358379082754254,8.952380952380953,0.13874399999999998,80471.0,0.0,0.34342,0.0,0,6.579391122795641,beam_alpha_beta_deep,0,ended_with_n,21.750375207979232,D10000_seed1_beam_alpha_beta_deep_vs_alpha_beta_reference,1000,300.0,1000,0,/Users/onumagakuto/Documents/最強しりとり/shiritori_ai/data/dictionaries/D10000_L2-12_seed1.runtime.json,alpha_beta,0.3699346513930345,0.0,1234091.0,alpha_beta_reference,30504.0,16,0.0,0.0,0.0,0.0,92741.0,1.0000412908848375,6.219512195121951,0.298072,137100.0,0.0,0.956709,0.0,2,15.167320707114413,b51e30affded14d91de859b1d766d017e925d24e469bfa5bd71e5f31a80e54cd,83,83,second
c3025850fe74072e338c0dc84f044ce8036e4bee,10000,f7feddf87127e40bde1a535f59cac947714438dc1e954782a6d8ce39feaff155,00ebc1cac9dd741110af9ac9d2df615d6c05ca991919c4f06c178a9ef7a4ac28,1,0dfbacfcb5f87efe04db0bacd0cc8549169857e1283230885a79be52c1751607,alpha_beta,0.3682044461787935,0.0,2613181.0,alpha_beta_reference,66609.0,10,0.0,0.0,0.0,0.0,161095.0,1.0001154590863734,6.144927536231884,0.39477,250961.0,0.0,0.640232,0.0,2,25.40610678633675,beam_alpha_beta_deep,0,ended_with_n,34.82366329105571,D10000_seed1_alpha_beta_reference_vs_beam_alpha_beta_deep,1000,300.0,1000,0,/Users/onumagakuto/Documents/最強しりとり/shiritori_ai/data/dictionaries/D10000_L2-12_seed1.runtime.json,beam_alpha_beta,0.13841374266057221,1445221.0,1603803.0,beam_alpha_beta_deep,38308.0,1,0.0,0.0,0.0,0.0,38309.0,0.35959866689518094,8.970588235294118,0.126808,116163.0,0.0,0.337026,0.0,0,9.41213450091891,b51e30affded14d91de859b1d766d017e925d24e469bfa5bd71e5f31a80e54cd,137,137,second
