agent_name,dict_size,end_char,move_count,move_rate,timeout_count,average_elapsed_time_sec,ended_with_n_count
beam_negamax,20000,と,4,0.005420,0,0.094065,0
beam_negamax,20000,ぬ,4,0.005420,0,0.093002,0
beam_negamax,20000,ね,38,0.051491,0,0.091158,0
beam_negamax,20000,の,2,0.002710,0,0.084963,0
beam_negamax,20000,び,4,0.005420,0,0.089284,0
beam_negamax,20000,ぴ,2,0.002710,0,0.088010,0
beam_negamax,20000,ぷ,4,0.005420,0,0.093419,0
beam_negamax,20000,べ,14,0.018970,0,0.091201,0
beam_negamax,20000,ぽ,2,0.002710,0,0.085354,0
beam_negamax,20000,む,64,0.086721,0,0.089711,0
beam_negamax,20000,や,16,0.021680,0,0.087149,0
beam_negamax,20000,ゆ,2,0.002710,0,0.058708,0
beam_negamax,20000,よ,14,0.018970,0,0.076851,0
beam_negamax,20000,ら,18,0.024390,0,0.086944,0
beam_negamax,20000,り,8,0.010840,0,0.084621,0
beam_negamax,20000,る,288,0.390244,0,0.089809,0
beam_negamax,20000,ろ,4,0.005420,0,0.084448,0
beam_negamax,20000,わ,4,0.005420,0,0.085727,0
beam_negamax,20000,ん,2,0.002710,0,0.000005,2
