match_id,dict_size,dictionary_seed,repetition,agent,opponent,seat,won,draw,turn_count,mean_time_sec,median_time_sec,p95_time_sec,max_time_sec,timeout_count,invalid_move_count,move_count,nodes_searched,candidate_evaluations
D5000_seed0_monte_carlo_vs_graph_control_rep0,5000,0,0,monte_carlo,graph_control,first,False,False,22,0.14402972727272728,0.092157,0.458306,0.458306,0,0,11,0,0
D5000_seed0_monte_carlo_vs_graph_control_rep0,5000,0,0,graph_control,monte_carlo,second,True,False,22,0.015173727272727273,0.017491,0.026366,0.026366,0,0,11,0.0,249.0
D5000_seed0_monte_carlo_vs_graph_control_rep1,5000,0,1,monte_carlo,graph_control,first,True,False,21,0.19642427272727273,0.11945,0.71325,0.71325,0,0,11,0,0
D5000_seed0_monte_carlo_vs_graph_control_rep1,5000,0,1,graph_control,monte_carlo,second,False,False,21,0.0182603,0.021296,0.028776,0.028776,0,0,10,0.0,231.0
D5000_seed0_monte_carlo_vs_graph_control_rep2,5000,0,2,monte_carlo,graph_control,first,False,False,20,0.22271200000000002,0.14262000000000002,0.742416,0.742416,0,0,10,0,0
D5000_seed0_monte_carlo_vs_graph_control_rep2,5000,0,2,graph_control,monte_carlo,second,True,False,20,0.0183993,0.020385,0.029632,0.029632,0,0,10,0.0,231.0
D5000_seed0_monte_carlo_vs_graph_control_rep3,5000,0,3,monte_carlo,graph_control,first,False,False,22,0.18348618181818183,0.114048,0.648364,0.648364,0,0,11,0,0
D5000_seed0_monte_carlo_vs_graph_control_rep3,5000,0,3,graph_control,monte_carlo,second,True,False,22,0.016884909090909093,0.020343,0.027403,0.027403,0,0,11,0.0,281.0
D5000_seed0_monte_carlo_vs_graph_control_rep4,5000,0,4,monte_carlo,graph_control,first,True,False,21,0.16177963636363638,0.099921,0.541538,0.541538,0,0,11,0,0
D5000_seed0_monte_carlo_vs_graph_control_rep4,5000,0,4,graph_control,monte_carlo,second,False,False,21,0.0166383,0.0207965,0.025836,0.025836,0,0,10,0.0,230.0
D5000_seed0_minimax_vs_random_rep0,5000,0,0,minimax,random,first,True,False,37,0.054994842105263154,0.05832,0.077051,0.077051,0,0,19,9025.0,26885.0
D5000_seed0_minimax_vs_random_rep0,5000,0,0,random,minimax,second,False,False,37,2.0333333333333334e-05,2.1e-05,2.8e-05,2.8e-05,0,0,18,0,0
D5000_seed0_minimax_vs_random_rep1,5000,0,1,minimax,random,first,True,False,27,0.05041842857142857,0.0520655,0.062398,0.062398,0,0,14,6574.0,19884.0
D5000_seed0_minimax_vs_random_rep1,5000,0,1,random,minimax,second,False,False,27,1.5692307692307693e-05,1.4e-05,2.7e-05,2.7e-05,0,0,13,0,0
D5000_seed0_minimax_vs_random_rep2,5000,0,2,minimax,random,first,True,False,23,0.052594,0.0528745,0.06399,0.06399,0,0,12,5968.0,17921.0
D5000_seed0_minimax_vs_random_rep2,5000,0,2,random,minimax,second,False,False,23,1.4818181818181819e-05,1.5e-05,2.7e-05,2.7e-05,0,0,11,0,0
D5000_seed0_minimax_vs_random_rep3,5000,0,3,minimax,random,first,True,False,27,0.05634878571428571,0.061337,0.070154,0.070154,0,0,14,6823.0,20200.0
D5000_seed0_minimax_vs_random_rep3,5000,0,3,random,minimax,second,False,False,27,1.869230769230769e-05,1.6e-05,2.7e-05,2.7e-05,0,0,13,0,0
D5000_seed0_minimax_vs_random_rep4,5000,0,4,minimax,random,first,True,False,19,0.0488974,0.0470195,0.068564,0.068564,0,0,10,4534.0,14014.0
D5000_seed0_minimax_vs_random_rep4,5000,0,4,random,minimax,second,False,False,19,1.4e-05,1.4e-05,1.7e-05,1.7e-05,0,0,9,0,0
D5000_seed0_minimax_vs_greedy_rep0,5000,0,0,minimax,greedy,first,True,False,31,0.0581744375,0.059322,0.078579,0.078579,0,0,16,7901.0,23145.0
D5000_seed0_minimax_vs_greedy_rep0,5000,0,0,greedy,minimax,second,False,False,31,6.173333333333333e-05,5.5e-05,0.000141,0.000141,0,0,15,0,0
D5000_seed0_minimax_vs_monte_carlo_rep0,5000,0,0,minimax,monte_carlo,first,True,False,27,0.046292,0.0539995,0.062373,0.062373,0,0,14,6779.0,19982.0
D5000_seed0_minimax_vs_monte_carlo_rep0,5000,0,0,monte_carlo,minimax,second,False,False,27,0.23873938461538463,0.150615,0.663511,0.663511,0,0,13,0,0
D5000_seed0_minimax_vs_monte_carlo_rep1,5000,0,1,minimax,monte_carlo,first,True,False,29,0.042506,0.048384,0.055168,0.055168,0,0,15,7259.0,21449.0
D5000_seed0_minimax_vs_monte_carlo_rep1,5000,0,1,monte_carlo,minimax,second,False,False,29,0.1802092142857143,0.09668850000000001,0.534938,0.534938,0,0,14,0,0
D5000_seed0_minimax_vs_monte_carlo_rep2,5000,0,2,minimax,monte_carlo,first,True,False,25,0.04764215384615385,0.054533,0.072418,0.072418,0,0,13,5948.0,18112.0
D5000_seed0_minimax_vs_monte_carlo_rep2,5000,0,2,monte_carlo,minimax,second,False,False,25,0.17259691666666666,0.11506849999999999,0.565118,0.565118,0,0,12,0,0
D5000_seed0_minimax_vs_monte_carlo_rep3,5000,0,3,minimax,monte_carlo,first,True,False,25,0.049084769230769223,0.049978,0.065316,0.065316,0,0,13,6341.0,19155.0
D5000_seed0_minimax_vs_monte_carlo_rep3,5000,0,3,monte_carlo,minimax,second,False,False,25,0.20738166666666666,0.103459,0.665442,0.665442,0,0,12,0,0
D5000_seed0_minimax_vs_monte_carlo_rep4,5000,0,4,minimax,monte_carlo,first,True,False,25,0.04907915384615384,0.052773,0.061222,0.061222,0,0,13,6315.0,18752.0
D5000_seed0_minimax_vs_monte_carlo_rep4,5000,0,4,monte_carlo,minimax,second,False,False,25,0.20656883333333334,0.11124,0.638128,0.638128,0,0,12,0,0
D5000_seed0_minimax_vs_alpha_beta_rep0,5000,0,0,minimax,alpha_beta,first,True,False,57,0.056517827586206895,0.059582,0.075126,0.075235,0,0,29,14596.0,39468.0
D5000_seed0_minimax_vs_alpha_beta_rep0,5000,0,0,alpha_beta,minimax,second,False,False,57,0.09669153571428571,0.07902300000000001,0.216329,0.237754,0,0,28,21267.0,145488.0
D5000_seed0_minimax_vs_pvs_rep0,5000,0,0,minimax,pvs,first,True,False,57,0.0511523448275862,0.054493,0.065728,0.066965,0,0,29,14596.0,39468.0
D5000_seed0_minimax_vs_pvs_rep0,5000,0,0,pvs,minimax,second,False,False,57,0.09669260714285714,0.092999,0.202961,0.21535,0,0,28,24891.0,186220.0
D5000_seed0_minimax_vs_beam_negamax_rep0,5000,0,0,minimax,beam_negamax,first,False,False,66,0.04697206060606061,0.05052,0.064541,0.068167,0,0,33,17103.0,46504.0
D5000_seed0_minimax_vs_beam_negamax_rep0,5000,0,0,beam_negamax,minimax,second,True,False,66,0.07156636363636364,0.061147,0.140102,0.142162,0,0,33,32597.0,219927.0
D5000_seed0_minimax_vs_graph_control_rep0,5000,0,0,minimax,graph_control,first,True,False,19,0.0353141,0.03941,0.043498,0.043498,0,0,10,4632.0,14314.0
D5000_seed0_minimax_vs_graph_control_rep0,5000,0,0,graph_control,minimax,second,False,False,19,0.0028899999999999998,0.001894,0.007908,0.007908,0,0,9,0.0,56.0
D5000_seed0_alpha_beta_vs_random_rep0,5000,0,0,alpha_beta,random,first,True,False,43,0.34471522727272724,0.4169665,0.535173,0.568913,0,0,22,64165.0,273045.0
D5000_seed0_alpha_beta_vs_random_rep0,5000,0,0,random,alpha_beta,second,False,False,43,1.842857142857143e-05,2e-05,2.4e-05,2.7e-05,0,0,21,0,0
D5000_seed0_alpha_beta_vs_random_rep1,5000,0,1,alpha_beta,random,first,True,False,21,0.11725327272727273,0.094132,0.261052,0.261052,0,0,11,11429.0,60272.0
D5000_seed0_alpha_beta_vs_random_rep1,5000,0,1,random,alpha_beta,second,False,False,21,1.64e-05,1.55e-05,2.6e-05,2.6e-05,0,0,10,0,0
D5000_seed0_alpha_beta_vs_random_rep2,5000,0,2,alpha_beta,random,first,True,False,19,0.1172436,0.130493,0.198929,0.198929,0,0,10,10016.0,51051.0
D5000_seed0_alpha_beta_vs_random_rep2,5000,0,2,random,alpha_beta,second,False,False,19,1.3333333333333333e-05,1.5e-05,1.6e-05,1.6e-05,0,0,9,0,0
D5000_seed0_alpha_beta_vs_random_rep3,5000,0,3,alpha_beta,random,first,True,False,25,0.14532507692307692,0.14497,0.350272,0.350272,0,0,13,16784.0,80900.0
D5000_seed0_alpha_beta_vs_random_rep3,5000,0,3,random,alpha_beta,second,False,False,25,1.6666666666666664e-05,1.6e-05,2.6e-05,2.6e-05,0,0,12,0,0
D5000_seed0_alpha_beta_vs_random_rep4,5000,0,4,alpha_beta,random,first,True,False,25,0.09736946153846154,0.100515,0.223938,0.223938,0,0,13,11032.0,61067.0
D5000_seed0_alpha_beta_vs_random_rep4,5000,0,4,random,alpha_beta,second,False,False,25,1.4416666666666667e-05,1.45e-05,2.5e-05,2.5e-05,0,0,12,0,0
D5000_seed0_alpha_beta_vs_greedy_rep0,5000,0,0,alpha_beta,greedy,first,True,False,21,0.12401490909090908,0.102872,0.252987,0.252987,0,0,11,11689.0,69051.0
D5000_seed0_alpha_beta_vs_greedy_rep0,5000,0,0,greedy,alpha_beta,second,False,False,21,0.0001047,0.00011850000000000001,0.000163,0.000163,0,0,10,0,0
D5000_seed0_alpha_beta_vs_monte_carlo_rep0,5000,0,0,alpha_beta,monte_carlo,first,True,False,23,0.10678741666666668,0.10413800000000001,0.219043,0.219043,0,0,12,11864.0,55877.0
D5000_seed0_alpha_beta_vs_monte_carlo_rep0,5000,0,0,monte_carlo,alpha_beta,second,False,False,23,0.11610845454545454,0.102182,0.326477,0.326477,0,0,11,0,0
D5000_seed0_alpha_beta_vs_monte_carlo_rep1,5000,0,1,alpha_beta,monte_carlo,first,True,False,29,0.12915786666666668,0.125658,0.234561,0.234561,0,0,15,20145.0,95108.0
D5000_seed0_alpha_beta_vs_monte_carlo_rep1,5000,0,1,monte_carlo,alpha_beta,second,False,False,29,0.10473821428571428,0.10604350000000001,0.183394,0.183394,0,0,14,0,0
D5000_seed0_alpha_beta_vs_monte_carlo_rep2,5000,0,2,alpha_beta,monte_carlo,first,True,False,25,0.06795807692307693,0.069122,0.12263,0.12263,0,0,13,10431.0,54242.0
D5000_seed0_alpha_beta_vs_monte_carlo_rep2,5000,0,2,monte_carlo,alpha_beta,second,False,False,25,0.14323483333333334,0.09624650000000001,0.43368,0.43368,0,0,12,0,0
D5000_seed0_alpha_beta_vs_monte_carlo_rep3,5000,0,3,alpha_beta,monte_carlo,first,True,False,27,0.09044335714285714,0.0971365,0.199348,0.199348,0,0,14,13520.0,65593.0
D5000_seed0_alpha_beta_vs_monte_carlo_rep3,5000,0,3,monte_carlo,alpha_beta,second,False,False,27,0.11016192307692307,0.103339,0.339074,0.339074,0,0,13,0,0
D5000_seed0_alpha_beta_vs_monte_carlo_rep4,5000,0,4,alpha_beta,monte_carlo,first,True,False,25,0.09108623076923077,0.09639,0.197237,0.197237,0,0,13,14560.0,67065.0
D5000_seed0_alpha_beta_vs_monte_carlo_rep4,5000,0,4,monte_carlo,alpha_beta,second,False,False,25,0.11854625,0.083191,0.407497,0.407497,0,0,12,0,0
D5000_seed0_alpha_beta_vs_minimax_rep0,5000,0,0,alpha_beta,minimax,first,True,False,61,0.06742364516129032,0.055085,0.198312,0.2017,0,0,31,24032.0,157420.0
D5000_seed0_alpha_beta_vs_minimax_rep0,5000,0,0,minimax,alpha_beta,second,False,False,61,0.04620586666666667,0.048992499999999994,0.055017,0.05565,0,0,30,15567.0,40961.0
D5000_seed0_alpha_beta_vs_pvs_rep0,5000,0,0,alpha_beta,pvs,first,True,False,45,0.08426704347826088,0.0729,0.199134,0.213808,0,0,23,20134.0,131557.0
D5000_seed0_alpha_beta_vs_pvs_rep0,5000,0,0,pvs,alpha_beta,second,False,False,45,0.07489681818181818,0.060371,0.16036,0.24415,0,0,22,16930.0,118227.0
D5000_seed0_alpha_beta_vs_beam_negamax_rep0,5000,0,0,alpha_beta,beam_negamax,first,True,False,51,0.08182257692307693,0.06797399999999999,0.193292,0.219524,0,0,26,20358.0,120137.0
D5000_seed0_alpha_beta_vs_beam_negamax_rep0,5000,0,0,beam_negamax,alpha_beta,second,False,False,51,0.09054588000000001,0.082194,0.198021,0.212288,0,0,25,23065.0,166051.0
D5000_seed0_alpha_beta_vs_graph_control_rep0,5000,0,0,alpha_beta,graph_control,first,True,False,21,0.116159,0.079527,0.22445,0.22445,0,0,11,11710.0,69142.0
D5000_seed0_alpha_beta_vs_graph_control_rep0,5000,0,0,graph_control,alpha_beta,second,False,False,21,0.0147975,0.017236,0.022294,0.022294,0,0,10,0.0,230.0
D5000_seed0_pvs_vs_random_rep0,5000,0,0,pvs,random,first,True,False,23,0.13472741666666668,0.114783,0.342444,0.342444,0,0,12,13825.0,77188.0
D5000_seed0_pvs_vs_random_rep0,5000,0,0,random,pvs,second,False,False,23,1.6090909090909092e-05,1.4e-05,2.9e-05,2.9e-05,0,0,11,0,0
D5000_seed0_pvs_vs_random_rep1,5000,0,1,pvs,random,first,True,False,19,0.0961023,0.071467,0.306412,0.306412,0,0,10,8670.0,47869.0
D5000_seed0_pvs_vs_random_rep1,5000,0,1,random,pvs,second,False,False,19,1.4444444444444442e-05,1.3e-05,2.5e-05,2.5e-05,0,0,9,0,0
D5000_seed0_pvs_vs_random_rep2,5000,0,2,pvs,random,first,True,False,19,0.1530322,0.173956,0.284464,0.284464,0,0,10,11151.0,63651.0
D5000_seed0_pvs_vs_random_rep2,5000,0,2,random,pvs,second,False,False,19,1.8555555555555553e-05,1.6e-05,3e-05,3e-05,0,0,9,0,0
D5000_seed0_pvs_vs_random_rep3,5000,0,3,pvs,random,first,True,False,29,0.14097626666666668,0.16607,0.240622,0.240622,0,0,15,17501.0,94885.0
D5000_seed0_pvs_vs_random_rep3,5000,0,3,random,pvs,second,False,False,29,1.785714285714286e-05,1.7e-05,2.4e-05,2.4e-05,0,0,14,0,0
D5000_seed0_pvs_vs_random_rep4,5000,0,4,pvs,random,first,True,False,33,0.11551629411764706,0.103222,0.214574,0.214574,0,0,17,17632.0,99122.0
D5000_seed0_pvs_vs_random_rep4,5000,0,4,random,pvs,second,False,False,33,1.74375e-05,1.55e-05,2.7e-05,2.7e-05,0,0,16,0,0
D5000_seed0_pvs_vs_greedy_rep0,5000,0,0,pvs,greedy,first,True,False,21,0.15333972727272727,0.159229,0.302506,0.302506,0,0,11,14635.0,90411.0
D5000_seed0_pvs_vs_greedy_rep0,5000,0,0,greedy,pvs,second,False,False,21,0.0001082,0.00012550000000000001,0.000157,0.000157,0,0,10,0,0
D5000_seed0_pvs_vs_monte_carlo_rep0,5000,0,0,pvs,monte_carlo,first,True,False,19,0.06598849999999999,0.06041099999999999,0.151838,0.151838,0,0,10,6617.0,34853.0
D5000_seed0_pvs_vs_monte_carlo_rep0,5000,0,0,monte_carlo,pvs,second,False,False,19,0.08963855555555555,0.086527,0.240494,0.240494,0,0,9,0,0
D5000_seed0_pvs_vs_monte_carlo_rep1,5000,0,1,pvs,monte_carlo,first,True,False,19,0.09009239999999999,0.0726655,0.279043,0.279043,0,0,10,8268.0,45189.0
D5000_seed0_pvs_vs_monte_carlo_rep1,5000,0,1,monte_carlo,pvs,second,False,False,19,0.12245966666666666,0.086174,0.491784,0.491784,0,0,9,0,0
D5000_seed0_pvs_vs_monte_carlo_rep2,5000,0,2,pvs,monte_carlo,first,True,False,19,0.082524,0.07665949999999999,0.167321,0.167321,0,0,10,7483.0,40729.0
D5000_seed0_pvs_vs_monte_carlo_rep2,5000,0,2,monte_carlo,pvs,second,False,False,19,0.11008744444444445,0.091364,0.283792,0.283792,0,0,9,0,0
D5000_seed0_pvs_vs_monte_carlo_rep3,5000,0,3,pvs,monte_carlo,first,True,False,29,0.09357553333333332,0.087422,0.193347,0.193347,0,0,15,12726.0,69491.0
D5000_seed0_pvs_vs_monte_carlo_rep3,5000,0,3,monte_carlo,pvs,second,False,False,29,0.15883978571428573,0.100465,0.462455,0.462455,0,0,14,0,0
D5000_seed0_pvs_vs_monte_carlo_rep4,5000,0,4,pvs,monte_carlo,first,True,False,19,0.0875965,0.09623999999999999,0.165618,0.165618,0,0,10,7536.0,41590.0
D5000_seed0_pvs_vs_monte_carlo_rep4,5000,0,4,monte_carlo,pvs,second,False,False,19,0.1183352222222222,0.095431,0.422405,0.422405,0,0,9,0,0
D5000_seed0_pvs_vs_minimax_rep0,5000,0,0,pvs,minimax,first,True,False,61,0.0902449677419355,0.059158,0.280579,0.307782,0,0,31,29781.0,204038.0
D5000_seed0_pvs_vs_minimax_rep0,5000,0,0,minimax,pvs,second,False,False,61,0.046833933333333334,0.0496155,0.065497,0.065792,0,0,30,15567.0,40961.0
D5000_seed0_pvs_vs_alpha_beta_rep0,5000,0,0,pvs,alpha_beta,first,True,False,45,0.09782934782608695,0.095506,0.172242,0.179811,0,0,23,25835.0,178656.0
D5000_seed0_pvs_vs_alpha_beta_rep0,5000,0,0,alpha_beta,pvs,second,False,False,45,0.0641695,0.057374499999999995,0.138562,0.185068,0,0,22,16528.0,101729.0
D5000_seed0_pvs_vs_beam_negamax_rep0,5000,0,0,pvs,beam_negamax,first,True,False,51,0.10303630769230769,0.0994585,0.229673,0.277184,0,0,26,23544.0,154245.0
D5000_seed0_pvs_vs_beam_negamax_rep0,5000,0,0,beam_negamax,pvs,second,False,False,51,0.09928236,0.09016,0.21251,0.23098,0,0,25,23065.0,166051.0
D5000_seed0_pvs_vs_graph_control_rep0,5000,0,0,pvs,graph_control,first,True,False,21,0.15717072727272727,0.150166,0.314445,0.314445,0,0,11,14656.0,90502.0
D5000_seed0_pvs_vs_graph_control_rep0,5000,0,0,graph_control,pvs,second,False,False,21,0.0181407,0.0202455,0.030307,0.030307,0,0,10,0.0,230.0
D5000_seed0_beam_negamax_vs_random_rep0,5000,0,0,beam_negamax,random,first,True,False,25,0.1281793846153846,0.132706,0.160871,0.160871,0,0,13,16045.0,110162.0
D5000_seed0_beam_negamax_vs_random_rep0,5000,0,0,random,beam_negamax,second,False,False,25,1.8916666666666665e-05,1.8e-05,2.9e-05,2.9e-05,0,0,12,0,0
D5000_seed0_beam_negamax_vs_random_rep1,5000,0,1,beam_negamax,random,first,True,False,67,0.11885961764705882,0.123901,0.149625,0.150141,0,0,34,44821.0,297290.0
D5000_seed0_beam_negamax_vs_random_rep1,5000,0,1,random,beam_negamax,second,False,False,67,1.8363636363636364e-05,1.9e-05,2.8e-05,3.1e-05,0,0,33,0,0
D5000_seed0_beam_negamax_vs_random_rep2,5000,0,2,beam_negamax,random,first,True,False,39,0.08023759999999999,0.0828905,0.108687,0.111224,0,0,20,24321.0,169717.0
D5000_seed0_beam_negamax_vs_random_rep2,5000,0,2,random,beam_negamax,second,False,False,39,1.0157894736842106e-05,1e-05,1.9e-05,1.9e-05,0,0,19,0,0
D5000_seed0_beam_negamax_vs_random_rep3,5000,0,3,beam_negamax,random,first,True,False,39,0.12498095000000001,0.12728050000000002,0.141538,0.146792,0,0,20,26402.0,178758.0
D5000_seed0_beam_negamax_vs_random_rep3,5000,0,3,random,beam_negamax,second,False,False,39,1.994736842105263e-05,1.8e-05,3.6e-05,3.6e-05,0,0,19,0,0
D5000_seed0_beam_negamax_vs_random_rep4,5000,0,4,beam_negamax,random,first,True,False,83,0.12087314285714286,0.12306249999999999,0.170578,0.189845,0,0,42,53779.0,357589.0
D5000_seed0_beam_negamax_vs_random_rep4,5000,0,4,random,beam_negamax,second,False,False,83,1.773170731707317e-05,1.7e-05,3.1e-05,4.5e-05,0,0,41,0,0
D5000_seed0_beam_negamax_vs_greedy_rep0,5000,0,0,beam_negamax,greedy,first,True,False,27,0.11389428571428571,0.092254,0.188639,0.188639,0,0,14,15015.0,107954.0
D5000_seed0_beam_negamax_vs_greedy_rep0,5000,0,0,greedy,beam_negamax,second,False,False,27,6.73076923076923e-05,5.6e-05,0.000197,0.000197,0,0,13,0,0
D5000_seed0_beam_negamax_vs_monte_carlo_rep0,5000,0,0,beam_negamax,monte_carlo,first,True,False,35,0.10228444444444446,0.0899325,0.152627,0.152627,0,0,18,23113.0,155909.0
D5000_seed0_beam_negamax_vs_monte_carlo_rep0,5000,0,0,monte_carlo,beam_negamax,second,False,False,35,0.2935904705882353,0.295239,0.63774,0.63774,0,0,17,0,0
D5000_seed0_beam_negamax_vs_monte_carlo_rep1,5000,0,1,beam_negamax,monte_carlo,first,True,False,67,0.10793626470588236,0.09334049999999999,0.199142,0.220736,0,0,34,43223.0,289636.0
D5000_seed0_beam_negamax_vs_monte_carlo_rep1,5000,0,1,monte_carlo,beam_negamax,second,False,False,67,0.264207303030303,0.289862,0.681243,0.738411,0,0,33,0,0
D5000_seed0_beam_negamax_vs_monte_carlo_rep2,5000,0,2,beam_negamax,monte_carlo,first,True,False,41,0.09076685714285715,0.082551,0.130107,0.146964,0,0,21,27817.0,186778.0
D5000_seed0_beam_negamax_vs_monte_carlo_rep2,5000,0,2,monte_carlo,beam_negamax,second,False,False,41,0.3193883,0.3245845,0.609177,0.651427,0,0,20,0,0
D5000_seed0_beam_negamax_vs_monte_carlo_rep3,5000,0,3,beam_negamax,monte_carlo,first,True,False,85,0.08118490697674419,0.076137,0.130744,0.13301,0,0,43,56155.0,369978.0
D5000_seed0_beam_negamax_vs_monte_carlo_rep3,5000,0,3,monte_carlo,beam_negamax,second,False,False,85,0.23744759523809525,0.1931905,0.55616,0.607976,0,0,42,0,0
D5000_seed0_beam_negamax_vs_monte_carlo_rep4,5000,0,4,beam_negamax,monte_carlo,first,True,False,77,0.09450838461538462,0.090234,0.147122,0.149524,0,0,39,50396.0,335187.0
D5000_seed0_beam_negamax_vs_monte_carlo_rep4,5000,0,4,monte_carlo,beam_negamax,second,False,False,77,0.25125613157894733,0.21886,0.63985,0.675276,0,0,38,0,0
D5000_seed0_beam_negamax_vs_minimax_rep0,5000,0,0,beam_negamax,minimax,first,False,False,72,0.07716427777777778,0.084424,0.113798,0.117878,0,0,36,36927.0,250316.0
D5000_seed0_beam_negamax_vs_minimax_rep0,5000,0,0,minimax,beam_negamax,second,True,False,72,0.04649830555555556,0.0489645,0.064751,0.069294,0,0,36,18578.0,48919.0
D5000_seed0_beam_negamax_vs_alpha_beta_rep0,5000,0,0,beam_negamax,alpha_beta,first,False,False,54,0.08845837037037037,0.070377,0.197259,0.212561,0,0,27,25178.0,182328.0
D5000_seed0_beam_negamax_vs_alpha_beta_rep0,5000,0,0,alpha_beta,beam_negamax,second,True,False,54,0.07651640740740741,0.05254,0.200568,0.209189,0,0,27,19674.0,118437.0
D5000_seed0_beam_negamax_vs_pvs_rep0,5000,0,0,beam_negamax,pvs,first,False,False,54,0.09548022222222222,0.088201,0.220484,0.223221,0,0,27,25178.0,182328.0
D5000_seed0_beam_negamax_vs_pvs_rep0,5000,0,0,pvs,beam_negamax,second,True,False,54,0.09362385185185185,0.08501,0.176508,0.273637,0,0,27,23315.0,155112.0
D5000_seed0_beam_negamax_vs_graph_control_rep0,5000,0,0,beam_negamax,graph_control,first,True,False,19,0.13546629999999998,0.12727699999999997,0.221605,0.221605,0,0,10,10154.0,73223.0
D5000_seed0_beam_negamax_vs_graph_control_rep0,5000,0,0,graph_control,beam_negamax,second,False,False,19,0.01019188888888889,0.003606,0.029026,0.029026,0,0,9,0.0,107.0
D5000_seed0_graph_control_vs_random_rep0,5000,0,0,graph_control,random,first,True,False,21,0.10896763636363636,0.020353,1.00434,1.00434,1,0,11,0.0,1688.0
D5000_seed0_graph_control_vs_random_rep0,5000,0,0,random,graph_control,second,False,False,21,1.34e-05,1.3000000000000001e-05,2.7e-05,2.7e-05,0,0,10,0,0
D5000_seed0_graph_control_vs_random_rep1,5000,0,1,graph_control,random,first,False,False,24,0.10255508333333334,0.025705,1.003808,1.003808,1,0,12,0.0,1736.0
D5000_seed0_graph_control_vs_random_rep1,5000,0,1,random,graph_control,second,True,False,24,1.925e-05,2e-05,2.4e-05,2.4e-05,0,0,12,0,0
D5000_seed0_graph_control_vs_random_rep2,5000,0,2,graph_control,random,first,True,False,23,0.10033866666666665,0.020561999999999997,1.004147,1.004147,1,0,12,0.0,1678.0
D5000_seed0_graph_control_vs_random_rep2,5000,0,2,random,graph_control,second,False,False,23,1.1e-05,9e-06,2.3e-05,2.3e-05,0,0,11,0,0
D5000_seed0_graph_control_vs_random_rep3,5000,0,3,graph_control,random,first,True,False,29,0.08550386666666668,0.020406,1.004213,1.004213,1,0,15,0.0,1813.0
D5000_seed0_graph_control_vs_random_rep3,5000,0,3,random,graph_control,second,False,False,29,1.5142857142857142e-05,1.3e-05,2.4e-05,2.4e-05,0,0,14,0,0
D5000_seed0_graph_control_vs_random_rep4,5000,0,4,graph_control,random,first,True,False,23,0.1023615,0.024637,1.003761,1.003761,1,0,12,0.0,1644.0
D5000_seed0_graph_control_vs_random_rep4,5000,0,4,random,graph_control,second,False,False,23,1.3090909090909092e-05,1.3e-05,2.3e-05,2.3e-05,0,0,11,0,0
D5000_seed0_graph_control_vs_greedy_rep0,5000,0,0,graph_control,greedy,first,False,False,26,0.0844,0.00549,1.004332,1.004332,1,0,13,0.0,1557.0
D5000_seed0_graph_control_vs_greedy_rep0,5000,0,0,greedy,graph_control,second,True,False,26,9.423076923076922e-05,0.000101,0.00016,0.00016,0,0,13,0,0
D5000_seed0_graph_control_vs_monte_carlo_rep0,5000,0,0,graph_control,monte_carlo,first,True,False,19,0.12015600000000001,0.0260685,1.004439,1.004439,1,0,10,0.0,1594.0
D5000_seed0_graph_control_vs_monte_carlo_rep0,5000,0,0,monte_carlo,graph_control,second,False,False,19,0.17784044444444444,0.111031,0.522334,0.522334,0,0,9,0,0
D5000_seed0_graph_control_vs_monte_carlo_rep1,5000,0,1,graph_control,monte_carlo,first,True,False,21,0.11324781818181817,0.028781,1.00639,1.00639,1,0,11,0.0,1767.0
D5000_seed0_graph_control_vs_monte_carlo_rep1,5000,0,1,monte_carlo,graph_control,second,False,False,21,0.1889884,0.12287150000000001,0.602541,0.602541,0,0,10,0,0
D5000_seed0_graph_control_vs_monte_carlo_rep2,5000,0,2,graph_control,monte_carlo,first,True,False,31,0.0828498125,0.0207485,1.006543,1.006543,1,0,16,0.0,1890.0
D5000_seed0_graph_control_vs_monte_carlo_rep2,5000,0,2,monte_carlo,graph_control,second,False,False,31,0.18870813333333333,0.160776,0.483664,0.483664,0,0,15,0,0
D5000_seed0_graph_control_vs_monte_carlo_rep3,5000,0,3,graph_control,monte_carlo,first,True,False,23,0.10031333333333332,0.0189915,1.005304,1.005304,1,0,12,0.0,1725.0
D5000_seed0_graph_control_vs_monte_carlo_rep3,5000,0,3,monte_carlo,graph_control,second,False,False,23,0.24829418181818183,0.153258,0.661916,0.661916,0,0,11,0,0
D5000_seed0_graph_control_vs_monte_carlo_rep4,5000,0,4,graph_control,monte_carlo,first,True,False,19,0.1193616,0.02246,1.005864,1.005864,1,0,10,0.0,1790.0
D5000_seed0_graph_control_vs_monte_carlo_rep4,5000,0,4,monte_carlo,graph_control,second,False,False,19,0.16423544444444443,0.121019,0.479938,0.479938,0,0,9,0,0
D5000_seed0_graph_control_vs_minimax_rep0,5000,0,0,graph_control,minimax,first,False,False,24,0.09114358333333333,0.0045405,1.004236,1.004236,1,0,12,0.0,1726.0
D5000_seed0_graph_control_vs_minimax_rep0,5000,0,0,minimax,graph_control,second,True,False,24,0.06429216666666666,0.06489600000000001,0.088003,0.088003,0,0,12,5944.0,15897.0
D5000_seed0_graph_control_vs_alpha_beta_rep0,5000,0,0,graph_control,alpha_beta,first,False,False,26,0.08711684615384616,0.006082,1.005927,1.005927,1,0,13,0.0,1488.0
