branch_limit,depth,dict_size,first_agent,first_avg_time_sec,first_max_time_sec,first_target,first_timeout_count,first_total_time_sec,loss_reason,match_elapsed_time_sec,match_id,max_match_time_sec,max_moves,runtime,second_agent,second_avg_time_sec,second_max_time_sec,second_target,second_timeout_count,second_total_time_sec,seed,turn_count,used_word_count,winner
8,4,10000,full_alpha_beta,0.1972935493395198,1.0000521251931787,full_alpha_beta,1,3.156696789432317,ended_with_n,3.519478791160509,seed0_d4_b8_full_alpha_beta_vs_selective_alpha_beta,600.0,3000,/Users/onumagakuto/Documents/最強しりとり/shiritori_ai/data/dictionaries/D10000_L2-12_seed0.runtime.json,alpha_beta,0.024136713737001023,0.04997687484137714,selective_alpha_beta,0,0.3620507060550153,0,31,31,second
8,4,10000,alpha_beta,0.06531031728081871,0.11894250009208918,selective_alpha_beta,0,12.539580917917192,ended_with_n,78.6837219579611,seed0_d4_b8_selective_alpha_beta_vs_full_alpha_beta,600.0,3000,/Users/onumagakuto/Documents/最強しりとり/shiritori_ai/data/dictionaries/D10000_L2-12_seed0.runtime.json,full_alpha_beta,0.346257265023302,0.8780182499904186,full_alpha_beta,0,66.13513761945069,0,383,383,second
8,4,10000,full_alpha_beta,0.12133173033055898,1.00006620795466,full_alpha_beta,1,2.3053028762806207,ended_with_n,2.8311052499338984,seed1_d4_b8_full_alpha_beta_vs_selective_alpha_beta,600.0,3000,/Users/onumagakuto/Documents/最強しりとり/shiritori_ai/data/dictionaries/D10000_L2-12_seed1.runtime.json,alpha_beta,0.02762278290710559,0.05069066700525582,selective_alpha_beta,0,0.5248328752350062,1,38,38,first
8,4,10000,alpha_beta,0.024645744935806953,0.05209266603924334,selective_alpha_beta,0,0.8133095828816295,ended_with_n,4.683519166894257,seed1_d4_b8_selective_alpha_beta_vs_full_alpha_beta,600.0,3000,/Users/onumagakuto/Documents/最強しりとり/shiritori_ai/data/dictionaries/D10000_L2-12_seed1.runtime.json,full_alpha_beta,0.11723380933769724,0.21592875011265278,full_alpha_beta,0,3.868715708144009,1,66,66,first
8,4,10000,full_alpha_beta,0.1613362214871143,1.0000424170866609,full_alpha_beta,1,3.0653882082551718,ended_with_n,3.5636622910387814,seed2_d4_b8_full_alpha_beta_vs_selective_alpha_beta,600.0,3000,/Users/onumagakuto/Documents/最強しりとり/shiritori_ai/data/dictionaries/D10000_L2-12_seed2.runtime.json,alpha_beta,0.026183482357545904,0.04188562510535121,selective_alpha_beta,0,0.49748616479337215,2,38,38,first
8,4,10000,alpha_beta,0.02520348609513825,0.07628637505695224,selective_alpha_beta,0,0.5292732079979032,ended_with_n,2.69199754181318,seed2_d4_b8_selective_alpha_beta_vs_full_alpha_beta,600.0,3000,/Users/onumagakuto/Documents/最強しりとり/shiritori_ai/data/dictionaries/D10000_L2-12_seed2.runtime.json,full_alpha_beta,0.10294412491133526,0.23653345904313028,full_alpha_beta,0,2.1618266231380403,2,42,42,first
