commit_id,dict_size,dictionary_file_sha256,dictionary_hash,dictionary_seed,experiment_config_hash,first_agent,first_avg_time_sec,first_beam_pruned_move_count,first_cutoff_count,first_depth_change_count,first_max_time_sec,first_mean_effective_depth,first_nodes_searched,first_null_window_search_count,first_research_count,first_target,first_timeout_count,first_total_time_sec,invalid_move_count,loss_reason,match_elapsed_time_sec,match_id,match_seed,max_match_time_sec,max_moves,runtime,second_agent,second_avg_time_sec,second_beam_pruned_move_count,second_cutoff_count,second_depth_change_count,second_max_time_sec,second_mean_effective_depth,second_nodes_searched,second_null_window_search_count,second_research_count,second_target,second_timeout_count,second_total_time_sec,source_fingerprint,stage,turn_count,used_word_count,winner
a4e41f35c3009743e2bbf005729ce5179fda865a,10000,4c1c6dfbc82fa05596cb55836bc1dcf678edeb9e94eb63e04fd6f1ad414e838f,372d288e29c479127ce907b55f9e3bb4fe8e9b75d5187c65359b5f98be6a739e,10,149a32ccac7f73d46542a654dc25fb961cea184c8dab7965a241e6230ec606c5,alpha_beta,0.3394593480418647,0.0,27176.0,6,1.0000316251534969,6.387096774193548,122641.0,0.0,0.0,selective_alpha_beta,2,10.523239789297804,0,ended_with_n,15.230229791020975,D10000_seed10_selective_alpha_beta_vs_beam_pvs,10000003,300.0,1000,/Users/onumagakuto/Documents/最強しりとり/shiritori_ai/data/dictionaries/D10000_L2-12_seed10.runtime.json,beam_pvs,0.1517503292885639,806226.0,25332.0,1,0.2864231669809669,8.935483870967742,69567.0,24073.0,795.0,beam_pvs,0,4.704260207945481,13f2ffed886daaeea903a5e69669fe549c9afd8a0f72e1689a8a0a013822854b,final4,62,62,first
a4e41f35c3009743e2bbf005729ce5179fda865a,10000,4c1c6dfbc82fa05596cb55836bc1dcf678edeb9e94eb63e04fd6f1ad414e838f,372d288e29c479127ce907b55f9e3bb4fe8e9b75d5187c65359b5f98be6a739e,10,149a32ccac7f73d46542a654dc25fb961cea184c8dab7965a241e6230ec606c5,alpha_beta,0.3393107574333304,0.0,23927.0,12,1.0000367080792785,6.392857142857143,110666.0,0.0,0.0,selective_alpha_beta,3,9.50070120813325,0,ended_with_n,17.577567666070536,D10000_seed10_selective_alpha_beta_vs_pvs,10000001,300.0,1000,/Users/onumagakuto/Documents/最強しりとり/shiritori_ai/data/dictionaries/D10000_L2-12_seed10.runtime.json,pvs,0.2883849493976283,0.0,22126.0,4,0.8045508749783039,6.285714285714286,95888.0,65021.0,425.0,pvs,0,8.074778583133593,13f2ffed886daaeea903a5e69669fe549c9afd8a0f72e1689a8a0a013822854b,final4,56,56,first
a4e41f35c3009743e2bbf005729ce5179fda865a,10000,168aa7b0e178d825838d8bd15c84851a462ad864089c85e8aaf3f28bab1867df,1ac21adfbf49155b398b7b656096de7b4c577a85a80cfa5784a4268de3b9d1eb,11,149a32ccac7f73d46542a654dc25fb961cea184c8dab7965a241e6230ec606c5,beam_alpha_beta,0.23674072648264735,6080936.0,186588.0,13,1.0000523750204593,8.832335329341317,559921.0,0.0,0.0,beam_alpha_beta,1,39.53570132260211,0,ended_with_n,83.32232037512586,D10000_seed11_beam_alpha_beta_vs_beam_pvs,11000021,300.0,1000,/Users/onumagakuto/Documents/最強しりとり/shiritori_ai/data/dictionaries/D10000_L2-12_seed11.runtime.json,beam_pvs,0.2636896295540304,6894485.0,242618.0,15,1.0000230411533266,8.765060240963855,616910.0,193689.0,5763.0,beam_pvs,1,43.77247850596905,13f2ffed886daaeea903a5e69669fe549c9afd8a0f72e1689a8a0a013822854b,final4,333,333,second
a4e41f35c3009743e2bbf005729ce5179fda865a,10000,168aa7b0e178d825838d8bd15c84851a462ad864089c85e8aaf3f28bab1867df,1ac21adfbf49155b398b7b656096de7b4c577a85a80cfa5784a4268de3b9d1eb,11,149a32ccac7f73d46542a654dc25fb961cea184c8dab7965a241e6230ec606c5,beam_alpha_beta,0.17321605008857494,1303000.0,41281.0,1,0.3180122501216829,8.954545454545455,141048.0,0.0,0.0,beam_alpha_beta,0,7.621506203897297,0,ended_with_n,22.38798891706392,D10000_seed11_beam_alpha_beta_vs_pvs,11000020,300.0,1000,/Users/onumagakuto/Documents/最強しりとり/shiritori_ai/data/dictionaries/D10000_L2-12_seed11.runtime.json,pvs,0.3433357636054415,0.0,39614.0,10,1.0000228751450777,5.976744186046512,190294.0,134448.0,939.0,pvs,1,14.763437835033983,13f2ffed886daaeea903a5e69669fe549c9afd8a0f72e1689a8a0a013822854b,final4,87,87,second
a4e41f35c3009743e2bbf005729ce5179fda865a,10000,168aa7b0e178d825838d8bd15c84851a462ad864089c85e8aaf3f28bab1867df,1ac21adfbf49155b398b7b656096de7b4c577a85a80cfa5784a4268de3b9d1eb,11,149a32ccac7f73d46542a654dc25fb961cea184c8dab7965a241e6230ec606c5,beam_alpha_beta,0.19595358928754217,1155848.0,36591.0,1,0.4896892919205129,8.952380952380953,119673.0,0.0,0.0,beam_alpha_beta,0,8.23005075007677,0,ended_with_n,22.022412250051275,D10000_seed11_beam_alpha_beta_vs_selective_alpha_beta,11000019,300.0,1000,/Users/onumagakuto/Documents/最強しりとり/shiritori_ai/data/dictionaries/D10000_L2-12_seed11.runtime.json,alpha_beta,0.3363257226556903,0.0,33886.0,10,0.8734624581411481,6.219512195121951,173550.0,0.0,0.0,selective_alpha_beta,0,13.789354628883302,13f2ffed886daaeea903a5e69669fe549c9afd8a0f72e1689a8a0a013822854b,final4,83,83,second
a4e41f35c3009743e2bbf005729ce5179fda865a,10000,168aa7b0e178d825838d8bd15c84851a462ad864089c85e8aaf3f28bab1867df,1ac21adfbf49155b398b7b656096de7b4c577a85a80cfa5784a4268de3b9d1eb,11,149a32ccac7f73d46542a654dc25fb961cea184c8dab7965a241e6230ec606c5,beam_pvs,0.2331287390355147,3518399.0,108496.0,9,1.00004370813258,8.754237288135593,273385.0,85136.0,2594.0,beam_pvs,1,27.509191206190735,0,ended_with_n,55.70800104201771,D10000_seed11_beam_pvs_vs_beam_alpha_beta,11000024,300.0,1000,/Users/onumagakuto/Documents/最強しりとり/shiritori_ai/data/dictionaries/D10000_L2-12_seed11.runtime.json,beam_alpha_beta,0.24088992059039763,3406940.0,94890.0,7,1.0000396671239287,8.863247863247864,285120.0,0.0,0.0,beam_alpha_beta,1,28.184120709076524,13f2ffed886daaeea903a5e69669fe549c9afd8a0f72e1689a8a0a013822854b,final4,235,235,second
a4e41f35c3009743e2bbf005729ce5179fda865a,10000,168aa7b0e178d825838d8bd15c84851a462ad864089c85e8aaf3f28bab1867df,1ac21adfbf49155b398b7b656096de7b4c577a85a80cfa5784a4268de3b9d1eb,11,149a32ccac7f73d46542a654dc25fb961cea184c8dab7965a241e6230ec606c5,beam_pvs,0.2697585925868034,3123320.0,109066.0,3,0.6011742078699172,8.950617283950617,280454.0,94178.0,1905.0,beam_pvs,0,21.850445999531075,0,ended_with_n,52.18622454209253,D10000_seed11_beam_pvs_vs_pvs,11000023,300.0,1000,/Users/onumagakuto/Documents/最強しりとり/shiritori_ai/data/dictionaries/D10000_L2-12_seed11.runtime.json,pvs,0.37910659638000654,0.0,76260.0,34,1.000031040981412,5.8875,315295.0,206740.0,1404.0,pvs,4,30.32852771040052,13f2ffed886daaeea903a5e69669fe549c9afd8a0f72e1689a8a0a013822854b,final4,161,161,second
a4e41f35c3009743e2bbf005729ce5179fda865a,10000,168aa7b0e178d825838d8bd15c84851a462ad864089c85e8aaf3f28bab1867df,1ac21adfbf49155b398b7b656096de7b4c577a85a80cfa5784a4268de3b9d1eb,11,149a32ccac7f73d46542a654dc25fb961cea184c8dab7965a241e6230ec606c5,beam_pvs,0.2775693091144785,2050214.0,67121.0,5,0.6388124160002917,8.86,176427.0,60462.0,1603.0,beam_pvs,0,13.878465455723926,0,ended_with_n,29.068276207894087,D10000_seed11_beam_pvs_vs_selective_alpha_beta,11000022,300.0,1000,/Users/onumagakuto/Documents/最強しりとり/shiritori_ai/data/dictionaries/D10000_L2-12_seed11.runtime.json,alpha_beta,0.3037106583733112,0.0,39445.0,22,1.0000285829883069,5.94,157558.0,0.0,0.0,selective_alpha_beta,1,15.185532918665558,13f2ffed886daaeea903a5e69669fe549c9afd8a0f72e1689a8a0a013822854b,final4,100,100,first
a4e41f35c3009743e2bbf005729ce5179fda865a,10000,168aa7b0e178d825838d8bd15c84851a462ad864089c85e8aaf3f28bab1867df,1ac21adfbf49155b398b7b656096de7b4c577a85a80cfa5784a4268de3b9d1eb,11,149a32ccac7f73d46542a654dc25fb961cea184c8dab7965a241e6230ec606c5,pvs,0.33167999058270886,0.0,32783.0,10,0.8996065000537783,6.32258064516129,133527.0,88887.0,582.0,pvs,0,10.282079708063975,0,ended_with_n,14.593867416959256,D10000_seed11_pvs_vs_beam_alpha_beta,11000017,300.0,1000,/Users/onumagakuto/Documents/最強しりとり/shiritori_ai/data/dictionaries/D10000_L2-12_seed11.runtime.json,beam_alpha_beta,0.13901816675769946,733616.0,24862.0,1,0.47342416690662503,8.935483870967742,73662.0,0.0,0.0,beam_alpha_beta,0,4.309563169488683,13f2ffed886daaeea903a5e69669fe549c9afd8a0f72e1689a8a0a013822854b,final4,62,62,first
a4e41f35c3009743e2bbf005729ce5179fda865a,10000,168aa7b0e178d825838d8bd15c84851a462ad864089c85e8aaf3f28bab1867df,1ac21adfbf49155b398b7b656096de7b4c577a85a80cfa5784a4268de3b9d1eb,11,149a32ccac7f73d46542a654dc25fb961cea184c8dab7965a241e6230ec606c5,pvs,0.29932411064008446,0.0,28879.0,8,1.0000425421167165,6.413793103448276,115334.0,75851.0,401.0,pvs,1,8.680399208562449,0,ended_with_n,12.245163624873385,D10000_seed11_pvs_vs_beam_pvs,11000018,300.0,1000,/Users/onumagakuto/Documents/最強しりとり/shiritori_ai/data/dictionaries/D10000_L2-12_seed11.runtime.json,beam_pvs,0.12724689276988752,661621.0,25174.0,1,0.413868417032063,8.928571428571429,64450.0,21019.0,432.0,beam_pvs,0,3.5629129975568503,13f2ffed886daaeea903a5e69669fe549c9afd8a0f72e1689a8a0a013822854b,final4,57,57,second
