match_id,dict_size,dictionary_seed,winner,adaptive_depth,agent,attack_score,beam_pruned_move_count,beam_widths_used,completed_root_moves,cutoff_count,edge_count_after,edge_count_before,edge_index,effective_depth,elapsed_ratio,elapsed_time_sec,end_char,end_id,evaluated_moves,evaluation_time_sec,full_survival_evaluations,leaf_evaluations,next_depth,next_required_start_char,nodes_searched,null_window_search_count,null_window_searches,opponent_active_edge_type_count,opponent_destination_count,opponent_legal_word_count,opponent_safe_destination_count,opponent_safe_edge_type_count,opponent_safe_word_count,ordering_evaluations,ordering_time_sec,own_safe_destination_count,own_safe_edge_type_count,own_safe_word_count,player,pruned_count,pruned_move_count,required_start_char,research_count,research_rate,risk_level,root_candidate_count,score,search_time_sec,searched_root_candidate_count,simple_survival_evaluations,start_char,start_id,survival_score,survival_weight,timed_out,total_score,total_search_time_sec,turn
D1000_seed0_graph_control_vs_pvs_rep0,1000,0,second,,graph_control,,,,,,1,2,3191,,,0.000966,る,63,4,,,0,,る,0,,,,,,,,,4,,,,,first,,,ぷ,,,,4,12.516595118714365,,4,,ぷ,46,,,False,,,7
D1000_seed0_graph_control_vs_pvs_rep0,1000,0,second,False,pvs,-30.0,0,{},2,43,0,1,4347,5,0.056831249967217445,0.011366,る,63,2,0.008376586600206792,74,97,5,る,185,109,109,1,1,1,1,1,1,594,0.0022037497255951166,2,2,2,second,412,412,る,10,0.09174311926605505,critical,2,230.0,0.011334958020597696,2,81,る,63,170.2,1.5,False,225.29999999999998,0.011366249993443489,8
D1000_seed0_graph_control_vs_pvs_rep0,1000,0,second,,graph_control,,,,,,0,1,4339,,,0.000255,む,55,1,,,0,,む,0,,,,,,,,,1,,,,,first,,,る,,,,1,10.939729031312211,,1,,る,63,,,False,,,9
D1000_seed0_graph_control_vs_pvs_rep0,1000,0,second,False,pvs,-199.0,0,{},8,213,0,1,3806,5,0.22885416983626783,0.045771,わ,66,8,0.032537676859647036,353,390,5,わ,775,471,471,7,7,8,6,6,6,2757,0.010138171492144465,8,8,9,second,1993,1993,む,24,0.050955414012738856,caution,9,89.595,0.045715374988503754,8,868,む,55,96.2,0.35,False,-165.32999999999998,0.045770833967253566,10
D1000_seed0_graph_control_vs_pvs_rep0,1000,0,second,,graph_control,,,,,,0,1,4527,,,0.001488,ば,39,7,,,0,,ば,0,,,,,,,,,7,,,,,first,,,わ,,,,7,11.288626251898718,,7,,わ,66,,,False,,,11
D1000_seed0_graph_control_vs_pvs_rep0,1000,0,second,False,pvs,-120.0,0,{},6,65,0,1,2662,5,0.07137458538636565,0.014275,ぐ,10,6,0.010138579062186182,86,132,5,ぐ,249,159,159,4,4,4,4,4,4,845,0.003119163098745048,5,5,6,second,599,599,ば,5,0.031446540880503145,caution,6,99.5,0.014234208967536688,6,351,ば,39,249.45,0.35,False,-32.69250000000001,0.01427491707727313,12
D1000_seed0_graph_control_vs_pvs_rep0,1000,0,second,,graph_control,,,,,,0,1,682,,,0.000927,う,2,4,,,0,,う,0,,,,,,,,,4,,,,,first,,,ぐ,,,,4,10.741213669023324,,4,,ぐ,10,,,False,,,13
D1000_seed0_graph_control_vs_pvs_rep0,1000,0,second,False,pvs,-150.0,0,{},8,153,0,1,173,5,0.1354808354517445,0.027096,の,37,8,0.01782612456008792,114,228,5,の,501,297,297,5,5,5,5,5,5,1948,0.007187538896687329,11,11,11,second,1450,1450,う,5,0.016835016835016835,normal,12,99.5,0.027031166944652796,8,539,う,2,0.0,0.0,False,-150.0,0.0270961670903489,14
D1000_seed0_graph_control_vs_pvs_rep0,1000,0,second,,graph_control,,,,,,0,1,2536,,,0.001131,ず,20,5,,,0,,ず,0,,,,,,,,,5,,,,,first,,,の,,,,5,12.355420242563302,,5,,の,37,,,False,,,15
D1000_seed0_graph_control_vs_pvs_rep0,1000,0,second,False,pvs,-290.0,0,{},2,53,0,1,1388,5,0.06799124996177852,0.013598,つ,28,2,0.009682463249191642,81,130,5,つ,236,153,153,7,7,11,7,7,11,793,0.002942785620689392,2,2,2,second,565,565,ず,9,0.058823529411764705,critical,2,170.53,0.013549875002354383,2,459,ず,20,144.35454545454544,1.5,False,-73.46818181818185,0.013598249992355704,16
D1000_seed0_graph_control_vs_pvs_rep0,1000,0,second,,graph_control,,,,,,0,1,1962,,,0.001583,や,58,7,,,0,,や,0,,,,,,,,,7,,,,,first,,,つ,,,,7,11.20436896783128,,7,,つ,28,,,False,,,17
D1000_seed0_graph_control_vs_pvs_rep0,1000,0,second,False,pvs,-138.5,0,{},6,124,0,1,3960,5,0.1260539551731199,0.025211,ざ,16,6,0.016535790404304862,130,216,5,ざ,480,288,288,4,4,7,3,3,4,1829,0.0067262062802910805,6,6,6,second,1338,1338,や,8,0.027777777777777776,caution,6,589.78,0.025165500002913177,6,427,や,58,267.0,0.35,False,-45.05000000000001,0.02521079103462398,18
D1000_seed0_graph_control_vs_pvs_rep0,1000,0,second,,graph_control,,,,,,0,1,1095,,,0.000827,き,7,4,,,0,,き,0,,,,,,,,,4,,,,,first,,,ざ,,,,4,10.930643887307196,,4,,ざ,16,,,False,,,19
D1000_seed0_graph_control_vs_pvs_rep0,1000,0,second,False,pvs,1000000.0,0,{},8,30,1,2,539,5,0.028522085049189627,0.005704,る,63,8,0.003516377881169319,16,52,5,る,123,72,72,0,0,0,0,0,0,449,0.0016595034394413233,10,10,20,second,317,317,き,0,0.0,normal,11,999999.0,0.005645042052492499,8,117,き,7,0.0,0.0,False,1000000.0,0.0057044170098379254,20
D1000_seed0_graph_control_vs_beam_negamax_rep0,1000,0,second,,graph_control,,,,,,0,1,3696,,,0.124097,ぞ,24,640,,,0,,ぞ,0,,,,,,,,,640,,,,,first,,,ANY,,,,640,15.12919571969771,,640,,み,54,,,False,,,1
D1000_seed0_graph_control_vs_beam_negamax_rep0,1000,0,second,False,beam_negamax,-339.5,702,"{'0': 8, '1': 6, '2': 4, '3': 2, '4': 2}",2,0,0,1,1634,5,0.1213837502291426,0.024277,う,2,2,0.018665791838429868,318,185,5,う,342,0,0,12,12,12,11,11,11,1046,0.004139369237236679,2,2,2,second,0,0,ぞ,0,0.0,critical,2,39.228750000000005,0.024196958052925766,2,357,ぞ,24,127.8,1.5,False,-147.8,0.02427675004582852,2
D1000_seed0_graph_control_vs_beam_negamax_rep0,1000,0,second,,graph_control,,,,,,0,1,173,,,0.00282,の,37,12,,,0,,の,0,,,,,,,,,12,,,,,first,,,う,,,,12,11.1792593654874,,12,,う,2,,,False,,,3
D1000_seed0_graph_control_vs_beam_negamax_rep0,1000,0,second,False,beam_negamax,-60.0,1375,"{'0': 8, '1': 6, '2': 4, '3': 2, '4': 2}",5,0,0,1,2536,5,0.2242322900565341,0.044846,ず,20,5,0.034461614210158587,587,351,5,ず,655,0,0,2,2,2,2,2,2,2036,0.007797215366736054,5,5,5,second,0,0,の,0,0.0,danger,5,184.73200000000003,0.0447935409611091,5,816,の,37,188.5,0.8,False,90.80000000000001,0.04484645801130682,4
D1000_seed0_graph_control_vs_beam_negamax_rep0,1000,0,second,,graph_control,,,,,,0,1,1388,,,0.000505,つ,28,2,,,0,,つ,0,,,,,,,,,2,,,,,first,,,ず,,,,2,11.06296323924469,,2,,ず,20,,,False,,,5
D1000_seed0_graph_control_vs_beam_negamax_rep0,1000,0,second,False,beam_negamax,-270.0,2645,"{'0': 8, '1': 6, '2': 4, '3': 2, '4': 2}",8,0,0,1,1969,5,0.435339585528709,0.087068,ろ,65,8,0.06719171267468482,1129,676,5,ろ,1261,0,0,7,7,10,7,7,10,3916,0.014934636070393026,8,8,12,second,0,0,つ,0,0.0,normal,8,60.0,0.08701087499503046,8,1512,つ,28,0.0,0.0,False,-270.0,0.0870679171057418,6
D1000_seed0_graph_control_vs_beam_negamax_rep0,1000,0,second,,graph_control,,,,,,0,1,4478,,,0.001714,や,58,7,,,0,,や,0,,,,,,,,,7,,,,,first,,,ろ,,,,7,11.076989283838545,,7,,ろ,65,,,False,,,7
D1000_seed0_graph_control_vs_beam_negamax_rep0,1000,0,second,False,beam_negamax,-907.0,1875,"{'0': 8, '1': 6, '2': 4, '3': 2, '4': 2}",6,0,0,1,3949,5,0.3141664550639689,0.062833,か,5,6,0.048125207889825106,869,457,5,か,849,0,0,20,20,39,19,19,33,2730,0.011065036174841225,6,6,6,second,0,0,や,0,0.0,caution,6,60.0,0.0627728330437094,6,881,や,58,104.28947368421052,0.35,False,-870.4986842105263,0.06283329101279378,8
D1000_seed0_graph_control_vs_beam_negamax_rep0,1000,0,second,,graph_control,,,,,,0,1,374,,,0.004397,に,34,20,,,0,,に,0,,,,,,,,,20,,,,,first,,,か,,,,20,13.786752488665524,,20,,か,5,,,False,,,9
D1000_seed0_graph_control_vs_beam_negamax_rep0,1000,0,second,False,beam_negamax,-309.5,2674,"{'0': 8, '1': 6, '2': 4, '3': 2, '4': 2}",8,0,0,1,2341,5,0.44984895503148437,0.08997,て,29,8,0.06910187320318073,1228,664,5,て,1243,0,0,9,9,12,8,8,11,3931,0.01569037209264934,10,10,13,second,0,0,に,0,0.0,normal,11,46.00125,0.08989016700070351,8,1347,に,34,0.0,0.0,False,-309.5,0.08996979100629687,10
D1000_seed0_graph_control_vs_beam_negamax_rep0,1000,0,second,,graph_control,,,,,,0,1,1974,,,0.002081,う,2,9,,,0,,う,0,,,,,,,,,9,,,,,first,,,て,,,,9,10.83920075933927,,9,,て,29,,,False,,,11
D1000_seed0_graph_control_vs_beam_negamax_rep0,1000,0,second,False,beam_negamax,-487.5,2535,"{'0': 8, '1': 6, '2': 4, '3': 2, '4': 2}",8,0,0,1,163,5,0.41911833512131125,0.083824,ち,27,8,0.06434178643394262,1216,644,5,ち,1204,0,0,9,9,23,8,8,18,3750,0.014668292133137584,10,10,10,second,0,0,う,0,0.0,caution,11,60.0,0.08375079196412116,8,1285,う,2,50.475,0.35,False,-469.83375,0.08382366702426225,12
D1000_seed0_graph_control_vs_beam_negamax_rep0,1000,0,second,,graph_control,,,,,,0,1,1856,,,0.002006,ず,20,9,,,0,,ず,0,,,,,,,,,9,,,,,first,,,ち,,,,9,13.38945855776345,,9,,ち,27,,,False,,,13
D1000_seed0_graph_control_vs_beam_negamax_rep0,1000,0,second,False,beam_negamax,-557.0,353,"{'0': 8, '1': 6, '2': 4, '3': 2, '4': 2}",1,0,0,1,1367,5,0.05032833490986377,0.010066,き,7,1,0.007497297017835081,134,81,5,き,152,0,0,11,11,26,10,10,20,507,0.0019309147028252482,1,1,1,second,0,0,ず,0,0.0,critical,1,30.0,0.010008916957303882,1,171,ず,20,65.41499999999999,1.5,False,-458.8775,0.010065666981972754,14
D1000_seed0_graph_control_vs_beam_negamax_rep0,1000,0,second,,graph_control,,,,,,1,2,539,,,0.002315,る,63,11,,,0,,る,0,,,,,,,,,11,,,,,first,,,き,,,,11,12.675256220008386,,11,,き,7,,,False,,,15
D1000_seed0_graph_control_vs_beam_negamax_rep0,1000,0,second,False,beam_negamax,-30.0,407,"{'0': 8, '1': 6, '2': 4, '3': 2, '4': 2}",2,0,0,1,4347,5,0.0566843751585111,0.011337,る,63,2,0.008357916143722832,139,85,5,る,185,0,0,1,1,1,1,1,1,593,0.00225070770829916,2,2,2,second,0,0,る,0,0.0,critical,2,150.0,0.011305041960440576,2,141,る,63,170.2,1.5,False,225.29999999999998,0.01133687503170222,16
D1000_seed0_graph_control_vs_beam_negamax_rep0,1000,0,second,,graph_control,,,,,,0,1,4339,,,0.000237,む,55,1,,,0,,む,0,,,,,,,,,1,,,,,first,,,る,,,,1,11.17675998208402,,1,,る,63,,,False,,,17
D1000_seed0_graph_control_vs_beam_negamax_rep0,1000,0,second,False,beam_negamax,-150.0,2367,"{'0': 8, '1': 6, '2': 4, '3': 2, '4': 2}",8,0,0,1,3798,5,0.2962443744763732,0.059249,や,58,8,0.0429312550695613,651,356,5,や,954,0,0,5,5,5,5,5,5,3333,0.012636823463253677,8,8,9,second,0,0,む,0,0.0,caution,9,145.63333333333335,0.05918970797210932,8,659,む,55,77.32,0.35,False,-122.938,0.05924887489527464,18
D1000_seed0_graph_control_vs_beam_negamax_rep0,1000,0,second,,graph_control,,,,,,0,1,3960,,,0.00116,ざ,16,5,,,0,,ざ,0,,,,,,,,,5,,,,,first,,,や,,,,5,11.737597942478686,,5,,や,58,,,False,,,19
D1000_seed0_graph_control_vs_beam_negamax_rep0,1000,0,second,False,beam_negamax,-877.0,1004,"{'0': 8, '1': 6, '2': 4, '3': 2, '4': 2}",4,0,0,1,1093,5,0.10368312534410506,0.020737,か,5,4,0.013993748347274959,175,134,5,か,370,0,0,19,19,38,18,18,32,1380,0.005223457817919552,3,3,4,second,0,0,ざ,0,0.0,danger,4,157.07333333333332,0.020645833108574152,4,367,ざ,16,101.578125,0.8,False,-795.7375,0.020736625068821013,20
D1000_seed0_graph_control_vs_beam_negamax_rep0,1000,0,second,,graph_control,,,,,,2,3,398,,,0.0041,や,58,19,,,0,,や,0,,,,,,,,,19,,,,,first,,,か,,,,19,11.690826685003817,,19,,か,5,,,False,,,21
D1000_seed0_graph_control_vs_beam_negamax_rep0,1000,0,second,False,beam_negamax,-239.5,1186,"{'0': 8, '1': 6, '2': 4, '3': 2, '4': 2}",4,0,0,1,3999,5,0.13386271020863205,0.026773,む,55,4,0.018698170548304915,266,180,5,む,480,0,0,8,8,9,7,7,8,1669,0.006220955168828368,4,4,4,second,0,0,や,0,0.0,danger,4,174.5875,0.02671216707676649,4,452,や,58,101.2125,0.8,False,-158.52999999999997,0.02677254204172641,22
D1000_seed0_graph_control_vs_beam_negamax_rep0,1000,0,second,,graph_control,,,,,,0,1,3801,,,0.001675,ら,61,8,,,0,,ら,0,,,,,,,,,8,,,,,first,,,む,,,,8,11.670256030921934,,8,,む,55,,,False,,,23
D1000_seed0_graph_control_vs_beam_negamax_rep0,1000,0,second,False,beam_negamax,1000000.0,748,"{'0': 8, '1': 6, '2': 4, '3': 2, '4': 2}",5,0,0,1,4211,5,0.07671250030398369,0.015343,る,63,5,0.01018357032444328,113,116,5,る,300,0,0,0,0,0,0,0,0,1054,0.003988456213846803,4,4,4,second,0,0,ら,0,0.0,danger,5,999999.0,0.015305374981835485,5,427,ら,61,0.0,0.0,False,1000000.0,0.015342500060796738,24
