agent_name,dict_size,end_char,move_count,move_rate,timeout_count,average_elapsed_time_sec,ended_with_n_count
beam_negamax,20000,と,4,0.005420,0,0.099837,0
beam_negamax,20000,ぬ,4,0.005420,0,0.098170,0
beam_negamax,20000,ね,38,0.051491,0,0.095343,0
beam_negamax,20000,の,2,0.002710,0,0.105930,0
beam_negamax,20000,び,4,0.005420,0,0.097454,0
beam_negamax,20000,ぴ,2,0.002710,0,0.092484,0
beam_negamax,20000,ぷ,4,0.005420,0,0.097633,0
beam_negamax,20000,べ,14,0.018970,0,0.095005,0
beam_negamax,20000,ぽ,2,0.002710,0,0.090862,0
beam_negamax,20000,む,64,0.086721,0,0.095585,0
beam_negamax,20000,や,16,0.021680,0,0.097452,0
beam_negamax,20000,ゆ,2,0.002710,0,0.064508,0
beam_negamax,20000,よ,14,0.018970,0,0.085695,0
beam_negamax,20000,ら,18,0.024390,0,0.093765,0
beam_negamax,20000,り,8,0.010840,0,0.090217,0
beam_negamax,20000,る,288,0.390244,0,0.094964,0
beam_negamax,20000,ろ,4,0.005420,0,0.093699,0
beam_negamax,20000,わ,4,0.005420,0,0.099025,0
beam_negamax,20000,ん,2,0.002710,0,0.000005,2
