commit_id,dict_size,dictionary_file_sha256,dictionary_hash,dictionary_seed,experiment_config_hash,first_agent,first_avg_time_sec,first_beam_pruned_move_count,first_candidate_evaluations,first_cutoff_count,first_depth_change_count,first_graph_ordering_calls,first_graph_ordering_changed_first_count,first_graph_ordering_evaluations,first_graph_ordering_time_sec,first_leaf_evaluations,first_max_time_sec,first_mean_effective_depth,first_median_time_sec,first_nodes_searched,first_null_window_search_count,first_p95_time_sec,first_research_count,first_timeout_count,first_total_time_sec,invalid_move_count,loss_reason,match_elapsed_time_sec,match_id,match_seed,max_match_time_sec,max_moves,repetition,runtime,second_agent,second_avg_time_sec,second_beam_pruned_move_count,second_candidate_evaluations,second_cutoff_count,second_depth_change_count,second_graph_ordering_calls,second_graph_ordering_changed_first_count,second_graph_ordering_evaluations,second_graph_ordering_time_sec,second_leaf_evaluations,second_max_time_sec,second_mean_effective_depth,second_median_time_sec,second_nodes_searched,second_null_window_search_count,second_p95_time_sec,second_research_count,second_timeout_count,second_total_time_sec,source_fingerprint,turn_count,used_word_count,winner
c3025850fe74072e338c0dc84f044ce8036e4bee,10000,13f83c2052bc052005e588fe7b9704a1eecbafee8dcd63e189b275acd3cb0946,74273ec92dd5b9b50e5d125bf7fc94fc234d4603966a511f8ecb7898b44b9b29,0,ddb2dd71fecb24bdf668b3fbe6e8b41c0556aee3ec9cc6f831720bb1d371d3b2,pvs,0.1963578808769983,0.0,832490.0,22444.0,0,0.0,0.0,0.0,0.0,64901.0,0.4725104169920087,5.0,0.158754,95465.0,63899.0,0.461335,974.0,0,10.996041329111904,0,ended_with_n,12.657596583012491,D10000_seed0_pvs_vs_beam_alpha_beta_rep0,11,300.0,1000,0,/Users/onumagakuto/Documents/最強しりとり/shiritori_ai/data/dictionaries/D10000_L2-12_seed0.runtime.json,beam_alpha_beta,0.029598580382298678,197231.0,222646.0,5069.0,0,0.0,0.0,0.0,0.0,9089.0,0.05664141685701907,5.0,0.0298065,19609.0,0.0,0.053749,0.0,0,1.657520501408726,454ec28ee96f1279da147307baae8de68c3ac4d169e46738549672185232c8bb,112,112,first
c3025850fe74072e338c0dc84f044ce8036e4bee,10000,13f83c2052bc052005e588fe7b9704a1eecbafee8dcd63e189b275acd3cb0946,74273ec92dd5b9b50e5d125bf7fc94fc234d4603966a511f8ecb7898b44b9b29,0,ddb2dd71fecb24bdf668b3fbe6e8b41c0556aee3ec9cc6f831720bb1d371d3b2,pvs,0.18706575975686843,0.0,832490.0,22444.0,0,0.0,0.0,0.0,0.0,64901.0,0.4338626249227673,5.0,0.15578599999999998,95465.0,63899.0,0.426679,974.0,0,10.475682546384633,0,ended_with_n,12.431806958047673,D10000_seed0_pvs_vs_beam_pvs_rep0,12,300.0,1000,0,/Users/onumagakuto/Documents/最強しりとり/shiritori_ai/data/dictionaries/D10000_L2-12_seed0.runtime.json,beam_pvs,0.03486245750432967,250741.0,283050.0,7580.0,0,0.0,0.0,0.0,0.0,10814.0,0.08333441708236933,5.0,0.0348285,24225.0,10269.0,0.067854,498.0,0,1.9522976202424616,454ec28ee96f1279da147307baae8de68c3ac4d169e46738549672185232c8bb,112,112,first
c3025850fe74072e338c0dc84f044ce8036e4bee,10000,13f83c2052bc052005e588fe7b9704a1eecbafee8dcd63e189b275acd3cb0946,74273ec92dd5b9b50e5d125bf7fc94fc234d4603966a511f8ecb7898b44b9b29,0,ddb2dd71fecb24bdf668b3fbe6e8b41c0556aee3ec9cc6f831720bb1d371d3b2,beam_negamax,0.07423335084721687,274851.0,309713.0,0.0,0,0.0,0.0,0.0,0.0,18973.0,0.10750404186546803,5.0,0.08025,34738.0,0.0,0.099175,0.0,0,2.3012338762637228,0,ended_with_n,5.127868292154744,D10000_seed0_beam_negamax_vs_alpha_beta_rep0,13,300.0,1000,0,/Users/onumagakuto/Documents/最強しりとり/shiritori_ai/data/dictionaries/D10000_L2-12_seed0.runtime.json,alpha_beta,0.09415422502594689,0.0,247099.0,5830.0,0,0.0,0.0,0.0,0.0,21598.0,0.19261095905676484,5.0,0.096298,30661.0,0.0,0.174709,0.0,0,2.824626750778407,454ec28ee96f1279da147307baae8de68c3ac4d169e46738549672185232c8bb,61,61,second
c3025850fe74072e338c0dc84f044ce8036e4bee,10000,13f83c2052bc052005e588fe7b9704a1eecbafee8dcd63e189b275acd3cb0946,74273ec92dd5b9b50e5d125bf7fc94fc234d4603966a511f8ecb7898b44b9b29,0,ddb2dd71fecb24bdf668b3fbe6e8b41c0556aee3ec9cc6f831720bb1d371d3b2,beam_negamax,0.07338965743509752,274851.0,309713.0,0.0,0,0.0,0.0,0.0,0.0,18973.0,0.09636666695587337,5.0,0.07993,34738.0,0.0,0.095353,0.0,0,2.275079380488023,0,ended_with_n,5.4187008331064135,D10000_seed0_beam_negamax_vs_pvs_rep0,14,300.0,1000,0,/Users/onumagakuto/Documents/最強しりとり/shiritori_ai/data/dictionaries/D10000_L2-12_seed0.runtime.json,pvs,0.10471814289533844,0.0,298776.0,7382.0,0,0.0,0.0,0.0,0.0,24180.0,0.22232595807872713,5.0,0.1033425,35015.0,23998.0,0.22065,262.0,0,3.141544286860153,454ec28ee96f1279da147307baae8de68c3ac4d169e46738549672185232c8bb,61,61,second
c3025850fe74072e338c0dc84f044ce8036e4bee,10000,13f83c2052bc052005e588fe7b9704a1eecbafee8dcd63e189b275acd3cb0946,74273ec92dd5b9b50e5d125bf7fc94fc234d4603966a511f8ecb7898b44b9b29,0,ddb2dd71fecb24bdf668b3fbe6e8b41c0556aee3ec9cc6f831720bb1d371d3b2,beam_negamax,0.10232863547571469,179485.0,201129.0,0.0,0,0.0,0.0,0.0,0.0,11801.0,0.13453533314168453,5.0,0.10483500000000001,21580.0,0.0,0.134535,0.0,0,1.637258167611435,0,ended_with_n,1.7328372499905527,D10000_seed0_beam_negamax_vs_graph_control_rep0,15,300.0,1000,0,/Users/onumagakuto/Documents/最強しりとり/shiritori_ai/data/dictionaries/D10000_L2-12_seed0.runtime.json,graph_control,0.0057780443312367424,0,161.0,0,0,0,0,0,0,0.0,0.015409833984449506,0.0,0.0048684999999999996,0.0,0,0.01541,0,0,0.09244870929978788,454ec28ee96f1279da147307baae8de68c3ac4d169e46738549672185232c8bb,32,32,first
c3025850fe74072e338c0dc84f044ce8036e4bee,10000,13f83c2052bc052005e588fe7b9704a1eecbafee8dcd63e189b275acd3cb0946,74273ec92dd5b9b50e5d125bf7fc94fc234d4603966a511f8ecb7898b44b9b29,0,ddb2dd71fecb24bdf668b3fbe6e8b41c0556aee3ec9cc6f831720bb1d371d3b2,beam_negamax,0.09947875040961662,1018421.0,1149328.0,0.0,0,0.0,0.0,0.0,0.0,71072.0,0.14203895791433752,5.0,0.1003465,130161.0,0.0,0.124968,0.0,0,9.549960039323196,0,ended_with_n,41.17295379191637,D10000_seed0_beam_negamax_vs_graph_pvs_rep0,16,300.0,1000,0,/Users/onumagakuto/Documents/最強しりとり/shiritori_ai/data/dictionaries/D10000_L2-12_seed0.runtime.json,graph_pvs,0.3293091415519787,0.0,1305929.0,35271.0,0,49576.0,4248.0,1305929.0,17.508360940031707,94097.0,0.8010102089028805,5.0,0.31432150000000003,143577.0,92743.0,0.672739,1266.0,0,31.613677588989958,454ec28ee96f1279da147307baae8de68c3ac4d169e46738549672185232c8bb,192,192,first
c3025850fe74072e338c0dc84f044ce8036e4bee,10000,13f83c2052bc052005e588fe7b9704a1eecbafee8dcd63e189b275acd3cb0946,74273ec92dd5b9b50e5d125bf7fc94fc234d4603966a511f8ecb7898b44b9b29,0,ddb2dd71fecb24bdf668b3fbe6e8b41c0556aee3ec9cc6f831720bb1d371d3b2,beam_negamax,0.09866309535349362,534216.0,600332.0,0.0,0,0.0,0.0,0.0,0.0,34285.0,0.2161567909643054,5.0,0.088704,64678.0,0.0,0.153661,0.0,0,5.130480958381668,0,ended_with_n,6.405970958061516,D10000_seed0_beam_negamax_vs_beam_alpha_beta_rep0,17,300.0,1000,0,/Users/onumagakuto/Documents/最強しりとり/shiritori_ai/data/dictionaries/D10000_L2-12_seed0.runtime.json,beam_alpha_beta,0.024434057659863565,159679.0,180962.0,4328.0,0,0.0,0.0,0.0,0.0,6760.0,0.09163362509571016,5.0,0.017608,15681.0,0.0,0.066937,0.0,0,1.2705709983129054,454ec28ee96f1279da147307baae8de68c3ac4d169e46738549672185232c8bb,104,104,first
c3025850fe74072e338c0dc84f044ce8036e4bee,10000,13f83c2052bc052005e588fe7b9704a1eecbafee8dcd63e189b275acd3cb0946,74273ec92dd5b9b50e5d125bf7fc94fc234d4603966a511f8ecb7898b44b9b29,0,ddb2dd71fecb24bdf668b3fbe6e8b41c0556aee3ec9cc6f831720bb1d371d3b2,beam_negamax,0.09074243826594633,534216.0,600332.0,0.0,0,0.0,0.0,0.0,0.0,34285.0,0.15197100001387298,5.0,0.08383499999999999,64678.0,0.0,0.127354,0.0,0,4.7186067898292094,0,ended_with_n,6.005235125077888,D10000_seed0_beam_negamax_vs_beam_pvs_rep0,18,300.0,1000,0,/Users/onumagakuto/Documents/最強しりとり/shiritori_ai/data/dictionaries/D10000_L2-12_seed0.runtime.json,beam_pvs,0.024663847848737184,190534.0,215813.0,5978.0,0,0.0,0.0,0.0,0.0,7635.0,0.06408320902846754,5.0,0.0194995,18179.0,7798.0,0.058317,413.0,0,1.2825200881343335,454ec28ee96f1279da147307baae8de68c3ac4d169e46738549672185232c8bb,104,104,first
c3025850fe74072e338c0dc84f044ce8036e4bee,10000,13f83c2052bc052005e588fe7b9704a1eecbafee8dcd63e189b275acd3cb0946,74273ec92dd5b9b50e5d125bf7fc94fc234d4603966a511f8ecb7898b44b9b29,0,ddb2dd71fecb24bdf668b3fbe6e8b41c0556aee3ec9cc6f831720bb1d371d3b2,graph_control,0.05969408973071136,0,2484.0,0,0,0,0,0,0,0.0,0.9583455410320312,0.0,0.006903,0.0,0,0.958346,0,0,1.1341877048835158,0,ended_with_n,4.119961583055556,D10000_seed0_graph_control_vs_alpha_beta_rep0,19,300.0,1000,0,/Users/onumagakuto/Documents/最強しりとり/shiritori_ai/data/dictionaries/D10000_L2-12_seed0.runtime.json,alpha_beta,0.16363724768679175,0.0,164383.0,3988.0,0,0.0,0.0,0.0,0.0,19806.0,0.42058537481352687,5.0,0.12393499999999999,26301.0,0.0,0.420585,0.0,0,2.9454704583622515,454ec28ee96f1279da147307baae8de68c3ac4d169e46738549672185232c8bb,37,37,second
c3025850fe74072e338c0dc84f044ce8036e4bee,10000,13f83c2052bc052005e588fe7b9704a1eecbafee8dcd63e189b275acd3cb0946,74273ec92dd5b9b50e5d125bf7fc94fc234d4603966a511f8ecb7898b44b9b29,0,ddb2dd71fecb24bdf668b3fbe6e8b41c0556aee3ec9cc6f831720bb1d371d3b2,graph_control,0.0633196007877,0,1735.0,0,0,0,0,0,0,0.0,1.0039986660704017,0.0,0.006792,0.0,0,1.003999,0,1,1.2030724149663001,0,ended_with_n,4.16373416595161,D10000_seed0_graph_control_vs_pvs_rep0,20,300.0,1000,0,/Users/onumagakuto/Documents/最強しりとり/shiritori_ai/data/dictionaries/D10000_L2-12_seed0.runtime.json,pvs,0.1624350464488897,0.0,168353.0,4551.0,0,0.0,0.0,0.0,0.0,17881.0,0.38496566703543067,5.0,0.1151475,24548.0,17754.0,0.384966,137.0,0,2.9238308360800147,454ec28ee96f1279da147307baae8de68c3ac4d169e46738549672185232c8bb,37,37,second
