profile,position_id,location,ply,target_candidate,status,result,reachable_word_count,reachable_edge_types,reachable_vertices,legal_edge_types,searched_states,elapsed_time_sec,normal_score,exact_score,score_difference,trivial
proof_moderate,log_seed2_D10000_seed2_balanced_beam_pvs_vs_beam_alpha_beta_t422,root_candidate,1,"[59, 66]",ineligible,unknown,9505,1997,67,30,0,0.0005857918877154589,-148.0,,,False
proof_moderate,log_seed2_D10000_seed2_balanced_beam_pvs_vs_beam_alpha_beta_t422,root_candidate,1,"[59, 6]",ineligible,unknown,9505,1997,67,30,0,0.0005554999224841595,-956.7261363636364,,,False
proof_moderate,log_seed2_D10000_seed2_balanced_beam_pvs_vs_beam_alpha_beta_t422,root_candidate,1,"[59, 12]",ineligible,unknown,9505,1997,67,25,0,0.0005521250423043966,-956.7261363636364,,,False
proof_moderate,log_seed2_D10000_seed2_balanced_beam_pvs_vs_beam_alpha_beta_t421,root_candidate,1,"[63, 59]",ineligible,unknown,9506,1998,67,30,0,0.0006195839960128069,-148.0,,,False
proof_moderate,log_seed2_D10000_seed2_balanced_beam_pvs_vs_beam_alpha_beta_t421,root_candidate,1,"[63, 31]",ineligible,unknown,9506,1999,67,44,0,0.0005452921614050865,-763.54125,,,False
proof_moderate,log_seed2_D10000_seed2_balanced_beam_pvs_vs_beam_alpha_beta_t421,root_candidate,1,"[63, 19]",ineligible,unknown,9506,1998,67,39,0,0.000546333147212863,-768.5025,,,False
proof_moderate,log_seed2_D10000_seed2_balanced_beam_pvs_vs_beam_alpha_beta_t420,root_candidate,1,"[12, 8]",ineligible,unknown,9507,1998,67,18,0,0.0006213339511305094,-755.78,,,False
proof_moderate,log_seed2_D10000_seed2_balanced_beam_pvs_vs_beam_alpha_beta_t420,root_candidate,1,"[12, 6]",ineligible,unknown,9507,1998,67,30,0,0.0006047498900443316,-762.12375,,,False
proof_moderate,log_seed2_D10000_seed2_balanced_beam_pvs_vs_beam_alpha_beta_t420,root_candidate,1,"[12, 32]",ineligible,unknown,9507,1998,67,29,0,0.0005756670143455267,-762.12375,,,False
proof_moderate,log_seed1_D10000_seed1_balanced_beam_pvs_vs_beam_alpha_beta_t403,root_candidate,1,"[17, 20]",complete,win,5,1,2,1,1,0.0010470000561326742,999999.0,999999.0,0.0,True
proof_moderate,log_seed1_D10000_seed1_balanced_beam_pvs_vs_beam_alpha_beta_t403,root_candidate,1,"[17, 28]",ineligible,unknown,9521,2061,67,21,0,0.0005898328963667154,999997.0,,,False
proof_moderate,log_seed1_D10000_seed1_balanced_beam_pvs_vs_beam_alpha_beta_t403,root_candidate,1,"[17, 58]",ineligible,unknown,9521,2061,67,8,0,0.0005708748940378428,999997.0,,,False
proof_moderate,log_seed1_D10000_seed1_balanced_beam_pvs_vs_beam_alpha_beta_t402,root_candidate,1,"[20, 17]",ineligible,unknown,9522,2061,67,58,0,0.0006095420103520155,-999998.0,,,False
proof_moderate,log_seed1_D10000_seed1_balanced_beam_pvs_vs_beam_alpha_beta_t402,root_candidate,1,"[20, 67]",complete,loss,0,0,1,0,0,6.00004568696022e-06,-1000000.0,-999999.0,1.0,True
