agent,beam_pruned_move_count,beam_widths,beam_widths_used,branch_limit,candidate_evaluation_time_sec,candidate_sort_time_sec,category,completed_root_moves,config_id,cutoff_count,depth,depth_after,depth_before,depth_change_reason,depth_changed,effective_depth,elapsed_time_sec,end_id,leaf_evaluation_time_sec,leaf_evaluations,legal_edge_count,legal_move_generation_time_sec,nodes_searched,null_window_searches,ordering_evaluations,other_time_sec,position_id,profile,pruned_move_count,recovery_streak,recursive_ordering_time_sec,recursive_other_time_sec,remaining_word_count,research_count,research_rate,risk_level,root_candidate_count,root_completion_rate,root_ordering_time_sec,score,seed,selected_edge,selected_root_candidate_count,sequence_index,split,start_id,timed_out,turn,baseline_move_agreement,alpha_beta_reference_config,alpha_beta_move_agreement,alpha_beta_score_agreement,alpha_beta_reference_rank,alpha_beta_reference_retained_at_root
alpha_beta,0,,{},16,0.11246587545610964,0.01986642461270094,early,14,alpha_beta_d5_b16,275,5,5,5,adaptive_disabled,False,5,1.000159583054483,35,0.7938787571620196,2168,1686,0.0006069170776754618,2617,0,10272,0.00011949893087148666,seed0_early_t0,fixed,7581,0,0.12158628739416599,0.0691447474528104,5000,0,0.0,normal,1686,0.875,0.014823375036939979,597.0,0,1→35,16,,tuning,1,True,0,True,alpha_beta_d5_b16,True,True,,
alpha_beta,0,,{},16,0.02429283270612359,0.0027347842697054148,middle,2,alpha_beta_d5_b16,50,5,5,5,adaptive_disabled,False,5,0.15106820804066956,63,0.10895408177748322,336,2,6.1248429119586945e-06,463,0,1927,4.9916328862309456e-05,seed0_middle_t27,fixed,1444,0,0.027353628305718303,0.01466424879617989,2,0,0.0,critical,2,1.0,4.0207989513874054e-05,827.0,0,63→63,2,,tuning,63,False,27,True,alpha_beta_d5_b16,True,True,,
alpha_beta,0,,{},16,0.0942691711243242,0.013748535187914968,late,16,alpha_beta_d5_b16,326,5,5,5,adaptive_disabled,False,5,0.31423104205168784,28,0.18156913458369672,664,23,1.4457851648330688e-05,1325,0,10785,4.816707223653793e-05,seed0_late_t49,fixed,9440,0,0.10894387494772673,0.02342328242957592,78,0,0.0,normal,23,1.0,0.0002321251668035984,999995.0,0,11→28,16,,tuning,11,False,49,True,alpha_beta_d5_b16,True,True,,
alpha_beta,0,,{},16,0.07643872639164329,0.011624627280980349,few_legal,2,alpha_beta_d5_b16,260,5,5,5,adaptive_disabled,False,5,0.4069170830771327,32,0.2885374624747783,1031,2,1.6666948795318604e-05,1361,0,8121,0.00020916620269417763,seed0_few_legal_t6,fixed,6740,0,0.09079471882432699,0.027245693607255816,2,0,0.0,critical,2,1.0,0.00011337501928210258,597.0,0,35→32,2,,tuning,35,False,6,True,alpha_beta_d5_b16,True,True,,
alpha_beta,0,,{},16,0.1729271167423576,0.028525168541818857,early_pruning,11,alpha_beta_d5_b16,665,5,5,5,adaptive_disabled,False,5,1.0000592081341892,59,0.7385038926731795,2265,26,2.0582927390933037e-05,3157,0,19605,4.32492233812809e-05,seed0_early_pruning_t17,fixed,16380,0,0.20412291423417628,0.05686015193350613,44,0,0.0,normal,26,0.6875,0.0005084171425551176,797.0,0,28→59,16,,tuning,28,True,17,False,alpha_beta_d5_b16,True,True,,
alpha_beta,0,,{},16,0.10220343270339072,0.021561298985034227,early,14,alpha_beta_d5_b16,260,5,5,5,adaptive_disabled,False,5,1.000158374896273,35,0.8126027747057378,2478,1678,0.0007195000071078539,3032,0,11139,0.00011995900422334671,seed1_early_t0,fixed,7888,0,0.11129599227569997,0.060545315966010094,5000,0,0.0,normal,1678,0.875,0.01487483293749392,758.5,1,13→35,16,,tuning,13,True,0,True,alpha_beta_d5_b16,True,True,,
alpha_beta,0,,{},16,0.13326674466952682,0.021296949591487646,middle,10,alpha_beta_d5_b16,429,5,5,5,adaptive_disabled,False,5,1.000095833092928,14,0.7789058515336365,2577,37,1.8333084881305695e-05,3307,0,13733,4.5999884605407715e-05,seed1_middle_t120,fixed,10189,0,0.15672257635742426,0.06409519724547863,90,0,0.0,normal,37,0.625,0.0003078749869018793,738.0,1,9→14,16,,tuning,9,True,120,False,alpha_beta_d5_b16,True,True,,
alpha_beta,0,,{},16,0.004224332747980952,0.0005434539634734392,late,3,alpha_beta_d5_b16,18,5,5,5,adaptive_disabled,False,5,0.006362708052620292,63,0.0007600022945553064,14,3,1.195794902741909e-05,39,0,382,6.758421659469604e-05,seed1_late_t236,fixed,336,0,0.004732790170237422,0.0006914986297488213,4,0,0.0,danger,3,1.0,9.887479245662689e-05,-999996.0,1,35→63,3,,tuning,35,False,236,True,alpha_beta_d5_b16,True,True,,
alpha_beta,0,,{},16,0.06826888723298907,0.011088251136243343,few_legal,2,alpha_beta_d5_b16,256,5,5,5,adaptive_disabled,False,5,0.3232617499306798,2,0.22218737960793078,968,2,1.0499963536858559e-05,1295,0,7978,0.0002810410223901272,seed1_few_legal_t121,fixed,6634,0,0.08030796004459262,0.020412869285792112,4,0,0.0,critical,2,1.0,6.200000643730164e-05,648.5,1,20→2,2,,tuning,20,False,121,True,alpha_beta_d5_b16,True,True,,
alpha_beta,0,,{},16,0.13619553996250033,0.021236884407699108,early_pruning,2,alpha_beta_d5_b16,455,5,5,5,adaptive_disabled,False,5,1.0001793329138309,8,0.7757175581064075,1835,29,1.3791956007480621e-05,2433,0,13116,4.76236455142498e-05,seed1_early_pruning_t75,fixed,10549,0,0.16028187121264637,0.0638971128500998,66,0,0.0,normal,29,0.125,0.0002213751431554556,757.0,1,2→8,16,,tuning,2,True,75,False,alpha_beta_d5_b16,True,True,,
