agent,beam_pruned_move_count,beam_widths,beam_widths_used,branch_limit,candidate_evaluation_time_sec,candidate_sort_time_sec,category,completed_root_moves,config_id,cutoff_count,depth,depth_after,depth_before,depth_change_reason,depth_changed,effective_depth,elapsed_time_sec,end_id,leaf_evaluation_time_sec,leaf_evaluations,legal_edge_count,legal_move_generation_time_sec,nodes_searched,null_window_searches,ordering_evaluations,other_time_sec,position_id,profile,pruned_move_count,recovery_streak,recursive_ordering_time_sec,recursive_other_time_sec,remaining_word_count,research_count,research_rate,risk_level,root_candidate_count,root_completion_rate,root_ordering_time_sec,score,seed,selected_edge,selected_root_candidate_count,sequence_index,split,start_id,timed_out,turn,baseline_move_agreement,alpha_beta_reference_config,alpha_beta_move_agreement,alpha_beta_score_agreement,alpha_beta_reference_rank,alpha_beta_reference_retained_at_root
beam_negamax,3275,8-6-4-2,"{""0"": 8, ""1"": 6, ""2"": 4, ""3"": 2, ""4"": 2}",,0.053588749608024955,0.005481832195073366,early,2,beam_negamax_d5_w8-6-4-2,0,5,5,5,adaptive_disabled,False,5,0.1563491248525679,35,0.08902721293270588,164,1678,0.0006413750816136599,302,0,3585,0.00019295793026685715,seed1_early_t0,fixed,0,0,0.04239004128612578,0.006838328670710325,5000,0,0.0,normal,1678,0.25,0.01725920895114541,209.0,1,13→35,8,,tuning,13,True,0,True,alpha_beta_d5_b16,True,False,1,True
beam_negamax,4352,8-6-4-2,"{""0"": 8, ""1"": 6, ""2"": 4, ""3"": 2, ""4"": 2}",,0.04420804535038769,0.004792163148522377,middle,6,beam_negamax_d5_w8-6-4-2,0,5,5,5,adaptive_disabled,False,5,0.15004533296450973,20,0.0882394181098789,363,37,2.4082837626338005e-05,714,0,5137,4.1833147406578064e-05,seed1_middle_t120,fixed,0,0,0.04964082618243992,0.011775505729019642,90,0,0.0,normal,37,0.75,0.00032366695813834667,799.5,1,9→20,8,,tuning,9,True,120,True,alpha_beta_d5_b16,True,False,1,True
beam_negamax,1459,8-6-4-2,"{""0"": 8, ""1"": 6, ""2"": 4, ""3"": 2, ""4"": 2}",,0.018008211394771934,0.0017164181917905807,late,3,beam_negamax_d5_w8-6-4-2,0,5,5,5,adaptive_disabled,False,5,0.05372825008817017,63,0.029553334694355726,114,3,4.999805241823196e-06,247,0,1739,4.900014027953148e-05,seed1_late_t236,fixed,0,0,0.020011451793834567,0.004067713627591729,4,0,0.0,danger,3,1.0,4.175002686679363e-05,-999996.0,1,35→63,3,,tuning,35,False,236,True,alpha_beta_d5_b16,True,True,1,True
beam_negamax,6231,12-8-4-2,"{""0"": 12, ""1"": 8, ""2"": 4, ""3"": 2, ""4"": 2}",,0.05768645787611604,0.004564748844131827,early,7,beam_negamax_d5_w12-8-4-2,0,5,5,5,adaptive_disabled,False,5,0.15016733389347792,35,0.07690417254343629,418,1686,0.0012122089974582195,767,0,7014,0.00014195777475833893,seed0_early_t0,fixed,0,0,0.044800868490710855,0.009004709077998996,5000,0,0.0,normal,1686,0.5833333333333334,0.01810341700911522,597.0,0,1→35,12,,tuning,1,True,0,True,alpha_beta_d5_b16,True,True,1,True
beam_negamax,1451,12-8-4-2,"{""0"": 12, ""1"": 8, ""2"": 4, ""3"": 2, ""4"": 2}",,0.013151086866855621,0.0013084630481898785,middle,2,beam_negamax_d5_w12-8-4-2,0,5,5,5,adaptive_disabled,False,5,0.036260458175092936,63,0.018668332369998097,104,2,1.0416842997074127e-05,230,0,1681,6.279232911765575e-05,seed0_middle_t27,fixed,0,0,0.014581250492483377,0.002852833131328225,2,0,0.0,critical,2,1.0,8.483300916850567e-05,1047.5,0,63→63,2,,tuning,63,False,27,True,alpha_beta_d5_b16,True,False,1,True
beam_negamax,4208,12-8-4-2,"{""0"": 12, ""1"": 8, ""2"": 4, ""3"": 2, ""4"": 2}",,0.05553774838335812,0.0069500901736319065,late,3,beam_negamax_d5_w12-8-4-2,0,5,5,5,adaptive_disabled,False,5,0.15016304096207023,58,0.07620654464699328,269,23,2.345792017877102e-05,635,0,4857,7.929117418825626e-05,seed0_late_t49,fixed,0,0,0.06284553394652903,0.010614046361297369,78,0,0.0,normal,23,0.25,0.0003941669128835201,787.5,0,11→58,12,,tuning,11,True,49,False,alpha_beta_d5_b16,True,False,1,True
beam_negamax,4668,12-8-4-2,"{""0"": 12, ""1"": 8, ""2"": 4, ""3"": 2, ""4"": 2}",,0.04773979843594134,0.004523661220446229,early,4,beam_negamax_d5_w12-8-4-2,0,5,5,5,adaptive_disabled,False,5,0.15014979103580117,35,0.08809262793511152,309,1678,0.0010256669484078884,567,0,5250,0.00011845817789435387,seed1_early_t0,fixed,0,0,0.034777160501107574,0.007786419475451112,5000,0,0.0,normal,1678,0.3333333333333333,0.018349457997828722,209.0,1,13→35,12,,tuning,13,True,0,True,alpha_beta_d5_b16,True,False,1,True
beam_negamax,3987,12-8-4-2,"{""0"": 12, ""1"": 8, ""2"": 4, ""3"": 2, ""4"": 2}",,0.04481679294258356,0.005455832462757826,middle,5,beam_negamax_d5_w12-8-4-2,0,5,5,5,adaptive_disabled,False,5,0.15003904211334884,20,0.08592058368958533,331,37,3.7250109016895294e-05,649,0,4736,4.945811815559864e-05,seed1_middle_t120,fixed,0,0,0.05042962799780071,0.012879163259640336,90,0,0.0,normal,37,0.4166666666666667,0.0007229589391499758,799.5,1,9→20,12,,tuning,9,True,120,True,alpha_beta_d5_b16,True,False,1,True
beam_negamax,2023,12-8-4-2,"{""0"": 12, ""1"": 8, ""2"": 4, ""3"": 2, ""4"": 2}",,0.02002737415023148,0.0021244140807539225,late,3,beam_negamax_d5_w12-8-4-2,0,5,5,5,adaptive_disabled,False,5,0.06152579188346863,63,0.033824126701802015,169,3,1.1999858543276787e-05,354,0,2416,0.00010924995876848698,seed1_late_t236,fixed,0,0,0.022502874955534935,0.004974790383130312,4,0,0.0,danger,3,1.0,0.0001027500256896019,-999996.0,1,35→63,3,,tuning,35,False,236,True,alpha_beta_d5_b16,True,True,1,True
beam_negamax,3278,12-8-6-4,"{""0"": 12, ""1"": 8, ""2"": 6, ""3"": 4, ""4"": 4}",,0.044909245101734996,0.005272615468129516,early,1,beam_negamax_d5_w12-8-6-4,0,5,5,5,adaptive_disabled,False,5,0.15018487512134016,35,0.08876583608798683,342,1686,0.0004144590348005295,456,0,3752,0.0001560421660542488,seed0_early_t0,fixed,0,0,0.034886752255260944,0.009720702655613422,5000,0,0.0,normal,1686,0.08333333333333333,0.016241082921624184,597.0,0,1→35,12,,tuning,1,True,0,True,alpha_beta_d5_b16,True,True,1,True
beam_negamax,2146,12-8-6-4,"{""0"": 12, ""1"": 8, ""2"": 6, ""3"": 4, ""4"": 4}",,0.027671544579789042,0.0033665418159216642,middle,1,beam_negamax_d5_w12-8-6-4,0,5,5,5,adaptive_disabled,False,5,0.15044920798391104,63,0.10618242947384715,430,2,5.499925464391708e-06,621,0,2776,0.0004025001544505358,seed0_middle_t27,fixed,0,0,0.031692869029939175,0.012120951432734728,2,0,0.0,critical,2,0.5,4.495796747505665e-05,1047.5,0,63→63,2,,tuning,63,True,27,True,alpha_beta_d5_b16,True,False,1,True
beam_negamax,2438,12-8-6-4,"{""0"": 12, ""1"": 8, ""2"": 6, ""3"": 4, ""4"": 4}",,0.02731041214428842,0.004986375803127885,late,0,beam_negamax_d5_w12-8-6-4,0,5,5,5,adaptive_disabled,False,5,0.15006320807151496,58,0.10522707900963724,430,23,1.4667166396975517e-05,678,0,3132,5.070678889751434e-05,seed0_late_t49,fixed,0,0,0.032756793312728405,0.01180171174928546,78,0,0.0,normal,23,0.0,0.00021225004456937313,-767.0,0,11→58,12,,tuning,11,True,49,False,alpha_beta_d5_b16,True,True,1,True
beam_negamax,3106,12-8-6-4,"{""0"": 12, ""1"": 8, ""2"": 6, ""3"": 4, ""4"": 4}",,0.04086050298064947,0.003975084284320474,early,0,beam_negamax_d5_w12-8-6-4,0,5,5,5,adaptive_disabled,False,5,0.1501903331372887,35,0.09200854459777474,313,1678,0.00044362503103911877,417,0,3542,0.00015062489546835423,seed1_early_t0,fixed,0,0,0.03133291471749544,0.011891665868461132,5000,0,0.0,normal,1678,0.0,0.014362958027049899,-140.0,1,13→35,12,,tuning,13,True,0,True,alpha_beta_d5_b16,True,False,1,True
beam_negamax,2557,12-8-6-4,"{""0"": 12, ""1"": 8, ""2"": 6, ""3"": 4, ""4"": 4}",,0.02762046013958752,0.003245369764044881,middle,2,beam_negamax_d5_w12-8-6-4,0,5,5,5,adaptive_disabled,False,5,0.15009920811280608,20,0.10884683462791145,527,37,2.1209008991718292e-05,746,0,3380,6.612436845898628e-05,seed1_middle_t120,fixed,0,0,0.03074053954333067,0.009779000654816628,90,0,0.0,normal,37,0.16666666666666666,0.0006454999092966318,768.0,1,9→20,12,,tuning,9,True,120,True,alpha_beta_d5_b16,True,False,1,True
beam_negamax,2664,12-8-6-4,"{""0"": 12, ""1"": 8, ""2"": 6, ""3"": 4, ""4"": 4}",,0.03271495969966054,0.004051372176036239,late,2,beam_negamax_d5_w12-8-6-4,0,5,5,5,adaptive_disabled,False,5,0.1500790840946138,63,0.10196028952486813,570,3,9.541865438222885e-06,817,0,3559,6.262538954615593e-05,seed1_late_t236,fixed,0,0,0.03470321442000568,0.010559245944023132,4,0,0.0,danger,3,0.6666666666666666,0.0027841669507324696,-999996.0,1,35→63,3,,tuning,35,True,236,True,alpha_beta_d5_b16,True,True,1,True
beam_negamax,3851,16-12-8-4,"{""0"": 16, ""1"": 12, ""2"": 8, ""3"": 4, ""4"": 4}",,0.042556746397167444,0.004278257954865694,early,1,beam_negamax_d5_w16-12-8-4,0,5,5,5,adaptive_disabled,False,5,0.1500902499537915,35,0.09312512748874724,477,1686,0.000613542040809989,634,0,4509,8.095800876617432e-05,seed0_early_t0,fixed,0,0,0.029759330907836556,0.00891133351251483,5000,0,0.0,normal,1686,0.0625,0.01759995799511671,597.0,0,1→35,16,,tuning,1,True,0,True,alpha_beta_d5_b16,True,True,1,True
beam_negamax,1551,16-12-8-4,"{""0"": 16, ""1"": 12, ""2"": 8, ""3"": 4, ""4"": 4}",,0.06370349670760334,0.0038781205657869577,middle,1,beam_negamax_d5_w16-12-8-4,0,5,5,5,adaptive_disabled,False,5,0.1502488749101758,63,0.0739259289111942,297,2,1.1791009455919266e-05,428,0,1992,6.237602792680264e-05,seed0_middle_t27,fixed,0,0,0.068095090566203,0.008045688504353166,2,0,0.0,critical,2,0.5,0.00010799989104270935,1047.5,0,63→63,2,,tuning,63,True,27,True,alpha_beta_d5_b16,True,False,1,True
beam_negamax,2710,16-12-8-4,"{""0"": 16, ""1"": 12, ""2"": 8, ""3"": 4, ""4"": 4}",,0.030157670145854354,0.004946621833369136,late,0,beam_negamax_d5_w16-12-8-4,0,5,5,5,adaptive_disabled,False,5,0.15010504191741347,58,0.10088246059603989,483,23,1.2416858226060867e-05,760,0,3498,5.658320151269436e-05,seed0_late_t49,fixed,0,0,0.035492707043886185,0.013468749355524778,78,0,0.0,normal,23,0.0,0.0001921248622238636,-767.0,0,11→58,16,,tuning,11,True,49,False,alpha_beta_d5_b16,True,True,1,True
beam_negamax,3776,16-12-8-4,"{""0"": 16, ""1"": 12, ""2"": 8, ""3"": 4, ""4"": 4}",,0.03282495751045644,0.0036111287772655487,early,1,beam_negamax_d5_w16-12-8-4,0,5,5,5,adaptive_disabled,False,5,0.15016787499189377,35,0.102834050077945,491,1678,0.0005370830185711384,652,0,4452,0.00015429174527525902,seed1_early_t0,fixed,0,0,0.02610720950178802,0.009673698572441936,5000,0,0.0,normal,1678,0.0625,0.010861542075872421,758.5,1,13→35,16,,tuning,13,True,0,True,alpha_beta_d5_b16,True,True,1,True
beam_negamax,2221,16-12-8-4,"{""0"": 16, ""1"": 12, ""2"": 8, ""3"": 4, ""4"": 4}",,0.031407420290634036,0.003800713224336505,middle,2,beam_negamax_d5_w16-12-8-4,0,5,5,5,adaptive_disabled,False,5,0.15013425005599856,20,0.10423249774612486,472,37,6.63751270622015e-05,663,0,2954,0.00010741688311100006,seed1_middle_t120,fixed,0,0,0.03524542669765651,0.009775200625881553,90,0,0.0,normal,37,0.125,0.0007073329761624336,799.5,1,9→20,16,,tuning,9,True,120,True,alpha_beta_d5_b16,True,False,1,True
beam_negamax,2441,16-12-8-4,"{""0"": 16, ""1"": 12, ""2"": 8, ""3"": 4, ""4"": 4}",,0.02652746275998652,0.003747043199837208,late,1,beam_negamax_d5_w16-12-8-4,0,5,5,5,adaptive_disabled,False,5,0.15009091701358557,63,0.10821246891282499,543,3,6.207963451743126e-06,769,0,3278,6.233528256416321e-05,seed1_late_t236,fixed,0,0,0.03089391440153122,0.010864699492231011,4,0,0.0,danger,3,0.3333333333333333,5.12909609824419e-05,-999996.0,1,35→63,3,,tuning,35,True,236,True,alpha_beta_d5_b16,True,True,1,True
beam_negamax,5580,8-6-4-2,"{""0"": 8, ""1"": 6, ""2"": 4, ""3"": 2, ""4"": 2, ""5"": 2}",,0.05237200600095093,0.005192430689930916,early,3,beam_negamax_d6_w8-6-4-2,0,6,6,6,adaptive_disabled,False,6,0.15051508299075067,35,0.08272800734266639,324,1686,0.0004231659695506096,623,0,6212,9.53341368585825e-05,seed0_early_t0,fixed,0,0,0.03986924793571234,0.008741744561120868,5000,0,0.0,normal,1686,0.375,0.018657583044841886,-597.0,0,1→35,8,,tuning,1,True,0,True,alpha_beta_d6_b16,True,False,1,True
beam_negamax,2191,8-6-4-2,"{""0"": 8, ""1"": 6, ""2"": 4, ""3"": 2, ""4"": 2, ""5"": 2}",,0.023460454773157835,0.002261460293084383,middle,2,beam_negamax_d6_w8-6-4-2,0,6,6,6,adaptive_disabled,False,6,0.05904974997974932,59,0.02870323625393212,142,2,7.4999406933784485e-06,335,0,2526,0.0001757501158863306,seed0_middle_t27,fixed,0,0,0.026045539882034063,0.004064598819240928,2,0,0.0,critical,2,1.0,5.312496796250343e-05,-569.0,0,63→59,2,,tuning,63,False,27,False,alpha_beta_d6_b16,False,False,1,True
beam_negamax,5645,8-6-4-2,"{""0"": 8, ""1"": 6, ""2"": 4, ""3"": 2, ""4"": 2, ""5"": 2}",,0.054927215445786715,0.0058865025639534,late,3,beam_negamax_d6_w8-6-4-2,0,6,6,6,adaptive_disabled,False,6,0.150111666880548,58,0.07582728844136,338,23,1.1625001206994057e-05,815,0,6468,5.724979564547539e-05,seed0_late_t49,fixed,0,0,0.061827130848541856,0.012220747768878937,78,0,0.0,normal,23,0.375,0.00016762502491474152,999993.0,0,11→58,8,,tuning,11,True,49,False,alpha_beta_d6_b16,True,False,1,True
beam_negamax,4673,8-6-4-2,"{""0"": 8, ""1"": 6, ""2"": 4, ""3"": 2, ""4"": 2, ""5"": 2}",,0.04657712997868657,0.003591089742258191,early,2,beam_negamax_d6_w8-6-4-2,0,6,6,6,adaptive_disabled,False,6,0.15019604191184044,35,0.09169103461317718,285,1678,0.0005296668969094753,548,0,5231,0.00014750007539987564,seed1_early_t0,fixed,0,0,0.03511589043773711,0.007081866962835193,5000,0,0.0,normal,1678,0.25,0.015630082925781608,-179.0,1,13→35,8,,tuning,13,True,0,True,alpha_beta_d6_b16,True,False,1,True
beam_negamax,5291,8-6-4-2,"{""0"": 8, ""1"": 6, ""2"": 4, ""3"": 2, ""4"": 2, ""5"": 2}",,0.05810772068798542,0.004785008262842894,middle,4,beam_negamax_d6_w8-6-4-2,0,6,6,6,adaptive_disabled,False,6,0.1502030419651419,20,0.07541036931797862,335,37,8.212495595216751e-05,738,0,6139,0.00011150096543133259,seed1_middle_t120,fixed,0,0,0.0631165411323309,0.010849964572116733,90,0,0.0,normal,37,0.5,0.0006325410213321447,1831.25,1,9→20,8,,tuning,9,True,120,True,alpha_beta_d6_b16,True,False,1,True
beam_negamax,2863,8-6-4-2,"{""0"": 8, ""1"": 6, ""2"": 4, ""3"": 2, ""4"": 2, ""5"": 2}",,0.030865414533764124,0.003263253951445222,late,3,beam_negamax_d6_w8-6-4-2,0,6,6,6,adaptive_disabled,False,6,0.06812191614881158,63,0.02733245468698442,159,3,1.1167023330926895e-05,406,0,3348,0.00011245813220739365,seed1_late_t236,fixed,0,0,0.03453082521446049,0.006026053102687001,4,0,0.0,danger,3,1.0,0.00010895798914134502,-999996.0,1,35→63,3,,tuning,35,False,236,True,alpha_beta_d6_b16,True,True,1,True
beam_negamax,4799,12-8-4-2,"{""0"": 12, ""1"": 8, ""2"": 4, ""3"": 2, ""4"": 2, ""5"": 2}",,0.054620418697595596,0.005138662410899997,early,2,beam_negamax_d6_w12-8-4-2,0,6,6,6,adaptive_disabled,False,6,0.15013708407059312,35,0.08012715517543256,260,1686,0.0005654159467667341,500,0,5312,0.00013645924627780914,seed0_early_t0,fixed,0,0,0.041015088791027665,0.008778590010479093,5000,0,0.0,normal,1686,0.16666666666666666,0.019514374900609255,-597.0,0,1→35,12,,tuning,1,True,0,True,alpha_beta_d6_b16,True,False,1,True
beam_negamax,2823,12-8-4-2,"{""0"": 12, ""1"": 8, ""2"": 4, ""3"": 2, ""4"": 2, ""5"": 2}",,0.032196755055338144,0.004131424007937312,middle,2,beam_negamax_d6_w12-8-4-2,0,6,6,6,adaptive_disabled,False,6,0.08769850013777614,59,0.043457921827211976,182,2,6.624963134527206e-06,427,0,3250,0.00015483400784432888,seed0_middle_t27,fixed,0,0,0.03698750538751483,0.0070409479085356,2,0,0.0,critical,2,1.0,5.0666043534874916e-05,-569.0,0,63→59,2,,tuning,63,False,27,False,alpha_beta_d6_b16,False,False,1,True
beam_negamax,5091,12-8-4-2,"{""0"": 12, ""1"": 8, ""2"": 4, ""3"": 2, ""4"": 2, ""5"": 2}",,0.05597524926997721,0.005002245539799333,late,2,beam_negamax_d6_w12-8-4-2,0,6,6,6,adaptive_disabled,False,6,0.15008399984799325,58,0.0731018262449652,313,23,1.1707888916134834e-05,722,0,5833,3.7375837564468384e-05,seed0_late_t49,fixed,0,0,0.061714084120467305,0.015041547827422619,78,0,0.0,normal,23,0.16666666666666666,0.00017745792865753174,-677.0,0,11→58,12,,tuning,11,True,49,False,alpha_beta_d6_b16,True,False,1,True
beam_negamax,3428,12-8-4-2,"{""0"": 12, ""1"": 8, ""2"": 4, ""3"": 2, ""4"": 2, ""5"": 2}",,0.03888042224571109,0.004737501032650471,early,1,beam_negamax_d6_w12-8-4-2,0,6,6,6,adaptive_disabled,False,6,0.1505140420049429,35,0.09912757854908705,169,1678,0.0004140411037951708,327,0,3772,0.0005030427128076553,seed1_early_t0,fixed,0,0,0.02884458191692829,0.0062770897056907415,5000,0,0.0,normal,1678,0.08333333333333333,0.015347708016633987,-179.0,1,13→35,12,,tuning,13,True,0,True,alpha_beta_d6_b16,True,False,1,True
beam_negamax,3352,12-8-4-2,"{""0"": 12, ""1"": 8, ""2"": 4, ""3"": 2, ""4"": 2, ""5"": 2}",,0.061996193369850516,0.004313704324886203,middle,3,beam_negamax_d6_w12-8-4-2,0,6,6,6,adaptive_disabled,False,6,0.1501697499770671,20,0.06988999550230801,211,37,2.1666986867785454e-05,469,0,3907,8.191587403416634e-05,seed1_middle_t120,fixed,0,0,0.06680213520303369,0.013073536334559321,90,0,0.0,normal,37,0.25,0.000300500076264143,1831.25,1,9→20,12,,tuning,9,True,120,True,alpha_beta_d6_b16,True,False,1,True
beam_negamax,4135,12-8-4-2,"{""0"": 12, ""1"": 8, ""2"": 4, ""3"": 2, ""4"": 2, ""5"": 2}",,0.038504623575136065,0.0033043264411389828,late,3,beam_negamax_d6_w12-8-4-2,0,6,6,6,adaptive_disabled,False,6,0.09213025006465614,63,0.03986797481775284,244,3,1.2875068932771683e-05,598,0,4836,7.38329254090786e-05,seed1_late_t236,fixed,0,0,0.04230983671732247,0.009736605454236269,4,0,0.0,danger,3,1.0,0.00012912508100271225,-999996.0,1,35→63,3,,tuning,35,False,236,True,alpha_beta_d6_b16,True,True,1,True
beam_negamax,3280,12-8-6-4,"{""0"": 12, ""1"": 8, ""2"": 6, ""3"": 4, ""4"": 4, ""5"": 4}",,0.0449217155110091,0.00371675007045269,early,0,beam_negamax_d6_w12-8-6-4,0,6,6,6,adaptive_disabled,False,6,0.15010666684247553,35,0.08930862555280328,348,1686,0.001029792008921504,466,0,3794,9.29578673094511e-05,seed0_early_t0,fixed,0,0,0.024215209065005183,0.010534332366660237,5000,0,0.0,normal,1686,0.0,0.02492574998177588,-90.0,0,1→35,12,,tuning,1,True,0,True,alpha_beta_d6_b16,True,True,1,True
beam_negamax,2431,12-8-6-4,"{""0"": 12, ""1"": 8, ""2"": 6, ""3"": 4, ""4"": 4, ""5"": 4}",,0.02739307889714837,0.003636456560343504,middle,1,beam_negamax_d6_w12-8-6-4,0,6,6,6,adaptive_disabled,False,6,0.15023645805194974,63,0.10469750850461423,458,2,1.5208031982183456e-05,690,0,3149,0.00016116607002913952,seed0_middle_t27,fixed,0,0,0.03167602838948369,0.013550755102187395,2,0,0.0,critical,2,0.5,0.00013579195365309715,-786.5,0,63→63,2,,tuning,63,True,27,True,alpha_beta_d6_b16,True,False,1,True
beam_negamax,2325,12-8-6-4,"{""0"": 12, ""1"": 8, ""2"": 6, ""3"": 4, ""4"": 4, ""5"": 4}",,0.03246911591850221,0.005049839615821838,late,0,beam_negamax_d6_w12-8-6-4,0,6,6,6,adaptive_disabled,False,6,0.15008074999786913,58,0.0999734359793365,409,23,1.6416888684034348e-05,651,0,3001,4.066689871251583e-05,seed0_late_t49,fixed,0,0,0.03806582372635603,0.011704115429893136,78,0,0.0,normal,23,0.0,0.00028029107488691807,-767.0,0,11→58,12,,tuning,11,True,49,False,alpha_beta_d6_b16,True,True,1,True
beam_negamax,3339,12-8-6-4,"{""0"": 12, ""1"": 8, ""2"": 6, ""3"": 4, ""4"": 4, ""5"": 4}",,0.031293494161218405,0.0041583271231502295,early,0,beam_negamax_d6_w12-8-6-4,0,6,6,6,adaptive_disabled,False,6,0.1501906248740852,35,0.1058583038393408,380,1678,0.00042041693814098835,508,0,3867,8.216593414545059e-05,seed1_early_t0,fixed,0,0,0.023832790553569794,0.007706572534516454,5000,0,0.0,normal,1678,0.0,0.012290375074371696,-140.0,1,13→35,12,,tuning,13,True,0,True,alpha_beta_d6_b16,True,True,1,True
beam_negamax,2238,12-8-6-4,"{""0"": 12, ""1"": 8, ""2"": 6, ""3"": 4, ""4"": 4, ""5"": 4}",,0.02978999330662191,0.003042410360649228,middle,1,beam_negamax_d6_w12-8-6-4,0,6,6,6,adaptive_disabled,False,6,0.15009808307513595,20,0.10601016459986567,399,37,2.2667227312922478e-05,574,0,2873,5.42900525033474e-05,seed1_middle_t120,fixed,0,0,0.03312041750177741,0.010493126697838306,90,0,0.0,normal,37,0.08333333333333333,0.0003974169958382845,-738.0,1,9→20,12,,tuning,9,True,120,True,alpha_beta_d6_b16,True,False,1,True
beam_negamax,2835,12-8-6-4,"{""0"": 12, ""1"": 8, ""2"": 6, ""3"": 4, ""4"": 4, ""5"": 4}",,0.03418350499123335,0.004578419262543321,late,1,beam_negamax_d6_w12-8-6-4,0,6,6,6,adaptive_disabled,False,6,0.1500920420512557,63,0.09905339032411575,546,3,7.333001121878624e-06,805,0,3728,7.64590222388506e-05,seed1_late_t236,fixed,0,0,0.039521507918834686,0.011373726651072502,4,0,0.0,danger,3,0.3333333333333333,5.9625133872032166e-05,-999996.0,1,35→63,3,,tuning,35,True,236,True,alpha_beta_d6_b16,True,True,1,True
beam_negamax,3319,16-12-8-4,"{""0"": 16, ""1"": 12, ""2"": 8, ""3"": 4, ""4"": 4, ""5"": 4}",,0.03758183587342501,0.004778796341270208,early,0,beam_negamax_d6_w16-12-8-4,0,6,6,6,adaptive_disabled,False,6,0.1501825419254601,35,0.09836950106546283,360,1686,0.0009874999523162842,482,0,3836,0.00015699979849159718,seed0_early_t0,fixed,0,0,0.025601956760510802,0.007778584258630872,5000,0,0.0,normal,1686,0.0,0.017288000090047717,-90.0,0,1→35,16,,tuning,1,True,0,True,alpha_beta_d6_b16,True,True,1,True
beam_negamax,2410,16-12-8-4,"{""0"": 16, ""1"": 12, ""2"": 8, ""3"": 4, ""4"": 4, ""5"": 4}",,0.032713042106479406,0.0042385864071547985,middle,1,beam_negamax_d6_w16-12-8-4,0,6,6,6,adaptive_disabled,False,6,0.15010637510567904,63,0.10191216366365552,429,2,9.832903742790222e-06,655,0,3089,7.270835340023041e-05,seed0_middle_t27,fixed,0,0,0.03761775768361986,0.010422370629385114,2,0,0.0,critical,2,0.5,7.154187187552452e-05,-786.5,0,63→63,2,,tuning,63,True,27,True,alpha_beta_d6_b16,True,False,1,True
beam_negamax,2403,16-12-8-4,"{""0"": 16, ""1"": 12, ""2"": 8, ""3"": 4, ""4"": 4, ""5"": 4}",,0.02705151028931141,0.004786375677213073,late,0,beam_negamax_d6_w16-12-8-4,0,6,6,6,adaptive_disabled,False,6,0.15015170793049037,58,0.10420163650996983,424,23,1.4249933883547783e-05,672,0,3111,4.8999907448887825e-05,seed0_late_t49,fixed,0,0,0.032565577421337366,0.013135328190401196,78,0,0.0,normal,23,0.0,0.00018591596744954586,-767.0,0,11→58,16,,tuning,11,True,49,False,alpha_beta_d6_b16,True,True,1,True
beam_negamax,3415,16-12-8-4,"{""0"": 16, ""1"": 12, ""2"": 8, ""3"": 4, ""4"": 4, ""5"": 4}",,0.03421487333253026,0.004750914638862014,early,0,beam_negamax_d6_w16-12-8-4,0,6,6,6,adaptive_disabled,False,6,0.15044933301396668,35,0.1017093793489039,401,1678,0.0004225000739097595,538,0,3985,8.279085159301758e-05,seed1_early_t0,fixed,0,0,0.024398748064413667,0.008674664655700326,5000,0,0.0,normal,1678,0.0,0.015161250019446015,-140.0,1,13→35,16,,tuning,13,True,0,True,alpha_beta_d6_b16,True,True,1,True
beam_negamax,3457,16-12-8-4,"{""0"": 16, ""1"": 12, ""2"": 8, ""3"": 4, ""4"": 4, ""5"": 4}",,0.03192237904295325,0.004498826107010245,middle,1,beam_negamax_d6_w16-12-8-4,0,6,6,6,adaptive_disabled,False,6,0.15005883411504328,20,0.10200816858559847,650,37,1.637497916817665e-05,928,0,4469,3.904220648109913e-05,seed1_middle_t120,fixed,0,0,0.0370279960334301,0.010716710472479463,90,0,0.0,normal,37,0.0625,0.00025054183788597584,-338.5,1,9→20,16,,tuning,9,True,120,True,alpha_beta_d6_b16,True,False,1,True
beam_negamax,3009,16-12-8-4,"{""0"": 16, ""1"": 12, ""2"": 8, ""3"": 4, ""4"": 4, ""5"": 4}",,0.033500668592751026,0.003333698958158493,late,1,beam_negamax_d6_w16-12-8-4,0,6,6,6,adaptive_disabled,False,6,0.15010020812042058,63,0.10187044320628047,593,3,8.541159331798553e-06,870,0,3971,6.320909596979618e-05,seed1_late_t236,fixed,0,0,0.037531292997300625,0.010562638752162457,4,0,0.0,danger,3,0.3333333333333333,6.408290937542915e-05,-999996.0,1,35→63,3,,tuning,35,True,236,True,alpha_beta_d6_b16,True,True,1,True
