match_id,dict_size,random_seed,first_agent,second_agent,winner,turn_count,used_word_count,loss_reason,first_total_time_sec,second_total_time_sec,first_avg_time_sec,second_avg_time_sec,first_max_time_sec,second_max_time_sec,first_timeout_count,second_timeout_count,max_moves,max_match_time_sec,match_elapsed_time_sec,history
D1000_seed0_random_vs_random_0,1000,0,random,random,second,40,40,no_legal_move,8.029211312532425e-05,3.3873075153678656e-05,4.014605656266212e-06,1.6936537576839328e-06,5.1875016652047634e-05,4.292000085115433e-06,0,0,1000,960.0,0.00028024998027831316,"[{""match_id"": ""D1000_seed0_random_vs_random_0"", ""turn"": 1, ""player"": ""first"", ""agent"": ""random"", ""required_start_char"": ""ANY"", ""previous_word"": """", ""word_id"": 159, ""word"": ""ないない"", ""start_char"": ""な"", ""end_char"": ""い"", ""next_required_start_char"": ""い"", ""elapsed_time_sec"": 5.2e-05, ""timed_out"": false, ""score"": 0.0}, {""match_id"": ""D1000_seed0_random_vs_random_0"", ""turn"": 2, ""player"": ""second"", ""agent"": ""random"", ""required_start_char"": ""い"", ""previous_word"": ""ないない"", ""word_id"": 164, ""word"": ""いたく"", ""start_char"": ""い"", ""end_char"": ""く"", ""next_required_start_char"": ""く"", ""elapsed_time_sec"": 4e-06, ""timed_out"": false, ""score"": 0.0}, {""match_id"": ""D1000_seed0_random_vs_random_0"", ""turn"": 3, ""player"": ""first"", ""agent"": ""random"", ""required_start_char"": ""く"", ""previous_word"": ""いたく"", ""word_id"": 162, ""word"": ""くらいまつくす"", ""start_char"": ""く"", ""end_char"": ""す"", ""next_required_start_char"": ""す"", ""elapsed_time_sec"": 2e-06, ""timed_out"": false, ""score"": 0.0}, {""match_id"": ""D1000_seed0_random_vs_random_0"", ""turn"": 4, ""player"": ""second"", ""agent"": ""random"", ""required_start_char"": ""す"", ""previous_word"": ""くらいまつくす"", ""word_id"": 340, ""word"": ""すぐ"", ""start_char"": ""す"", ""end_char"": ""ぐ"", ""next_required_start_char"": ""ぐ"", ""elapsed_time_sec"": 2e-06, ""timed_out"": false, ""score"": 0.0}, {""match_id"": ""D1000_seed0_random_vs_random_0"", ""turn"": 5, ""player"": ""first"", ""agent"": ""random"", ""required_start_char"": ""ぐ"", ""previous_word"": ""すぐ"", ""word_id"": 504, ""word"": ""ぐるうぷほおむ"", ""start_char"": ""ぐ"", ""end_char"": ""む"", ""next_required_start_char"": ""む"", ""elapsed_time_sec"": 1e-06, ""timed_out"": false, ""score"": 0.0}, {""match_id"": ""D1000_seed0_random_vs_random_0"", ""turn"": 6, ""player"": ""second"", ""agent"": ""random"", ""required_start_char"": ""む"", ""previous_word"": ""ぐるうぷほおむ"", ""word_id"": 109, ""word"": ""むりよう"", ""start_char"": ""む"", ""end_char"": ""う"", ""next_required_start_char"": ""う"", ""elapsed_time_sec"": 1e-06, ""timed_out"": false, ""score"": 0.0}, {""match_id"": ""D1000_seed0_random_vs_random_0"", ""turn"": 7, ""player"": ""first"", ""agent"": ""random"", ""required_start_char"": ""う"", ""previous_word"": ""むりよう"", ""word_id"": 269, ""word"": ""うりだし"", ""start_char"": ""う"", ""end_char"": ""し"", ""next_required_start_char"": ""し"", ""elapsed_time_sec"": 2e-06, ""timed_out"": false, ""score"": 0.0}, {""match_id"": ""D1000_seed0_random_vs_random_0"", ""turn"": 8, ""player"": ""second"", ""agent"": ""random"", ""required_start_char"": ""し"", ""previous_word"": ""うりだし"", ""word_id"": 450, ""word"": ""しま"", ""start_char"": ""し"", ""end_char"": ""ま"", ""next_required_start_char"": ""ま"", ""elapsed_time_sec"": 4e-06, ""timed_out"": false, ""score"": 0.0}, {""match_id"": ""D1000_seed0_random_vs_random_0"", ""turn"": 9, ""player"": ""first"", ""agent"": ""random"", ""required_start_char"": ""ま"", ""previous_word"": ""しま"", ""word_id"": 655, ""word"": ""またせる"", ""start_char"": ""ま"", ""end_char"": ""る"", ""next_required_start_char"": ""る"", ""elapsed_time_sec"": 2e-06, ""timed_out"": false, ""score"": 0.0}, {""match_id"": ""D1000_seed0_random_vs_random_0"", ""turn"": 10, ""player"": ""second"", ""agent"": ""random"", ""required_start_char"": ""る"", ""previous_word"": ""またせる"", ""word_id"": 136, ""word"": ""るみのおる"", ""start_char"": ""る"", ""end_char"": ""る"", ""next_required_start_char"": ""る"", ""elapsed_time_sec"": 1e-06, ""timed_out"": false, ""score"": 0.0}, {""match_id"": ""D1000_seed0_random_vs_random_0"", ""turn"": 11, ""player"": ""first"", ""agent"": ""random"", ""required_start_char"": ""る"", ""previous_word"": ""るみのおる"", ""word_id"": 503, ""word"": ""るうきい"", ""start_char"": ""る"", ""end_char"": ""い"", ""next_required_start_char"": ""い"", ""elapsed_time_sec"": 1e-06, ""timed_out"": false, ""score"": 0.0}, {""match_id"": ""D1000_seed0_random_vs_random_0"", ""turn"": 12, ""player"": ""second"", ""agent"": ""random"", ""required_start_char"": ""い"", ""previous_word"": ""るうきい"", ""word_id"": 952, ""word"": ""いつぱつ"", ""start_char"": ""い"", ""end_char"": ""つ"", ""next_required_start_char"": ""つ"", ""elapsed_time_sec"": 2e-06, ""timed_out"": false, ""score"": 0.0}, {""match_id"": ""D1000_seed0_random_vs_random_0"", ""turn"": 13, ""player"": ""first"", ""agent"": ""random"", ""required_start_char"": ""つ"", ""previous_word"": ""いつぱつ"", ""word_id"": 675, ""word"": ""つもる"", ""start_char"": ""つ"", ""end_char"": ""る"", ""next_required_start_char"": ""る"", ""elapsed_time_sec"": 1e-06, ""timed_out"": false, ""score"": 0.0}, {""match_id"": ""D1000_seed0_random_vs_random_0"", ""turn"": 14, ""player"": ""second"", ""agent"": ""random"", ""required_start_char"": ""る"", ""previous_word"": ""つもる"", ""word_id"": 791, ""word"": ""るぽるたあじゆ"", ""start_char"": ""る"", ""end_char"": ""ゆ"", ""next_required_start_char"": ""ゆ"", ""elapsed_time_sec"": 1e-06, ""timed_out"": false, ""score"": 0.0}, {""match_id"": ""D1000_seed0_random_vs_random_0"", ""turn"": 15, ""player"": ""first"", ""agent"": ""random"", ""required_start_char"": ""ゆ"", ""previous_word"": ""るぽるたあじゆ"", ""word_id"": 913, ""word"": ""ゆらい"", ""start_char"": ""ゆ"", ""end_char"": ""い"", ""next_required_start_char"": ""い"", ""elapsed_time_sec"": 1e-06, ""timed_out"": false, ""score"": 0.0}, {""match_id"": ""D1000_seed0_random_vs_random_0"", ""turn"": 16, ""player"": ""second"", ""agent"": ""random"", ""required_start_char"": ""い"", ""previous_word"": ""ゆらい"", ""word_id"": 449, ""word"": ""いまごろ"", ""start_char"": ""い"", ""end_char"": ""ろ"", ""next_required_start_char"": ""ろ"", ""elapsed_time_sec"": 2e-06, ""timed_out"": false, ""score"": 0.0}, {""match_id"": ""D1000_seed0_random_vs_random_0"", ""turn"": 17, ""player"": ""first"", ""agent"": ""random"", ""required_start_char"": ""ろ"", ""previous_word"": ""いまごろ"", ""word_id"": 831, ""word"": ""ろうどううんどう"", ""start_char"": ""ろ"", ""end_char"": ""う"", ""next_required_start_char"": ""う"", ""elapsed_time_sec"": 1e-06, ""timed_out"": false, ""score"": 0.0}, {""match_id"": ""D1000_seed0_random_vs_random_0"", ""turn"": 18, ""player"": ""second"", ""agent"": ""random"", ""required_start_char"": ""う"", ""previous_word"": ""ろうどううんどう"", ""word_id"": 977, ""word"": ""うた"", ""start_char"": ""う"", ""end_char"": ""た"", ""next_required_start_char"": ""た"", ""elapsed_time_sec"": 2e-06, ""timed_out"": false, ""score"": 0.0}, {""match_id"": ""D1000_seed0_random_vs_random_0"", ""turn"": 19, ""player"": ""first"", ""agent"": ""random"", ""required_start_char"": ""た"", ""previous_word"": ""うた"", ""word_id"": 347, ""word"": ""たつて"", ""start_char"": ""た"", ""end_char"": ""て"", ""next_required_start_char"": ""て"", ""elapsed_time_sec"": 2e-06, ""timed_out"": false, ""score"": 0.0}, {""match_id"": ""D1000_seed0_random_vs_random_0"", ""turn"": 20, ""player"": ""second"", ""agent"": ""random"", ""required_start_char"": ""て"", ""previous_word"": ""たつて"", ""word_id"": 536, ""word"": ""てつや"", ""start_char"": ""て"", ""end_char"": ""や"", ""next_required_start_char"": ""や"", ""elapsed_time_sec"": 2e-06, ""timed_out"": false, ""score"": 0.0}, {""match_id"": ""D1000_seed0_random_vs_random_0"", ""turn"": 21, ""player"": ""first"", ""agent"": ""random"", ""required_start_char"": ""や"", ""previous_word"": ""てつや"", ""word_id"": 133, ""word"": ""やそ"", ""start_char"": ""や"", ""end_char"": ""そ"", ""next_required_start_char"": ""そ"", ""elapsed_time_sec"": 1e-06, ""timed_out"": false, ""score"": 0.0}, {""match_id"": ""D1000_seed0_random_vs_random_0"", ""turn"": 22, ""player"": ""second"", ""agent"": ""random"", ""required_start_char"": ""そ"", ""previous_word"": ""やそ"", ""word_id"": 93, ""word"": ""そうご"", ""start_char"": ""そ"", ""end_char"": ""ご"", ""next_required_start_char"": ""ご"", ""elapsed_time_sec"": 2e-06, ""timed_out"": false, ""score"": 0.0}, {""match_id"": ""D1000_seed0_random_vs_random_0"", ""turn"": 23, ""player"": ""first"", ""agent"": ""random"", ""required_start_char"": ""ご"", ""previous_word"": ""そうご"", ""word_id"": 641, ""word"": ""ごきぶり"", ""start_char"": ""ご"", ""end_char"": ""り"", ""next_required_start_char"": ""り"", ""elapsed_time_sec"": 1e-06, ""timed_out"": false, ""score"": 0.0}, {""match_id"": ""D1000_seed0_random_vs_random_0"", ""turn"": 24, ""player"": ""second"", ""agent"": ""random"", ""required_start_char"": ""り"", ""previous_word"": ""ごきぶり"", ""word_id"": 715, ""word"": ""りようごく"", ""start_char"": ""り"", ""end_char"": ""く"", ""next_required_start_char"": ""く"", ""elapsed_time_sec"": 1e-06, ""timed_out"": false, ""score"": 0.0}, {""match_id"": ""D1000_seed0_random_vs_random_0"", ""turn"": 25, ""player"": ""first"", ""agent"": ""random"", ""required_start_char"": ""く"", ""previous_word"": ""りようごく"", ""word_id"": 21, ""word"": ""くつせえ"", ""start_char"": ""く"", ""end_char"": ""え"", ""next_required_start_char"": ""え"", ""elapsed_time_sec"": 2e-06, ""timed_out"": false, ""score"": 0.0}, {""match_id"": ""D1000_seed0_random_vs_random_0"", ""turn"": 26, ""player"": ""second"", ""agent"": ""random"", ""required_start_char"": ""え"", ""previous_word"": ""くつせえ"", ""word_id"": 566, ""word"": ""えんしゆつ"", ""start_char"": ""え"", ""end_char"": ""つ"", ""next_required_start_char"": ""つ"", ""elapsed_time_sec"": 1e-06, ""timed_out"": false, ""score"": 0.0}, {""match_id"": ""D1000_seed0_random_vs_random_0"", ""turn"": 27, ""player"": ""first"", ""agent"": ""random"", ""required_start_char"": ""つ"", ""previous_word"": ""えんしゆつ"", ""word_id"": 664, ""word"": ""ついとつ"", ""start_char"": ""つ"", ""end_char"": ""つ"", ""next_required_start_char"": ""つ"", ""elapsed_time_sec"": 1e-06, ""timed_out"": false, ""score"": 0.0}, {""match_id"": ""D1000_seed0_random_vs_random_0"", ""turn"": 28, ""player"": ""second"", ""agent"": ""random"", ""required_start_char"": ""つ"", ""previous_word"": ""ついとつ"", ""word_id"": 694, ""word"": ""つらい"", ""start_char"": ""つ"", ""end_char"": ""い"", ""next_required_start_char"": ""い"", ""elapsed_time_sec"": 1e-06, ""timed_out"": false, ""score"": 0.0}, {""match_id"": ""D1000_seed0_random_vs_random_0"", ""turn"": 29, ""player"": ""first"", ""agent"": ""random"", ""required_start_char"": ""い"", ""previous_word"": ""つらい"", ""word_id"": 665, ""word"": ""いんせんていぶ"", ""start_char"": ""い"", ""end_char"": ""ぶ"", ""next_required_start_char"": ""ぶ"", ""elapsed_time_sec"": 2e-06, ""timed_out"": false, ""score"": 0.0}, {""match_id"": ""D1000_seed0_random_vs_random_0"", ""turn"": 30, ""player"": ""second"", ""agent"": ""random"", ""required_start_char"": ""ぶ"", ""previous_word"": ""いんせんていぶ"", ""word_id"": 934, ""word"": ""ぶろつかあ"", ""start_char"": ""ぶ"", ""end_char"": ""あ"", ""next_required_start_char"": ""あ"", ""elapsed_time_sec"": 1e-06, ""timed_out"": false, ""score"": 0.0}, {""match_id"": ""D1000_seed0_random_vs_random_0"", ""turn"": 31, ""player"": ""first"", ""agent"": ""random"", ""required_start_char"": ""あ"", ""previous_word"": ""ぶろつかあ"", ""word_id"": 538, ""word"": ""あめ"", ""start_char"": ""あ"", ""end_char"": ""め"", ""next_required_start_char"": ""め"", ""elapsed_time_sec"": 3e-06, ""timed_out"": false, ""score"": 0.0}, {""match_id"": ""D1000_seed0_random_vs_random_0"", ""turn"": 32, ""player"": ""second"", ""agent"": ""random"", ""required_start_char"": ""め"", ""previous_word"": ""あめ"", ""word_id"": 388, ""word"": ""めぐろ"", ""start_char"": ""め"", ""end_char"": ""ろ"", ""next_required_start_char"": ""ろ"", ""elapsed_time_sec"": 1e-06, ""timed_out"": false, ""score"": 0.0}, {""match_id"": ""D1000_seed0_random_vs_random_0"", ""turn"": 33, ""player"": ""first"", ""agent"": ""random"", ""required_start_char"": ""ろ"", ""previous_word"": ""めぐろ"", ""word_id"": 967, ""word"": ""ろうくみ"", ""start_char"": ""ろ"", ""end_char"": ""み"", ""next_required_start_char"": ""み"", ""elapsed_time_sec"": 1e-06, ""timed_out"": false, ""score"": 0.0}, {""match_id"": ""D1000_seed0_random_vs_random_0"", ""turn"": 34, ""player"": ""second"", ""agent"": ""random"", ""required_start_char"": ""み"", ""previous_word"": ""ろうくみ"", ""word_id"": 812, ""word"": ""みじゆく"", ""start_char"": ""み"", ""end_char"": ""く"", ""next_required_start_char"": ""く"", ""elapsed_time_sec"": 1e-06, ""timed_out"": false, ""score"": 0.0}, {""match_id"": ""D1000_seed0_random_vs_random_0"", ""turn"": 35, ""player"": ""first"", ""agent"": ""random"", ""required_start_char"": ""く"", ""previous_word"": ""みじゆく"", ""word_id"": 808, ""word"": ""くらべる"", ""start_char"": ""く"", ""end_char"": ""る"", ""next_required_start_char"": ""る"", ""elapsed_time_sec"": 2e-06, ""timed_out"": false, ""score"": 0.0}, {""match_id"": ""D1000_seed0_random_vs_random_0"", ""turn"": 36, ""player"": ""second"", ""agent"": ""random"", ""required_start_char"": ""る"", ""previous_word"": ""くらべる"", ""word_id"": 62, ""word"": ""るり"", ""start_char"": ""る"", ""end_char"": ""り"", ""next_required_start_char"": ""り"", ""elapsed_time_sec"": 1e-06, ""timed_out"": false, ""score"": 0.0}, {""match_id"": ""D1000_seed0_random_vs_random_0"", ""turn"": 37, ""player"": ""first"", ""agent"": ""random"", ""required_start_char"": ""り"", ""previous_word"": ""るり"", ""word_id"": 3, ""word"": ""りきゆう"", ""start_char"": ""り"", ""end_char"": ""う"", ""next_required_start_char"": ""う"", ""elapsed_time_sec"": 1e-06, ""timed_out"": false, ""score"": 0.0}, {""match_id"": ""D1000_seed0_random_vs_random_0"", ""turn"": 38, ""player"": ""second"", ""agent"": ""random"", ""required_start_char"": ""う"", ""previous_word"": ""りきゆう"", ""word_id"": 871, ""word"": ""うちこみ"", ""start_char"": ""う"", ""end_char"": ""み"", ""next_required_start_char"": ""み"", ""elapsed_time_sec"": 2e-06, ""timed_out"": false, ""score"": 0.0}, {""match_id"": ""D1000_seed0_random_vs_random_0"", ""turn"": 39, ""player"": ""first"", ""agent"": ""random"", ""required_start_char"": ""み"", ""previous_word"": ""うちこみ"", ""word_id"": 789, ""word"": ""みつりよう"", ""start_char"": ""み"", ""end_char"": ""う"", ""next_required_start_char"": ""う"", ""elapsed_time_sec"": 1e-06, ""timed_out"": false, ""score"": 0.0}, {""match_id"": ""D1000_seed0_random_vs_random_0"", ""turn"": 40, ""player"": ""second"", ""agent"": ""random"", ""required_start_char"": ""う"", ""previous_word"": ""みつりよう"", ""word_id"": 721, ""word"": ""うつる"", ""start_char"": ""う"", ""end_char"": ""る"", ""next_required_start_char"": ""る"", ""elapsed_time_sec"": 2e-06, ""timed_out"": false, ""score"": 0.0}]"
D1000_seed0_random_vs_greedy_0,1000,0,random,greedy,second,10,10,no_legal_move,5.2498013246804476e-05,0.00018216692842543125,1.0499602649360894e-05,3.643338568508625e-05,4.8250018153339624e-05,6.204203236848116e-05,0,0,1000,960.0,0.00029799999902024865,"[{""match_id"": ""D1000_seed0_random_vs_greedy_0"", ""turn"": 1, ""player"": ""first"", ""agent"": ""random"", ""required_start_char"": ""ANY"", ""previous_word"": """", ""word_id"": 159, ""word"": ""ないない"", ""start_char"": ""な"", ""end_char"": ""い"", ""next_required_start_char"": ""い"", ""elapsed_time_sec"": 4.8e-05, ""timed_out"": false, ""score"": 0.0}, {""match_id"": ""D1000_seed0_random_vs_greedy_0"", ""turn"": 2, ""player"": ""second"", ""agent"": ""greedy"", ""required_start_char"": ""い"", ""previous_word"": ""ないない"", ""word_id"": 624, ""word"": ""いくら"", ""start_char"": ""い"", ""end_char"": ""ら"", ""next_required_start_char"": ""ら"", ""elapsed_time_sec"": 6.2e-05, ""timed_out"": false, ""score"": -10.0}, {""match_id"": ""D1000_seed0_random_vs_greedy_0"", ""turn"": 3, ""player"": ""first"", ""agent"": ""random"", ""required_start_char"": ""ら"", ""previous_word"": ""いくら"", ""word_id"": 87, ""word"": ""らんぐ"", ""start_char"": ""ら"", ""end_char"": ""ぐ"", ""next_required_start_char"": ""ぐ"", ""elapsed_time_sec"": 1e-06, ""timed_out"": false, ""score"": 0.0}, {""match_id"": ""D1000_seed0_random_vs_greedy_0"", ""turn"": 4, ""player"": ""second"", ""agent"": ""greedy"", ""required_start_char"": ""ぐ"", ""previous_word"": ""らんぐ"", ""word_id"": 504, ""word"": ""ぐるうぷほおむ"", ""start_char"": ""ぐ"", ""end_char"": ""む"", ""next_required_start_char"": ""む"", ""elapsed_time_sec"": 7e-06, ""timed_out"": false, ""score"": -69.0}, {""match_id"": ""D1000_seed0_random_vs_greedy_0"", ""turn"": 5, ""player"": ""first"", ""agent"": ""random"", ""required_start_char"": ""む"", ""previous_word"": ""ぐるうぷほおむ"", ""word_id"": 342, ""word"": ""むね"", ""start_char"": ""む"", ""end_char"": ""ね"", ""next_required_start_char"": ""ね"", ""elapsed_time_sec"": 1e-06, ""timed_out"": false, ""score"": 0.0}, {""match_id"": ""D1000_seed0_random_vs_greedy_0"", ""turn"": 6, ""player"": ""second"", ""agent"": ""greedy"", ""required_start_char"": ""ね"", ""previous_word"": ""むね"", ""word_id"": 257, ""word"": ""ねぼける"", ""start_char"": ""ね"", ""end_char"": ""る"", ""next_required_start_char"": ""る"", ""elapsed_time_sec"": 2.8e-05, ""timed_out"": false, ""score"": -40.0}, {""match_id"": ""D1000_seed0_random_vs_greedy_0"", ""turn"": 7, ""player"": ""first"", ""agent"": ""random"", ""required_start_char"": ""る"", ""previous_word"": ""ねぼける"", ""word_id"": 62, ""word"": ""るり"", ""start_char"": ""る"", ""end_char"": ""り"", ""next_required_start_char"": ""り"", ""elapsed_time_sec"": 1e-06, ""timed_out"": false, ""score"": 0.0}, {""match_id"": ""D1000_seed0_random_vs_greedy_0"", ""turn"": 8, ""player"": ""second"", ""agent"": ""greedy"", ""required_start_char"": ""り"", ""previous_word"": ""るり"", ""word_id"": 338, ""word"": ""りふれつしゆ"", ""start_char"": ""り"", ""end_char"": ""ゆ"", ""next_required_start_char"": ""ゆ"", ""elapsed_time_sec"": 3.4e-05, ""timed_out"": false, ""score"": -60.0}, {""match_id"": ""D1000_seed0_random_vs_greedy_0"", ""turn"": 9, ""player"": ""first"", ""agent"": ""random"", ""required_start_char"": ""ゆ"", ""previous_word"": ""りふれつしゆ"", ""word_id"": 523, ""word"": ""ゆうぜい"", ""start_char"": ""ゆ"", ""end_char"": ""い"", ""next_required_start_char"": ""い"", ""elapsed_time_sec"": 1e-06, ""timed_out"": false, ""score"": 0.0}, {""match_id"": ""D1000_seed0_random_vs_greedy_0"", ""turn"": 10, ""player"": ""second"", ""agent"": ""greedy"", ""required_start_char"": ""い"", ""previous_word"": ""ゆうぜい"", ""word_id"": 917, ""word"": ""いらいら"", ""start_char"": ""い"", ""end_char"": ""ら"", ""next_required_start_char"": ""ら"", ""elapsed_time_sec"": 5.1e-05, ""timed_out"": false, ""score"": 1000000.0}]"
