dict_size,random_seed,char,start_count,end_count,total_count,start_rate,end_rate,total_rate
1000,1,ち,21,19,40,0.021000,0.019000,0.020000
1000,1,つ,8,37,45,0.008000,0.037000,0.022500
1000,1,て,15,4,19,0.015000,0.004000,0.009500
1000,1,で,5,1,6,0.005000,0.001000,0.003000
1000,1,と,26,29,55,0.026000,0.029000,0.027500
1000,1,ど,13,19,32,0.013000,0.019000,0.016000
1000,1,な,19,1,20,0.019000,0.001000,0.010000
1000,1,に,15,2,17,0.015000,0.002000,0.008500
1000,1,ぬ,2,0,2,0.002000,0.000000,0.001000
1000,1,ね,7,3,10,0.007000,0.003000,0.005000
1000,1,の,3,5,8,0.003000,0.005000,0.004000
1000,1,は,26,4,30,0.026000,0.004000,0.015000
1000,1,ば,12,7,19,0.012000,0.007000,0.009500
1000,1,ぱ,7,2,9,0.007000,0.002000,0.004500
1000,1,ひ,23,3,26,0.023000,0.003000,0.013000
1000,1,び,5,3,8,0.005000,0.003000,0.004000
1000,1,ぴ,2,2,4,0.002000,0.002000,0.002000
1000,1,ふ,16,2,18,0.016000,0.002000,0.009000
1000,1,ぶ,9,4,13,0.009000,0.004000,0.006500
1000,1,ぷ,3,6,9,0.003000,0.006000,0.004500
1000,1,へ,11,0,11,0.011000,0.000000,0.005500
1000,1,べ,3,2,5,0.003000,0.002000,0.002500
1000,1,ぺ,1,0,1,0.001000,0.000000,0.000500
1000,1,ほ,23,0,23,0.023000,0.000000,0.011500
1000,1,ぼ,12,1,13,0.012000,0.001000,0.006500
1000,1,ぽ,2,0,2,0.002000,0.000000,0.001000
1000,1,ま,21,5,26,0.021000,0.005000,0.013000
1000,1,み,20,7,27,0.020000,0.007000,0.013500
1000,1,む,10,20,30,0.010000,0.020000,0.015000
1000,1,め,13,7,20,0.013000,0.007000,0.010000
1000,1,も,13,6,19,0.013000,0.006000,0.009500
1000,1,や,9,22,31,0.009000,0.022000,0.015500
1000,1,ゆ,8,5,13,0.008000,0.005000,0.006500
1000,1,よ,17,17,34,0.017000,0.017000,0.017000
1000,1,ら,9,11,20,0.009000,0.011000,0.010000
1000,1,り,15,24,39,0.015000,0.024000,0.019500
1000,1,る,0,68,68,0.000000,0.068000,0.034000
1000,1,れ,10,6,16,0.010000,0.006000,0.008000
1000,1,ろ,6,8,14,0.006000,0.008000,0.007000
1000,1,わ,7,1,8,0.007000,0.001000,0.004000
1000,1,ん,0,116,116,0.000000,0.116000,0.058000
1000,2,あ,24,25,49,0.024000,0.025000,0.024500
1000,2,い,39,86,125,0.039000,0.086000,0.062500
1000,2,う,11,88,99,0.011000,0.088000,0.049500
1000,2,え,15,9,24,0.015000,0.009000,0.012000
1000,2,お,31,6,37,0.031000,0.006000,0.018500
1000,2,か,47,21,68,0.047000,0.021000,0.034000
1000,2,が,13,0,13,0.013000,0.000000,0.006500
1000,2,き,28,36,64,0.028000,0.036000,0.032000
1000,2,ぎ,7,10,17,0.007000,0.010000,0.008500
1000,2,く,23,78,101,0.023000,0.078000,0.050500
1000,2,ぐ,8,14,22,0.008000,0.014000,0.011000
1000,2,け,13,0,13,0.013000,0.000000,0.006500
1000,2,げ,10,3,13,0.010000,0.003000,0.006500
1000,2,こ,37,10,47,0.037000,0.010000,0.023500
1000,2,ご,7,9,16,0.007000,0.009000,0.008000
1000,2,さ,20,7,27,0.020000,0.007000,0.013500
1000,2,ざ,3,0,3,0.003000,0.000000,0.001500
1000,2,し,70,19,89,0.070000,0.019000,0.044500
1000,2,じ,33,17,50,0.033000,0.017000,0.025000
1000,2,す,22,28,50,0.022000,0.028000,0.025000
1000,2,ず,2,10,12,0.002000,0.010000,0.006000
1000,2,せ,17,3,20,0.017000,0.003000,0.010000
1000,2,ぜ,6,0,6,0.006000,0.000000,0.003000
1000,2,そ,10,3,13,0.010000,0.003000,0.006500
1000,2,ぞ,6,0,6,0.006000,0.000000,0.003000
1000,2,た,22,5,27,0.022000,0.005000,0.013500
1000,2,だ,8,4,12,0.008000,0.004000,0.006000
1000,2,ち,23,16,39,0.023000,0.016000,0.019500
1000,2,つ,9,37,46,0.009000,0.037000,0.023000
1000,2,て,22,9,31,0.022000,0.009000,0.015500
1000,2,で,12,5,17,0.012000,0.005000,0.008500
1000,2,と,23,32,55,0.023000,0.032000,0.027500
1000,2,ど,10,12,22,0.010000,0.012000,0.011000
1000,2,な,24,6,30,0.024000,0.006000,0.015000
1000,2,に,15,6,21,0.015000,0.006000,0.010500
1000,2,ぬ,0,4,4,0.000000,0.004000,0.002000
1000,2,ね,7,3,10,0.007000,0.003000,0.005000
1000,2,の,10,5,15,0.010000,0.005000,0.007500
1000,2,は,26,2,28,0.026000,0.002000,0.014000
1000,2,ば,10,6,16,0.010000,0.006000,0.008000
1000,2,ぱ,8,0,8,0.008000,0.000000,0.004000
1000,2,ひ,24,7,31,0.024000,0.007000,0.015500
1000,2,び,10,1,11,0.010000,0.001000,0.005500
1000,2,ぴ,6,0,6,0.006000,0.000000,0.003000
1000,2,ふ,31,4,35,0.031000,0.004000,0.017500
1000,2,ぶ,9,7,16,0.009000,0.007000,0.008000
1000,2,ぷ,7,8,15,0.007000,0.008000,0.007500
1000,2,へ,2,0,2,0.002000,0.000000,0.001000
1000,2,べ,7,1,8,0.007000,0.001000,0.004000
1000,2,ぺ,2,0,2,0.002000,0.000000,0.001000
1000,2,ほ,17,0,17,0.017000,0.000000,0.008500
1000,2,ぼ,12,1,13,0.012000,0.001000,0.006500
1000,2,ぽ,3,0,3,0.003000,0.000000,0.001500
1000,2,ま,32,4,36,0.032000,0.004000,0.018000
1000,2,み,14,8,22,0.014000,0.008000,0.011000
1000,2,む,9,21,30,0.009000,0.021000,0.015000
1000,2,め,10,4,14,0.010000,0.004000,0.007000
1000,2,も,6,5,11,0.006000,0.005000,0.005500
1000,2,や,9,13,22,0.009000,0.013000,0.011000
1000,2,ゆ,7,8,15,0.007000,0.008000,0.007500
1000,2,よ,10,13,23,0.010000,0.013000,0.011500
1000,2,ら,3,10,13,0.003000,0.010000,0.006500
1000,2,り,16,31,47,0.016000,0.031000,0.023500
1000,2,る,1,78,79,0.001000,0.078000,0.039500
1000,2,れ,10,4,14,0.010000,0.004000,0.007000
1000,2,ろ,9,11,20,0.009000,0.011000,0.010000
1000,2,わ,3,2,5,0.003000,0.002000,0.002500
1000,2,ん,0,125,125,0.000000,0.125000,0.062500
3000,0,あ,100,73,173,0.033333,0.024333,0.028833
3000,0,い,100,322,422,0.033333,0.107333,0.070333
3000,0,う,54,310,364,0.018000,0.103333,0.060667
3000,0,え,27,29,56,0.009000,0.009667,0.009333
3000,0,お,84,9,93,0.028000,0.003000,0.015500
3000,0,か,154,56,210,0.051333,0.018667,0.035000
3000,0,が,24,6,30,0.008000,0.002000,0.005000
3000,0,き,99,106,205,0.033000,0.035333,0.034167
3000,0,ぎ,21,22,43,0.007000,0.007333,0.007167
3000,0,く,68,216,284,0.022667,0.072000,0.047333
3000,0,ぐ,22,26,48,0.007333,0.008667,0.008000
3000,0,け,50,21,71,0.016667,0.007000,0.011833
3000,0,げ,30,10,40,0.010000,0.003333,0.006667
3000,0,こ,112,17,129,0.037333,0.005667,0.021500
3000,0,ご,23,20,43,0.007667,0.006667,0.007167
3000,0,さ,77,12,89,0.025667,0.004000,0.014833
3000,0,ざ,13,6,19,0.004333,0.002000,0.003167
3000,0,し,173,62,235,0.057667,0.020667,0.039167
3000,0,じ,109,31,140,0.036333,0.010333,0.023333
3000,0,す,60,93,153,0.020000,0.031000,0.025500
3000,0,ず,4,26,30,0.001333,0.008667,0.005000
3000,0,せ,62,10,72,0.020667,0.003333,0.012000
3000,0,ぜ,16,3,19,0.005333,0.001000,0.003167
3000,0,そ,41,4,45,0.013667,0.001333,0.007500
3000,0,ぞ,6,3,9,0.002000,0.001000,0.001500
3000,0,た,68,16,84,0.022667,0.005333,0.014000
3000,0,だ,37,10,47,0.012333,0.003333,0.007833
3000,0,ち,75,49,124,0.025000,0.016333,0.020667
3000,0,つ,36,113,149,0.012000,0.037667,0.024833
3000,0,て,61,20,81,0.020333,0.006667,0.013500
3000,0,で,20,5,25,0.006667,0.001667,0.004167
3000,0,と,61,91,152,0.020333,0.030333,0.025333
3000,0,ど,49,43,92,0.016333,0.014333,0.015333
3000,0,な,57,5,62,0.019000,0.001667,0.010333
3000,0,に,57,18,75,0.019000,0.006000,0.012500
3000,0,ぬ,6,2,8,0.002000,0.000667,0.001333
3000,0,ね,24,5,29,0.008000,0.001667,0.004833
3000,0,の,25,15,40,0.008333,0.005000,0.006667
3000,0,は,77,3,80,0.025667,0.001000,0.013333
3000,0,ば,32,14,46,0.010667,0.004667,0.007667
3000,0,ぱ,19,3,22,0.006333,0.001000,0.003667
3000,0,ひ,59,9,68,0.019667,0.003000,0.011333
3000,0,び,18,11,29,0.006000,0.003667,0.004833
3000,0,ぴ,5,3,8,0.001667,0.001000,0.001333
3000,0,ふ,93,12,105,0.031000,0.004000,0.017500
3000,0,ぶ,23,20,43,0.007667,0.006667,0.007167
3000,0,ぷ,13,14,27,0.004333,0.004667,0.004500
3000,0,へ,23,0,23,0.007667,0.000000,0.003833
3000,0,べ,15,1,16,0.005000,0.000333,0.002667
3000,0,ぺ,4,0,4,0.001333,0.000000,0.000667
3000,0,ほ,47,3,50,0.015667,0.001000,0.008333
3000,0,ぼ,25,3,28,0.008333,0.001000,0.004667
3000,0,ぽ,4,1,5,0.001333,0.000333,0.000833
3000,0,ま,72,19,91,0.024000,0.006333,0.015167
3000,0,み,46,34,80,0.015333,0.011333,0.013333
3000,0,む,18,60,78,0.006000,0.020000,0.013000
3000,0,め,32,22,54,0.010667,0.007333,0.009000
3000,0,も,34,16,50,0.011333,0.005333,0.008333
3000,0,や,27,55,82,0.009000,0.018333,0.013667
3000,0,ゆ,26,14,40,0.008667,0.004667,0.006667
3000,0,よ,35,46,81,0.011667,0.015333,0.013500
3000,0,ら,16,29,45,0.005333,0.009667,0.007500
3000,0,り,53,83,136,0.017667,0.027667,0.022667
3000,0,る,5,206,211,0.001667,0.068667,0.035167
3000,0,れ,15,14,29,0.005000,0.004667,0.004833
3000,0,ろ,26,17,43,0.008667,0.005667,0.007167
3000,0,わ,33,11,44,0.011000,0.003667,0.007333
3000,0,ん,0,392,392,0.000000,0.130667,0.065333
3000,1,あ,81,86,167,0.027000,0.028667,0.027833
3000,1,い,93,301,394,0.031000,0.100333,0.065667
3000,1,う,52,343,395,0.017333,0.114333,0.065833
3000,1,え,34,35,69,0.011333,0.011667,0.011500
3000,1,お,94,16,110,0.031333,0.005333,0.018333
3000,1,か,141,41,182,0.047000,0.013667,0.030333
3000,1,が,29,9,38,0.009667,0.003000,0.006333
3000,1,き,93,128,221,0.031000,0.042667,0.036833
3000,1,ぎ,25,23,48,0.008333,0.007667,0.008000
3000,1,く,56,199,255,0.018667,0.066333,0.042500
3000,1,ぐ,13,24,37,0.004333,0.008000,0.006167
3000,1,け,50,20,70,0.016667,0.006667,0.011667
3000,1,げ,21,9,30,0.007000,0.003000,0.005000
3000,1,こ,113,18,131,0.037667,0.006000,0.021833
3000,1,ご,13,14,27,0.004333,0.004667,0.004500
3000,1,さ,70,13,83,0.023333,0.004333,0.013833
3000,1,ざ,11,4,15,0.003667,0.001333,0.002500
3000,1,し,203,55,258,0.067667,0.018333,0.043000
3000,1,じ,98,28,126,0.032667,0.009333,0.021000
3000,1,す,72,89,161,0.024000,0.029667,0.026833
3000,1,ず,7,13,20,0.002333,0.004333,0.003333
3000,1,せ,60,5,65,0.020000,0.001667,0.010833
3000,1,ぜ,14,1,15,0.004667,0.000333,0.002500
3000,1,そ,57,10,67,0.019000,0.003333,0.011167
3000,1,ぞ,7,2,9,0.002333,0.000667,0.001500
3000,1,た,80,20,100,0.026667,0.006667,0.016667
3000,1,だ,37,12,49,0.012333,0.004000,0.008167
3000,1,ち,70,57,127,0.023333,0.019000,0.021167
3000,1,つ,31,119,150,0.010333,0.039667,0.025000
3000,1,て,55,15,70,0.018333,0.005000,0.011667
3000,1,で,21,4,25,0.007000,0.001333,0.004167
3000,1,と,70,93,163,0.023333,0.031000,0.027167
3000,1,ど,40,52,92,0.013333,0.017333,0.015333
3000,1,な,59,13,72,0.019667,0.004333,0.012000
3000,1,に,45,19,64,0.015000,0.006333,0.010667
3000,1,ぬ,5,1,6,0.001667,0.000333,0.001000
3000,1,ね,19,12,31,0.006333,0.004000,0.005167
3000,1,の,15,10,25,0.005000,0.003333,0.004167
3000,1,は,85,12,97,0.028333,0.004000,0.016167
3000,1,ば,39,21,60,0.013000,0.007000,0.010000
3000,1,ぱ,18,5,23,0.006000,0.001667,0.003833
3000,1,ひ,65,12,77,0.021667,0.004000,0.012833
3000,1,び,13,11,24,0.004333,0.003667,0.004000
3000,1,ぴ,7,5,12,0.002333,0.001667,0.002000
3000,1,ふ,72,15,87,0.024000,0.005000,0.014500
3000,1,ぶ,27,14,41,0.009000,0.004667,0.006833
3000,1,ぷ,12,17,29,0.004000,0.005667,0.004833
3000,1,へ,28,0,28,0.009333,0.000000,0.004667
3000,1,べ,9,3,12,0.003000,0.001000,0.002000
3000,1,ぺ,2,2,4,0.000667,0.000667,0.000667
3000,1,ほ,65,1,66,0.021667,0.000333,0.011000
3000,1,ぼ,32,5,37,0.010667,0.001667,0.006167
3000,1,ぽ,6,0,6,0.002000,0.000000,0.001000
3000,1,ま,59,21,80,0.019667,0.007000,0.013333
3000,1,み,64,26,90,0.021333,0.008667,0.015000
3000,1,む,29,64,93,0.009667,0.021333,0.015500
3000,1,め,31,15,46,0.010333,0.005000,0.007667
3000,1,も,43,10,53,0.014333,0.003333,0.008833
3000,1,や,22,42,64,0.007333,0.014000,0.010667
3000,1,ゆ,31,16,47,0.010333,0.005333,0.007833
3000,1,よ,38,46,84,0.012667,0.015333,0.014000
3000,1,ら,22,37,59,0.007333,0.012333,0.009833
3000,1,り,48,75,123,0.016000,0.025000,0.020500
3000,1,る,7,201,208,0.002333,0.067000,0.034667
3000,1,れ,26,17,43,0.008667,0.005667,0.007167
3000,1,ろ,20,21,41,0.006667,0.007000,0.006833
3000,1,わ,26,11,37,0.008667,0.003667,0.006167
3000,1,ん,0,362,362,0.000000,0.120667,0.060333
3000,2,あ,96,81,177,0.032000,0.027000,0.029500
3000,2,い,98,268,366,0.032667,0.089333,0.061000
3000,2,う,35,299,334,0.011667,0.099667,0.055667
3000,2,え,42,27,69,0.014000,0.009000,0.011500
3000,2,お,85,20,105,0.028333,0.006667,0.017500
3000,2,か,140,61,201,0.046667,0.020333,0.033500
3000,2,が,31,4,35,0.010333,0.001333,0.005833
3000,2,き,94,113,207,0.031333,0.037667,0.034500
3000,2,ぎ,20,22,42,0.006667,0.007333,0.007000
3000,2,く,52,226,278,0.017333,0.075333,0.046333
3000,2,ぐ,15,32,47,0.005000,0.010667,0.007833
3000,2,け,52,11,63,0.017333,0.003667,0.010500
3000,2,げ,26,6,32,0.008667,0.002000,0.005333
3000,2,こ,117,25,142,0.039000,0.008333,0.023667
3000,2,ご,22,18,40,0.007333,0.006000,0.006667
3000,2,さ,82,14,96,0.027333,0.004667,0.016000
3000,2,ざ,12,3,15,0.004000,0.001000,0.002500
3000,2,し,215,60,275,0.071667,0.020000,0.045833
3000,2,じ,94,44,138,0.031333,0.014667,0.023000
3000,2,す,69,82,151,0.023000,0.027333,0.025167
3000,2,ず,6,17,23,0.002000,0.005667,0.003833
3000,2,せ,67,7,74,0.022333,0.002333,0.012333
3000,2,ぜ,18,0,18,0.006000,0.000000,0.003000
3000,2,そ,47,8,55,0.015667,0.002667,0.009167
3000,2,ぞ,15,3,18,0.005000,0.001000,0.003000
3000,2,た,65,25,90,0.021667,0.008333,0.015000
3000,2,だ,33,8,41,0.011000,0.002667,0.006833
3000,2,ち,71,56,127,0.023667,0.018667,0.021167
3000,2,つ,38,110,148,0.012667,0.036667,0.024667
3000,2,て,45,28,73,0.015000,0.009333,0.012167
3000,2,で,24,12,36,0.008000,0.004000,0.006000
3000,2,と,61,98,159,0.020333,0.032667,0.026500
3000,2,ど,30,41,71,0.010000,0.013667,0.011833
3000,2,な,59,15,74,0.019667,0.005000,0.012333
3000,2,に,52,21,73,0.017333,0.007000,0.012167
3000,2,ぬ,2,4,6,0.000667,0.001333,0.001000
3000,2,ね,28,9,37,0.009333,0.003000,0.006167
3000,2,の,27,15,42,0.009000,0.005000,0.007000
3000,2,は,83,6,89,0.027667,0.002000,0.014833
3000,2,ば,26,12,38,0.008667,0.004000,0.006333
3000,2,ぱ,16,2,18,0.005333,0.000667,0.003000
3000,2,ひ,71,12,83,0.023667,0.004000,0.013833
3000,2,び,22,12,34,0.007333,0.004000,0.005667
3000,2,ぴ,14,2,16,0.004667,0.000667,0.002667
3000,2,ふ,75,15,90,0.025000,0.005000,0.015000
3000,2,ぶ,32,27,59,0.010667,0.009000,0.009833
3000,2,ぷ,17,17,34,0.005667,0.005667,0.005667
3000,2,へ,15,0,15,0.005000,0.000000,0.002500
3000,2,べ,17,4,21,0.005667,0.001333,0.003500
3000,2,ぺ,5,0,5,0.001667,0.000000,0.000833
3000,2,ほ,43,0,43,0.014333,0.000000,0.007167
3000,2,ぼ,21,2,23,0.007000,0.000667,0.003833
3000,2,ぽ,9,3,12,0.003000,0.001000,0.002000
3000,2,ま,72,20,92,0.024000,0.006667,0.015333
3000,2,み,56,27,83,0.018667,0.009000,0.013833
3000,2,む,24,49,73,0.008000,0.016333,0.012167
3000,2,め,30,13,43,0.010000,0.004333,0.007167
3000,2,も,33,14,47,0.011000,0.004667,0.007833
3000,2,や,25,39,64,0.008333,0.013000,0.010667
3000,2,ゆ,32,22,54,0.010667,0.007333,0.009000
3000,2,よ,31,42,73,0.010333,0.014000,0.012167
3000,2,ら,16,35,51,0.005333,0.011667,0.008500
3000,2,り,55,94,149,0.018333,0.031333,0.024833
3000,2,る,3,211,214,0.001000,0.070333,0.035667
3000,2,れ,27,13,40,0.009000,0.004333,0.006667
3000,2,ろ,29,25,54,0.009667,0.008333,0.009000
3000,2,わ,16,8,24,0.005333,0.002667,0.004000
3000,2,ん,0,381,381,0.000000,0.127000,0.063500
5000,0,あ,159,127,286,0.031800,0.025400,0.028600
5000,0,い,160,543,703,0.032000,0.108600,0.070300
5000,0,う,89,525,614,0.017800,0.105000,0.061400
5000,0,え,54,48,102,0.010800,0.009600,0.010200
5000,0,お,154,20,174,0.030800,0.004000,0.017400
5000,0,か,252,96,348,0.050400,0.019200,0.034800
5000,0,が,43,12,55,0.008600,0.002400,0.005500
5000,0,き,163,178,341,0.032600,0.035600,0.034100
5000,0,ぎ,38,40,78,0.007600,0.008000,0.007800
5000,0,く,102,352,454,0.020400,0.070400,0.045400
5000,0,ぐ,31,45,76,0.006200,0.009000,0.007600
5000,0,け,83,34,117,0.016600,0.006800,0.011700
5000,0,げ,48,12,60,0.009600,0.002400,0.006000
5000,0,こ,191,31,222,0.038200,0.006200,0.022200
