commit_id,dict_size,dictionary_file_sha256,dictionary_hash,dictionary_seed,experiment_config_hash,first_agent,first_avg_time_sec,first_beam_pruned_move_count,first_candidate_evaluations,first_config_id,first_cutoff_count,first_depth_change_count,first_graph_ordering_calls,first_graph_ordering_changed_first_count,first_graph_ordering_evaluations,first_graph_ordering_time_sec,first_leaf_evaluations,first_max_time_sec,first_mean_effective_depth,first_median_time_sec,first_nodes_searched,first_null_window_search_count,first_p95_time_sec,first_research_count,first_timeout_count,first_total_time_sec,invalid_move_count,loss_reason,match_elapsed_time_sec,match_id,match_seed,max_match_time_sec,max_moves,profile_name,repetition,runtime,second_agent,second_avg_time_sec,second_beam_pruned_move_count,second_candidate_evaluations,second_config_id,second_cutoff_count,second_depth_change_count,second_graph_ordering_calls,second_graph_ordering_changed_first_count,second_graph_ordering_evaluations,second_graph_ordering_time_sec,second_leaf_evaluations,second_max_time_sec,second_mean_effective_depth,second_median_time_sec,second_nodes_searched,second_null_window_search_count,second_p95_time_sec,second_research_count,second_timeout_count,second_total_time_sec,source_fingerprint,stage,turn_count,used_word_count,winner
c4ad512b37cbf598c6a8063c964e5a371ba9d9fd,10000,13f83c2052bc052005e588fe7b9704a1eecbafee8dcd63e189b275acd3cb0946,74273ec92dd5b9b50e5d125bf7fc94fc234d4603966a511f8ecb7898b44b9b29,0,5766e8fdd7c39ad4218d87c72fc8011af538332539064d61768baefded5bb1cb,dynamic_beam_alpha_beta,0.4324958304099835,5264725.0,5935087.0,conservative:dynamic_beam_alpha_beta,133694.0,37,0.0,0.0,0.0,0.0,237332.0,1.000030874973163,7.396551724137931,0.388277,457969.0,0.0,0.962536,0.0,5,50.169516327558085,0,ended_with_n,84.98846420808695,D10000_seed0_conservative_dynamic_beam_alpha_beta_vs_beam_alpha_beta,0,300.0,1000,conservative,0,/Users/onumagakuto/Documents/最強しりとり/shiritori_ai/data/dictionaries/D10000_L2-12_seed0.runtime.json,beam_alpha_beta,0.30202784058840376,4426616.0,4907280.0,conservative:beam_alpha_beta,115729.0,7,0.0,0.0,0.0,0.0,137343.0,1.000029040966183,8.730434782608695,0.267128,370544.0,0.0,0.535798,0.0,2,34.733201667666435,88c90c090688c0b0fd5bef8f8aab01497b7e583a448eaed959d068c43777a586,tune,231,231,second
c4ad512b37cbf598c6a8063c964e5a371ba9d9fd,10000,13f83c2052bc052005e588fe7b9704a1eecbafee8dcd63e189b275acd3cb0946,74273ec92dd5b9b50e5d125bf7fc94fc234d4603966a511f8ecb7898b44b9b29,0,5766e8fdd7c39ad4218d87c72fc8011af538332539064d61768baefded5bb1cb,beam_alpha_beta,0.24186618704883817,1558890.0,1717318.0,conservative:beam_alpha_beta,39439.0,1,0.0,0.0,0.0,0.0,43509.0,0.4980022090021521,8.957446808510639,0.241242,119600.0,0.0,0.455451,0.0,0,11.367710791295394,0,ended_with_n,27.57161208288744,D10000_seed0_conservative_beam_alpha_beta_vs_dynamic_beam_alpha_beta,0,300.0,1000,conservative,0,/Users/onumagakuto/Documents/最強しりとり/shiritori_ai/data/dictionaries/D10000_L2-12_seed0.runtime.json,dynamic_beam_alpha_beta,0.3440393032258416,1532006.0,1740961.0,conservative:dynamic_beam_alpha_beta,38317.0,11,0.0,0.0,0.0,0.0,78865.0,1.000024083070457,7.446808510638298,0.359374,144867.0,0.0,0.646305,0.0,1,16.169847251614556,88c90c090688c0b0fd5bef8f8aab01497b7e583a448eaed959d068c43777a586,tune,94,94,first
c4ad512b37cbf598c6a8063c964e5a371ba9d9fd,10000,13f83c2052bc052005e588fe7b9704a1eecbafee8dcd63e189b275acd3cb0946,74273ec92dd5b9b50e5d125bf7fc94fc234d4603966a511f8ecb7898b44b9b29,0,5766e8fdd7c39ad4218d87c72fc8011af538332539064d61768baefded5bb1cb,dynamic_beam_pvs,0.2989651762181893,740956.0,836468.0,conservative:dynamic_beam_pvs,21072.0,7,0.0,0.0,0.0,0.0,32725.0,0.9083507501054555,7.909090909090909,0.268432,65091.0,32460.0,0.721391,283.0,0,6.577233876800165,0,ended_with_n,10.262104666791856,D10000_seed0_conservative_dynamic_beam_pvs_vs_beam_alpha_beta,0,300.0,1000,conservative,0,/Users/onumagakuto/Documents/最強しりとり/shiritori_ai/data/dictionaries/D10000_L2-12_seed0.runtime.json,beam_alpha_beta,0.17472715653656495,519611.0,580025.0,conservative:beam_alpha_beta,14367.0,1,0.0,0.0,0.0,0.0,17786.0,0.3159222088288516,8.904761904761905,0.214741,46857.0,0.0,0.300793,0.0,0,3.6692702872678638,88c90c090688c0b0fd5bef8f8aab01497b7e583a448eaed959d068c43777a586,tune,43,43,second
c4ad512b37cbf598c6a8063c964e5a371ba9d9fd,10000,13f83c2052bc052005e588fe7b9704a1eecbafee8dcd63e189b275acd3cb0946,74273ec92dd5b9b50e5d125bf7fc94fc234d4603966a511f8ecb7898b44b9b29,0,5766e8fdd7c39ad4218d87c72fc8011af538332539064d61768baefded5bb1cb,beam_alpha_beta,0.17249576545852635,857522.0,951729.0,conservative:beam_alpha_beta,22646.0,1,0.0,0.0,0.0,0.0,27314.0,0.2896488339174539,8.942857142857143,0.191447,72556.0,0.0,0.275549,0.0,0,6.0373517910484225,0,ended_with_n,18.484350875020027,D10000_seed0_conservative_beam_alpha_beta_vs_dynamic_beam_pvs,0,300.0,1000,conservative,0,/Users/onumagakuto/Documents/最強しりとり/shiritori_ai/data/dictionaries/D10000_L2-12_seed0.runtime.json,dynamic_beam_pvs,0.3653442304622492,1316140.0,1481342.0,conservative:dynamic_beam_pvs,36325.0,13,0.0,0.0,0.0,0.0,54930.0,1.0000365001615137,7.823529411764706,0.345904,110556.0,54454.0,1.000029,528.0,2,12.421703835716471,88c90c090688c0b0fd5bef8f8aab01497b7e583a448eaed959d068c43777a586,tune,69,69,second
c4ad512b37cbf598c6a8063c964e5a371ba9d9fd,10000,13f83c2052bc052005e588fe7b9704a1eecbafee8dcd63e189b275acd3cb0946,74273ec92dd5b9b50e5d125bf7fc94fc234d4603966a511f8ecb7898b44b9b29,0,5766e8fdd7c39ad4218d87c72fc8011af538332539064d61768baefded5bb1cb,endgame_exact_hybrid,0.2427605557096924,1544869.0,1720179.0,conservative:endgame_exact_hybrid,41954.0,3,0.0,0.0,0.0,0.0,53160.0,0.6781369168311357,8.72340425531915,0.271909,138022.0,0.0,0.44702,0.0,0,11.409746118355542,0,ended_with_n,23.608233249979094,D10000_seed0_conservative_endgame_exact_hybrid_vs_beam_alpha_beta,0,300.0,1000,conservative,0,/Users/onumagakuto/Documents/最強しりとり/shiritori_ai/data/dictionaries/D10000_L2-12_seed0.runtime.json,beam_alpha_beta,0.2644465190064891,1618417.0,1803920.0,conservative:beam_alpha_beta,44223.0,3,0.0,0.0,0.0,0.0,56436.0,0.986196625046432,8.891304347826088,0.281443,146228.0,0.0,0.406234,0.0,0,12.164539874298498,88c90c090688c0b0fd5bef8f8aab01497b7e583a448eaed959d068c43777a586,tune,93,93,second
c4ad512b37cbf598c6a8063c964e5a371ba9d9fd,10000,13f83c2052bc052005e588fe7b9704a1eecbafee8dcd63e189b275acd3cb0946,74273ec92dd5b9b50e5d125bf7fc94fc234d4603966a511f8ecb7898b44b9b29,0,5766e8fdd7c39ad4218d87c72fc8011af538332539064d61768baefded5bb1cb,beam_alpha_beta,0.24291216496358367,1544869.0,1720180.0,conservative:beam_alpha_beta,41954.0,3,0.0,0.0,0.0,0.0,53160.0,0.6666078749112785,8.914893617021276,0.265914,138021.0,0.0,0.448615,0.0,0,11.416871753288433,0,ended_with_n,23.5915420409292,D10000_seed0_conservative_beam_alpha_beta_vs_endgame_exact_hybrid,0,300.0,1000,conservative,0,/Users/onumagakuto/Documents/最強しりとり/shiritori_ai/data/dictionaries/D10000_L2-12_seed0.runtime.json,endgame_exact_hybrid,0.2639396621228155,1618378.0,1803877.0,conservative:endgame_exact_hybrid,44218.0,3,0.0,0.0,0.0,0.0,56433.0,1.0000282500404865,8.891304347826088,0.2807685,146223.0,0.0,0.411173,0.0,1,12.141224457649514,88c90c090688c0b0fd5bef8f8aab01497b7e583a448eaed959d068c43777a586,tune,93,93,second
c4ad512b37cbf598c6a8063c964e5a371ba9d9fd,10000,13f83c2052bc052005e588fe7b9704a1eecbafee8dcd63e189b275acd3cb0946,74273ec92dd5b9b50e5d125bf7fc94fc234d4603966a511f8ecb7898b44b9b29,0,5766e8fdd7c39ad4218d87c72fc8011af538332539064d61768baefded5bb1cb,proof_extension_beam_alpha_beta,0.3494493001012196,11170849.0,12849698.0,conservative:proof_extension_beam_alpha_beta,395732.0,33,0.0,0.0,0.0,0.0,296240.0,0.7690565830562264,8.560919540229886,0.378659,1171724.0,0.0,0.557219,0.0,0,152.01044554403052,0,ended_with_n,231.5860806661658,D10000_seed0_conservative_proof_extension_beam_alpha_beta_vs_beam_alpha_beta,0,300.0,1000,conservative,0,/Users/onumagakuto/Documents/最強しりとり/shiritori_ai/data/dictionaries/D10000_L2-12_seed0.runtime.json,beam_alpha_beta,0.1819563408730145,13806987.0,15835407.0,conservative:beam_alpha_beta,472218.0,15,0.0,0.0,0.0,0.0,383234.0,0.9248748749960214,8.960919540229884,0.181616,1442168.0,0.0,0.353176,0.0,0,79.1510082797613,88c90c090688c0b0fd5bef8f8aab01497b7e583a448eaed959d068c43777a586,tune,870,870,first
c4ad512b37cbf598c6a8063c964e5a371ba9d9fd,10000,13f83c2052bc052005e588fe7b9704a1eecbafee8dcd63e189b275acd3cb0946,74273ec92dd5b9b50e5d125bf7fc94fc234d4603966a511f8ecb7898b44b9b29,0,5766e8fdd7c39ad4218d87c72fc8011af538332539064d61768baefded5bb1cb,beam_alpha_beta,0.17896848444797797,885772.0,995232.0,conservative:beam_alpha_beta,26831.0,1,0.0,0.0,0.0,0.0,32818.0,0.35814058291725814,8.9375,0.168212,85739.0,0.0,0.335472,0.0,0,5.726991502335295,0,ended_with_n,16.623351000016555,D10000_seed0_conservative_beam_alpha_beta_vs_proof_extension_beam_alpha_beta,0,300.0,1000,conservative,0,/Users/onumagakuto/Documents/最強しりとり/shiritori_ai/data/dictionaries/D10000_L2-12_seed0.runtime.json,proof_extension_beam_alpha_beta,0.35074871629025905,630169.0,709056.0,conservative:proof_extension_beam_alpha_beta,20855.0,7,0.0,0.0,0.0,0.0,21990.0,0.7168037919327617,8.32258064516129,0.362216,59402.0,0.0,0.644271,0.0,0,10.873210204998031,88c90c090688c0b0fd5bef8f8aab01497b7e583a448eaed959d068c43777a586,tune,63,63,second
c4ad512b37cbf598c6a8063c964e5a371ba9d9fd,10000,13f83c2052bc052005e588fe7b9704a1eecbafee8dcd63e189b275acd3cb0946,74273ec92dd5b9b50e5d125bf7fc94fc234d4603966a511f8ecb7898b44b9b29,0,5766e8fdd7c39ad4218d87c72fc8011af538332539064d61768baefded5bb1cb,research_adaptive_beam,0.40675397167703314,1293728.0,1469712.0,conservative:research_adaptive_beam,37815.0,11,0.0,0.0,0.0,0.0,59597.0,1.0000252081081271,7.451612903225806,0.376058,119832.0,45248.0,0.950915,657.0,1,12.609373121988028,0,ended_with_n,18.320030707865953,D10000_seed0_conservative_research_adaptive_beam_vs_beam_alpha_beta,0,300.0,1000,conservative,0,/Users/onumagakuto/Documents/最強しりとり/shiritori_ai/data/dictionaries/D10000_L2-12_seed0.runtime.json,beam_alpha_beta,0.19015830129695435,780607.0,871036.0,conservative:beam_alpha_beta,21447.0,1,0.0,0.0,0.0,0.0,27426.0,0.32693287497386336,8.933333333333334,0.2235175,70936.0,0.0,0.311112,0.0,0,5.704749038908631,88c90c090688c0b0fd5bef8f8aab01497b7e583a448eaed959d068c43777a586,tune,61,61,second
c4ad512b37cbf598c6a8063c964e5a371ba9d9fd,10000,13f83c2052bc052005e588fe7b9704a1eecbafee8dcd63e189b275acd3cb0946,74273ec92dd5b9b50e5d125bf7fc94fc234d4603966a511f8ecb7898b44b9b29,0,5766e8fdd7c39ad4218d87c72fc8011af538332539064d61768baefded5bb1cb,beam_alpha_beta,0.17797813774889398,774918.0,856160.0,conservative:beam_alpha_beta,19599.0,1,0.0,0.0,0.0,0.0,21898.0,0.39714595791883767,8.931034482758621,0.160561,60889.0,0.0,0.37102,0.0,0,5.161365994717926,0,ended_with_n,15.504830917110667,D10000_seed0_conservative_beam_alpha_beta_vs_research_adaptive_beam,0,300.0,1000,conservative,0,/Users/onumagakuto/Documents/最強しりとり/shiritori_ai/data/dictionaries/D10000_L2-12_seed0.runtime.json,research_adaptive_beam,0.35643259617339434,1101191.0,1239767.0,conservative:research_adaptive_beam,30572.0,11,0.0,0.0,0.0,0.0,44893.0,1.0000229589641094,7.586206896551724,0.272788,94149.0,25895.0,0.990488,406.0,1,10.336545289028436,88c90c090688c0b0fd5bef8f8aab01497b7e583a448eaed959d068c43777a586,tune,58,58,first
c4ad512b37cbf598c6a8063c964e5a371ba9d9fd,10000,13f83c2052bc052005e588fe7b9704a1eecbafee8dcd63e189b275acd3cb0946,74273ec92dd5b9b50e5d125bf7fc94fc234d4603966a511f8ecb7898b44b9b29,0,5766e8fdd7c39ad4218d87c72fc8011af538332539064d61768baefded5bb1cb,dynamic_proof_extension_beam_alpha_beta,0.4220304180255524,2377324.0,2704084.0,conservative:dynamic_proof_extension_beam_alpha_beta,63738.0,21,0.0,0.0,0.0,0.0,98847.0,0.999909499892965,6.880434782608695,0.41937599999999997,210888.0,0.0,0.788331,0.0,2,38.82679845835082,0,ended_with_n,64.00160637497902,D10000_seed0_conservative_dynamic_proof_extension_beam_alpha_beta_vs_beam_alpha_beta,0,300.0,1000,conservative,0,/Users/onumagakuto/Documents/最強しりとり/shiritori_ai/data/dictionaries/D10000_L2-12_seed0.runtime.json,beam_alpha_beta,0.27593492313062995,3738480.0,4150743.0,conservative:beam_alpha_beta,103410.0,15,0.0,0.0,0.0,0.0,108801.0,0.916177999926731,8.725274725274724,0.243768,312303.0,0.0,0.647892,0.0,0,25.110078004887328,88c90c090688c0b0fd5bef8f8aab01497b7e583a448eaed959d068c43777a586,tune,183,183,second
c4ad512b37cbf598c6a8063c964e5a371ba9d9fd,10000,13f83c2052bc052005e588fe7b9704a1eecbafee8dcd63e189b275acd3cb0946,74273ec92dd5b9b50e5d125bf7fc94fc234d4603966a511f8ecb7898b44b9b29,0,5766e8fdd7c39ad4218d87c72fc8011af538332539064d61768baefded5bb1cb,beam_alpha_beta,0.18593298273885417,1015232.0,1139698.0,conservative:beam_alpha_beta,30509.0,1,0.0,0.0,0.0,0.0,37285.0,0.33073341683484614,8.944444444444445,0.221481,97472.0,0.0,0.328985,0.0,0,6.69358737859875,0,ended_with_n,21.138100124895573,D10000_seed0_conservative_beam_alpha_beta_vs_dynamic_proof_extension_beam_alpha_beta,0,300.0,1000,conservative,0,/Users/onumagakuto/Documents/最強しりとり/shiritori_ai/data/dictionaries/D10000_L2-12_seed0.runtime.json,dynamic_proof_extension_beam_alpha_beta,0.41197354750308607,692215.0,792265.0,conservative:dynamic_proof_extension_beam_alpha_beta,22013.0,13,0.0,0.0,0.0,0.0,33582.0,0.9996839158702642,7.285714285714286,0.387587,70856.0,0.0,0.999651,0.0,4,14.419074162608013,88c90c090688c0b0fd5bef8f8aab01497b7e583a448eaed959d068c43777a586,tune,71,71,second
c4ad512b37cbf598c6a8063c964e5a371ba9d9fd,10000,13f83c2052bc052005e588fe7b9704a1eecbafee8dcd63e189b275acd3cb0946,74273ec92dd5b9b50e5d125bf7fc94fc234d4603966a511f8ecb7898b44b9b29,0,5766e8fdd7c39ad4218d87c72fc8011af538332539064d61768baefded5bb1cb,dynamic_beam_alpha_beta,0.19488472348964977,1061917.0,1187372.0,balanced:dynamic_beam_alpha_beta,27335.0,3,0.0,0.0,0.0,0.0,40414.0,0.5980387078598142,8.902439024390244,0.134354,93476.0,0.0,0.479076,0.0,0,7.990273663075641,0,ended_with_n,15.32485745800659,D10000_seed0_balanced_dynamic_beam_alpha_beta_vs_beam_alpha_beta,0,300.0,1000,balanced,0,/Users/onumagakuto/Documents/最強しりとり/shiritori_ai/data/dictionaries/D10000_L2-12_seed0.runtime.json,beam_alpha_beta,0.18262892615166493,1087509.0,1207195.0,balanced:beam_alpha_beta,28604.0,1,0.0,0.0,0.0,0.0,33716.0,0.43744983384385705,8.95,0.18487150000000002,91295.0,0.0,0.323265,0.0,0,7.305157046066597,88c90c090688c0b0fd5bef8f8aab01497b7e583a448eaed959d068c43777a586,tune,81,81,second
c4ad512b37cbf598c6a8063c964e5a371ba9d9fd,10000,13f83c2052bc052005e588fe7b9704a1eecbafee8dcd63e189b275acd3cb0946,74273ec92dd5b9b50e5d125bf7fc94fc234d4603966a511f8ecb7898b44b9b29,0,5766e8fdd7c39ad4218d87c72fc8011af538332539064d61768baefded5bb1cb,beam_alpha_beta,0.1916093258324134,930892.0,1028479.0,balanced:beam_alpha_beta,23841.0,1,0.0,0.0,0.0,0.0,26882.0,0.4944104999303818,8.941176470588236,0.1991035,73588.0,0.0,0.285183,0.0,0,6.514717078302056,0,ended_with_n,16.74574925005436,D10000_seed0_balanced_beam_alpha_beta_vs_dynamic_beam_alpha_beta,0,300.0,1000,balanced,0,/Users/onumagakuto/Documents/最強しりとり/shiritori_ai/data/dictionaries/D10000_L2-12_seed0.runtime.json,dynamic_beam_alpha_beta,0.3001908296787673,1149459.0,1282757.0,balanced:dynamic_beam_alpha_beta,27907.0,9,0.0,0.0,0.0,0.0,46740.0,0.8405676251277328,8.529411764705882,0.2960835,98128.0,0.0,0.716888,0.0,0,10.206488209078088,88c90c090688c0b0fd5bef8f8aab01497b7e583a448eaed959d068c43777a586,tune,68,68,first
c4ad512b37cbf598c6a8063c964e5a371ba9d9fd,10000,13f83c2052bc052005e588fe7b9704a1eecbafee8dcd63e189b275acd3cb0946,74273ec92dd5b9b50e5d125bf7fc94fc234d4603966a511f8ecb7898b44b9b29,0,5766e8fdd7c39ad4218d87c72fc8011af538332539064d61768baefded5bb1cb,dynamic_beam_pvs,0.20019841533212457,939017.0,1043654.0,balanced:dynamic_beam_pvs,26937.0,5,0.0,0.0,0.0,0.0,28913.0,0.7503702500835061,8.71875,0.138282,74332.0,28420.0,0.585025,635.0,0,6.406349290627986,0,ended_with_n,12.042689667083323,D10000_seed0_balanced_dynamic_beam_pvs_vs_beam_alpha_beta,0,300.0,1000,balanced,0,/Users/onumagakuto/Documents/最強しりとり/shiritori_ai/data/dictionaries/D10000_L2-12_seed0.runtime.json,beam_alpha_beta,0.18106080101232133,853596.0,947457.0,balanced:beam_alpha_beta,22289.0,1,0.0,0.0,0.0,0.0,26574.0,0.4454166248906404,8.935483870967742,0.17381,71809.0,0.0,0.36004,0.0,0,5.612884831381962,88c90c090688c0b0fd5bef8f8aab01497b7e583a448eaed959d068c43777a586,tune,63,63,second
c4ad512b37cbf598c6a8063c964e5a371ba9d9fd,10000,13f83c2052bc052005e588fe7b9704a1eecbafee8dcd63e189b275acd3cb0946,74273ec92dd5b9b50e5d125bf7fc94fc234d4603966a511f8ecb7898b44b9b29,0,5766e8fdd7c39ad4218d87c72fc8011af538332539064d61768baefded5bb1cb,beam_alpha_beta,0.15020255685473483,748405.0,828150.0,balanced:beam_alpha_beta,18975.0,1,0.0,0.0,0.0,0.0,20111.0,0.3680944158695638,8.933333333333334,0.14079799999999998,59048.0,0.0,0.299272,0.0,0,4.5060767056420445,0,ended_with_n,9.419900792185217,D10000_seed0_balanced_beam_alpha_beta_vs_dynamic_beam_pvs,0,300.0,1000,balanced,0,/Users/onumagakuto/Documents/最強しりとり/shiritori_ai/data/dictionaries/D10000_L2-12_seed0.runtime.json,dynamic_beam_pvs,0.1630698207843428,726865.0,806988.0,balanced:dynamic_beam_pvs,20877.0,3,0.0,0.0,0.0,0.0,20035.0,0.615383957978338,8.833333333333334,0.0902425,54926.0,21074.0,0.535108,387.0,0,4.892094623530284,88c90c090688c0b0fd5bef8f8aab01497b7e583a448eaed959d068c43777a586,tune,60,60,first
c4ad512b37cbf598c6a8063c964e5a371ba9d9fd,10000,13f83c2052bc052005e588fe7b9704a1eecbafee8dcd63e189b275acd3cb0946,74273ec92dd5b9b50e5d125bf7fc94fc234d4603966a511f8ecb7898b44b9b29,0,5766e8fdd7c39ad4218d87c72fc8011af538332539064d61768baefded5bb1cb,endgame_exact_hybrid,0.23736257887286868,1544869.0,1720179.0,balanced:endgame_exact_hybrid,41954.0,3,0.0,0.0,0.0,0.0,53160.0,0.6692391668912023,8.72340425531915,0.258529,138022.0,0.0,0.438846,0.0,0,11.156041207024828,0,ended_with_n,23.049766042036936,D10000_seed0_balanced_endgame_exact_hybrid_vs_beam_alpha_beta,0,300.0,1000,balanced,0,/Users/onumagakuto/Documents/最強しりとり/shiritori_ai/data/dictionaries/D10000_L2-12_seed0.runtime.json,beam_alpha_beta,0.2578335533971372,1618417.0,1803920.0,balanced:beam_alpha_beta,44223.0,3,0.0,0.0,0.0,0.0,56436.0,0.9745023329742253,8.891304347826088,0.272123,146228.0,0.0,0.39718,0.0,0,11.86034345626831,88c90c090688c0b0fd5bef8f8aab01497b7e583a448eaed959d068c43777a586,tune,93,93,second
c4ad512b37cbf598c6a8063c964e5a371ba9d9fd,10000,13f83c2052bc052005e588fe7b9704a1eecbafee8dcd63e189b275acd3cb0946,74273ec92dd5b9b50e5d125bf7fc94fc234d4603966a511f8ecb7898b44b9b29,0,5766e8fdd7c39ad4218d87c72fc8011af538332539064d61768baefded5bb1cb,beam_alpha_beta,0.23784287676631294,1544869.0,1720180.0,balanced:beam_alpha_beta,41954.0,3,0.0,0.0,0.0,0.0,53160.0,0.6580443331040442,8.914893617021276,0.26316,138021.0,0.0,0.436575,0.0,0,11.178615208016708,0,ended_with_n,23.085231832927093,D10000_seed0_balanced_beam_alpha_beta_vs_endgame_exact_hybrid,0,300.0,1000,balanced,0,/Users/onumagakuto/Documents/最強しりとり/shiritori_ai/data/dictionaries/D10000_L2-12_seed0.runtime.json,endgame_exact_hybrid,0.2581244267158858,1618417.0,1803920.0,balanced:endgame_exact_hybrid,44223.0,3,0.0,0.0,0.0,0.0,56436.0,0.9633198340889066,8.891304347826088,0.274902,146228.0,0.0,0.403978,0.0,0,11.873723628930748,88c90c090688c0b0fd5bef8f8aab01497b7e583a448eaed959d068c43777a586,tune,93,93,second
c4ad512b37cbf598c6a8063c964e5a371ba9d9fd,10000,13f83c2052bc052005e588fe7b9704a1eecbafee8dcd63e189b275acd3cb0946,74273ec92dd5b9b50e5d125bf7fc94fc234d4603966a511f8ecb7898b44b9b29,0,5766e8fdd7c39ad4218d87c72fc8011af538332539064d61768baefded5bb1cb,proof_extension_beam_alpha_beta,0.31069519070442764,1814550.0,2031714.0,balanced:proof_extension_beam_alpha_beta,51516.0,17,0.0,0.0,0.0,0.0,64368.0,0.7556817920412868,7.477777777777778,0.396938,167012.0,0.0,0.60572,0.0,0,27.96256716339849,0,ended_with_n,55.09761033416726,D10000_seed0_balanced_proof_extension_beam_alpha_beta_vs_beam_alpha_beta,0,300.0,1000,balanced,0,/Users/onumagakuto/Documents/最強しりとり/shiritori_ai/data/dictionaries/D10000_L2-12_seed0.runtime.json,beam_alpha_beta,0.3041796990502835,3592017.0,3996840.0,balanced:beam_alpha_beta,103100.0,23,0.0,0.0,0.0,0.0,115842.0,1.000027332920581,8.303370786516854,0.294105,312242.0,0.0,0.652435,0.0,1,27.07199321547523,88c90c090688c0b0fd5bef8f8aab01497b7e583a448eaed959d068c43777a586,tune,179,179,second
c4ad512b37cbf598c6a8063c964e5a371ba9d9fd,10000,13f83c2052bc052005e588fe7b9704a1eecbafee8dcd63e189b275acd3cb0946,74273ec92dd5b9b50e5d125bf7fc94fc234d4603966a511f8ecb7898b44b9b29,0,5766e8fdd7c39ad4218d87c72fc8011af538332539064d61768baefded5bb1cb,beam_alpha_beta,0.23609844767707305,4572803.0,5094822.0,balanced:beam_alpha_beta,126599.0,3,0.0,0.0,0.0,0.0,153484.0,0.5740247080102563,8.973154362416107,0.230301,404580.0,0.0,0.403925,0.0,0,35.178668703883886,0,ended_with_n,81.78097891691141,D10000_seed0_balanced_beam_alpha_beta_vs_proof_extension_beam_alpha_beta,0,300.0,1000,balanced,0,/Users/onumagakuto/Documents/最強しりとり/shiritori_ai/data/dictionaries/D10000_L2-12_seed0.runtime.json,proof_extension_beam_alpha_beta,0.3120536597011198,2680176.0,2997438.0,balanced:proof_extension_beam_alpha_beta,82304.0,17,0.0,0.0,0.0,0.0,90230.0,0.8121346661355346,8.583892617449665,0.297715,240777.0,0.0,0.576751,0.0,0,46.495995295466855,88c90c090688c0b0fd5bef8f8aab01497b7e583a448eaed959d068c43777a586,tune,298,298,first
c4ad512b37cbf598c6a8063c964e5a371ba9d9fd,10000,13f83c2052bc052005e588fe7b9704a1eecbafee8dcd63e189b275acd3cb0946,74273ec92dd5b9b50e5d125bf7fc94fc234d4603966a511f8ecb7898b44b9b29,0,5766e8fdd7c39ad4218d87c72fc8011af538332539064d61768baefded5bb1cb,research_adaptive_beam,0.3339404745493084,1547682.0,1730423.0,balanced:research_adaptive_beam,45394.0,11,0.0,0.0,0.0,0.0,55289.0,0.7857438751962036,7.972222222222222,0.315406,130645.0,44670.0,0.681748,1076.0,0,12.021857083775103,0,ended_with_n,19.594947958132252,D10000_seed0_balanced_research_adaptive_beam_vs_beam_alpha_beta,0,300.0,1000,balanced,0,/Users/onumagakuto/Documents/最強しりとり/shiritori_ai/data/dictionaries/D10000_L2-12_seed0.runtime.json,beam_alpha_beta,0.2162568559870124,1051976.0,1169266.0,balanced:beam_alpha_beta,27980.0,1,0.0,0.0,0.0,0.0,34936.0,0.4593120841309428,8.942857142857143,0.229775,91419.0,0.0,0.407419,0.0,0,7.5689899595454335,88c90c090688c0b0fd5bef8f8aab01497b7e583a448eaed959d068c43777a586,tune,71,71,second
c4ad512b37cbf598c6a8063c964e5a371ba9d9fd,10000,13f83c2052bc052005e588fe7b9704a1eecbafee8dcd63e189b275acd3cb0946,74273ec92dd5b9b50e5d125bf7fc94fc234d4603966a511f8ecb7898b44b9b29,0,5766e8fdd7c39ad4218d87c72fc8011af538332539064d61768baefded5bb1cb,beam_alpha_beta,0.19613643010116874,848067.0,938381.0,balanced:beam_alpha_beta,21982.0,1,0.0,0.0,0.0,0.0,24923.0,0.36338133295066655,8.935483870967742,0.202111,68181.0,0.0,0.339986,0.0,0,6.080229333136231,0,ended_with_n,17.070421249838546,D10000_seed0_balanced_beam_alpha_beta_vs_research_adaptive_beam,0,300.0,1000,balanced,0,/Users/onumagakuto/Documents/最強しりとり/shiritori_ai/data/dictionaries/D10000_L2-12_seed0.runtime.json,research_adaptive_beam,0.35440322037996547,1228827.0,1375617.0,balanced:research_adaptive_beam,35517.0,11,0.0,0.0,0.0,0.0,45089.0,1.0000178748741746,7.935483870967742,0.320352,103468.0,36221.0,0.976126,730.0,1,10.986499831778929,88c90c090688c0b0fd5bef8f8aab01497b7e583a448eaed959d068c43777a586,tune,62,62,first
