match_id,dict_size,dictionary_seed,winner,adaptive_depth,agent,attack_score,beam_pruned_move_count,beam_widths_used,completed_root_moves,cutoff_count,edge_count_after,edge_count_before,edge_index,effective_depth,elapsed_ratio,elapsed_time_sec,end_char,end_id,evaluated_moves,evaluation_time_sec,full_survival_evaluations,leaf_evaluations,next_depth,next_required_start_char,nodes_searched,null_window_search_count,null_window_searches,opponent_active_edge_type_count,opponent_destination_count,opponent_legal_word_count,opponent_safe_destination_count,opponent_safe_edge_type_count,opponent_safe_word_count,ordering_evaluations,ordering_time_sec,own_safe_destination_count,own_safe_edge_type_count,own_safe_word_count,player,pruned_count,pruned_move_count,required_start_char,research_count,research_rate,risk_level,root_candidate_count,score,search_time_sec,searched_root_candidate_count,simple_survival_evaluations,start_char,start_id,survival_score,survival_weight,timed_out,total_score,total_search_time_sec,turn
D1000_seed0_graph_control_vs_random_rep1,1000,0,first,,random,,,,,,0,1,4420,,,9e-06,あ,0,,,,,,あ,,,,,,,,,,,,,,,second,,,ろ,,,,,0.0,,,,ろ,65,,,False,,,4
D1000_seed0_graph_control_vs_random_rep1,1000,0,first,,graph_control,,,,,,0,1,63,,,0.005511,る,63,24,,,0,,る,0,,,,,,,,,24,,,,,first,,,あ,,,,24,12.49941683509017,,24,,あ,0,,,False,,,5
D1000_seed0_graph_control_vs_random_rep1,1000,0,first,,random,,,,,,0,1,4347,,,8e-06,る,63,,,,,,る,,,,,,,,,,,,,,,second,,,る,,,,,0.0,,,,る,63,,,False,,,6
D1000_seed0_graph_control_vs_random_rep1,1000,0,first,,graph_control,,,,,,0,1,4339,,,0.000256,む,55,1,,,0,,む,0,,,,,,,,,1,,,,,first,,,る,,,,1,10.922247200995201,,1,,る,63,,,False,,,7
D1000_seed0_graph_control_vs_random_rep1,1000,0,first,,random,,,,,,0,1,3798,,,8e-06,や,58,,,,,,や,,,,,,,,,,,,,,,second,,,む,,,,,0.0,,,,む,55,,,False,,,8
D1000_seed0_graph_control_vs_random_rep1,1000,0,first,,graph_control,,,,,,0,1,3960,,,0.001413,ざ,16,6,,,0,,ざ,0,,,,,,,,,6,,,,,first,,,や,,,,6,11.495677628322325,,6,,や,58,,,False,,,9
D1000_seed0_graph_control_vs_random_rep1,1000,0,first,,random,,,,,,0,1,1093,,,6e-06,か,5,,,,,,か,,,,,,,,,,,,,,,second,,,ざ,,,,,0.0,,,,ざ,16,,,False,,,10
D1000_seed0_graph_control_vs_random_rep1,1000,0,first,,graph_control,,,,,,0,1,374,,,0.004428,に,34,20,,,0,,に,0,,,,,,,,,20,,,,,first,,,か,,,,20,13.830338106199601,,20,,か,5,,,False,,,11
D1000_seed0_graph_control_vs_random_rep1,1000,0,first,,random,,,,,,0,1,2374,,,1e-05,り,62,,,,,,り,,,,,,,,,,,,,,,second,,,に,,,,,0.0,,,,に,34,,,False,,,12
D1000_seed0_graph_control_vs_random_rep1,1000,0,first,,graph_control,,,,,,0,1,4279,,,0.00275,る,63,12,,,0,,る,0,,,,,,,,,12,,,,,first,,,り,,,,12,1000000000.0,,12,,り,62,,,False,,,13
D1000_seed0_graph_control_vs_greedy_rep0,1000,0,first,,graph_control,,,,,,0,1,3696,,,0.12976,ぞ,24,640,,,0,,ぞ,0,,,,,,,,,640,,,,,first,,,ANY,,,,640,15.12919571969771,,640,,み,54,,,False,,,1
D1000_seed0_graph_control_vs_greedy_rep0,1000,0,first,,greedy,,,,,,0,1,1660,,,2.5e-05,つ,28,2,,,,,つ,,,,,,,,,,,,,,,second,,,ぞ,,,,,-320.0,,,,ぞ,24,,,False,,,2
D1000_seed0_graph_control_vs_greedy_rep0,1000,0,first,,graph_control,,,,,,0,1,1969,,,0.002123,ろ,65,8,,,0,,ろ,0,,,,,,,,,8,,,,,first,,,つ,,,,8,11.077212330268116,,8,,つ,28,,,False,,,3
D1000_seed0_graph_control_vs_greedy_rep0,1000,0,first,,greedy,,,,,,0,1,4478,,,3.9e-05,や,58,7,,,,,や,,,,,,,,,,,,,,,second,,,ろ,,,,,-180.0,,,,ろ,65,,,False,,,4
D1000_seed0_graph_control_vs_greedy_rep0,1000,0,first,,graph_control,,,,,,0,1,3960,,,0.001531,ざ,16,6,,,0,,ざ,0,,,,,,,,,6,,,,,first,,,や,,,,6,11.401794261814162,,6,,や,58,,,False,,,5
D1000_seed0_graph_control_vs_greedy_rep0,1000,0,first,,greedy,,,,,,0,1,1095,,,2.4e-05,き,7,4,,,,,き,,,,,,,,,,,,,,,second,,,ざ,,,,,-557.0,,,,ざ,16,,,False,,,6
D1000_seed0_graph_control_vs_greedy_rep0,1000,0,first,,graph_control,,,,,,1,2,539,,,0.00255,る,63,11,,,0,,る,0,,,,,,,,,11,,,,,first,,,き,,,,11,12.500111142478067,,11,,き,7,,,False,,,7
D1000_seed0_graph_control_vs_greedy_rep0,1000,0,first,,greedy,,,,,,0,1,4347,,,1.8e-05,る,63,2,,,,,る,,,,,,,,,,,,,,,second,,,る,,,,,-30.0,,,,る,63,,,False,,,8
D1000_seed0_graph_control_vs_greedy_rep0,1000,0,first,,graph_control,,,,,,0,1,4339,,,0.00026,む,55,1,,,0,,む,0,,,,,,,,,1,,,,,first,,,る,,,,1,10.96236312050977,,1,,る,63,,,False,,,9
D1000_seed0_graph_control_vs_greedy_rep0,1000,0,first,,greedy,,,,,,0,1,3801,,,4e-05,ら,61,9,,,,,ら,,,,,,,,,,,,,,,second,,,む,,,,,-129.5,,,,む,55,,,False,,,10
D1000_seed0_graph_control_vs_greedy_rep0,1000,0,first,,graph_control,,,,,,0,1,4211,,,0.000981,る,63,5,,,0,,る,0,,,,,,,,,5,,,,,first,,,ら,,,,5,1000000000.0,,5,,ら,61,,,False,,,11
D1000_seed0_graph_control_vs_monte_carlo_rep0,1000,0,second,,graph_control,,,,,,0,1,3696,,,0.132031,ぞ,24,640,,,0,,ぞ,0,,,,,,,,,640,,,,,first,,,ANY,,,,640,15.12919571969771,,640,,み,54,,,False,,,1
D1000_seed0_graph_control_vs_monte_carlo_rep0,1000,0,second,,monte_carlo,,,,,,0,1,1660,,,0.007397,つ,28,,,,,,つ,,,,,,,,,,,,,,,second,,,ぞ,,,,,0.6,,,,ぞ,24,,,False,,,2
D1000_seed0_graph_control_vs_monte_carlo_rep0,1000,0,second,,graph_control,,,,,,0,1,1969,,,0.002183,ろ,65,8,,,0,,ろ,0,,,,,,,,,8,,,,,first,,,つ,,,,8,11.077212330268116,,8,,つ,28,,,False,,,3
D1000_seed0_graph_control_vs_monte_carlo_rep0,1000,0,second,,monte_carlo,,,,,,0,1,4420,,,0.024011,あ,0,,,,,,あ,,,,,,,,,,,,,,,second,,,ろ,,,,,0.8,,,,ろ,65,,,False,,,4
D1000_seed0_graph_control_vs_monte_carlo_rep0,1000,0,second,,graph_control,,,,,,0,1,63,,,0.005644,る,63,24,,,0,,る,0,,,,,,,,,24,,,,,first,,,あ,,,,24,12.49941683509017,,24,,あ,0,,,False,,,5
D1000_seed0_graph_control_vs_monte_carlo_rep0,1000,0,second,,monte_carlo,,,,,,0,1,4347,,,0.004206,る,63,,,,,,る,,,,,,,,,,,,,,,second,,,る,,,,,0.6,,,,る,63,,,False,,,6
D1000_seed0_graph_control_vs_monte_carlo_rep0,1000,0,second,,graph_control,,,,,,0,1,4339,,,0.000276,む,55,1,,,0,,む,0,,,,,,,,,1,,,,,first,,,る,,,,1,10.922247200995201,,1,,る,63,,,False,,,7
D1000_seed0_graph_control_vs_monte_carlo_rep0,1000,0,second,,monte_carlo,,,,,,0,1,3806,,,0.01168,わ,66,,,,,,わ,,,,,,,,,,,,,,,second,,,む,,,,,0.6,,,,む,55,,,False,,,8
D1000_seed0_graph_control_vs_monte_carlo_rep0,1000,0,second,,graph_control,,,,,,0,1,4527,,,0.001586,ば,39,7,,,0,,ば,0,,,,,,,,,7,,,,,first,,,わ,,,,7,11.287946728707693,,7,,わ,66,,,False,,,9
D1000_seed0_graph_control_vs_monte_carlo_rep0,1000,0,second,,monte_carlo,,,,,,0,1,2680,,,0.008189,つ,28,,,,,,つ,,,,,,,,,,,,,,,second,,,ば,,,,,0.7,,,,ば,39,,,False,,,10
D1000_seed0_graph_control_vs_monte_carlo_rep0,1000,0,second,,graph_control,,,,,,0,1,1962,,,0.001693,や,58,7,,,0,,や,0,,,,,,,,,7,,,,,first,,,つ,,,,7,11.202276777748509,,7,,つ,28,,,False,,,11
D1000_seed0_graph_control_vs_monte_carlo_rep0,1000,0,second,,monte_carlo,,,,,,0,1,3999,,,0.010765,む,55,,,,,,む,,,,,,,,,,,,,,,second,,,や,,,,,0.8,,,,や,58,,,False,,,12
D1000_seed0_graph_control_vs_monte_carlo_rep0,1000,0,second,,graph_control,,,,,,0,1,3801,,,0.001863,ら,61,8,,,0,,ら,0,,,,,,,,,8,,,,,first,,,む,,,,8,11.46214759689504,,8,,む,55,,,False,,,13
D1000_seed0_graph_control_vs_monte_carlo_rep0,1000,0,second,,monte_carlo,,,,,,0,1,4211,,,0.004126,る,63,,,,,,る,,,,,,,,,,,,,,,second,,,ら,,,,,1.0,,,,ら,61,,,False,,,14
D1000_seed0_graph_control_vs_monte_carlo_rep1,1000,0,second,,graph_control,,,,,,0,1,3696,,,0.124177,ぞ,24,640,,,0,,ぞ,0,,,,,,,,,640,,,,,first,,,ANY,,,,640,15.12919571969771,,640,,み,54,,,False,,,1
D1000_seed0_graph_control_vs_monte_carlo_rep1,1000,0,second,,monte_carlo,,,,,,0,1,1634,,,0.007847,う,2,,,,,,う,,,,,,,,,,,,,,,second,,,ぞ,,,,,0.6,,,,ぞ,24,,,False,,,2
D1000_seed0_graph_control_vs_monte_carlo_rep1,1000,0,second,,graph_control,,,,,,0,1,173,,,0.002737,の,37,12,,,0,,の,0,,,,,,,,,12,,,,,first,,,う,,,,12,11.1792593654874,,12,,う,2,,,False,,,3
D1000_seed0_graph_control_vs_monte_carlo_rep1,1000,0,second,,monte_carlo,,,,,,0,1,2518,,,0.015336,う,2,,,,,,う,,,,,,,,,,,,,,,second,,,の,,,,,0.5,,,,の,37,,,False,,,4
D1000_seed0_graph_control_vs_monte_carlo_rep1,1000,0,second,,graph_control,,,,,,0,1,144,,,0.002463,ぎ,8,11,,,0,,ぎ,0,,,,,,,,,11,,,,,first,,,う,,,,11,11.049560440939437,,11,,う,2,,,False,,,5
D1000_seed0_graph_control_vs_monte_carlo_rep1,1000,0,second,,monte_carlo,,,,,,0,1,607,,,0.020357,る,63,,,,,,る,,,,,,,,,,,,,,,second,,,ぎ,,,,,0.9,,,,ぎ,8,,,False,,,6
D1000_seed0_graph_control_vs_monte_carlo_rep1,1000,0,second,,graph_control,,,,,,0,1,4347,,,0.000508,る,63,2,,,0,,る,0,,,,,,,,,2,,,,,first,,,る,,,,2,13.295703287661702,,2,,る,63,,,False,,,7
D1000_seed0_graph_control_vs_monte_carlo_rep1,1000,0,second,,monte_carlo,,,,,,0,1,4339,,,0.002768,む,55,,,,,,む,,,,,,,,,,,,,,,second,,,る,,,,,0.7,,,,る,63,,,False,,,8
D1000_seed0_graph_control_vs_monte_carlo_rep1,1000,0,second,,graph_control,,,,,,0,1,3801,,,0.001917,ら,61,9,,,0,,ら,0,,,,,,,,,9,,,,,first,,,む,,,,9,11.477232291659195,,9,,む,55,,,False,,,9
D1000_seed0_graph_control_vs_monte_carlo_rep1,1000,0,second,,monte_carlo,,,,,,0,1,4211,,,0.003165,る,63,,,,,,る,,,,,,,,,,,,,,,second,,,ら,,,,,1.0,,,,ら,61,,,False,,,10
D1000_seed0_graph_control_vs_minimax_rep0,1000,0,second,,graph_control,,,,,,0,1,3696,,,0.128308,ぞ,24,640,,,0,,ぞ,0,,,,,,,,,640,,,,,first,,,ANY,,,,640,15.12919571969771,,640,,み,54,,,False,,,1
D1000_seed0_graph_control_vs_minimax_rep0,1000,0,second,False,minimax,-339.5,0,{},2,0,0,1,1634,3,0.04892645461950451,0.009785,う,2,2,0.008384712040424347,73,118,3,う,136,0,0,12,12,12,11,11,11,187,0.000769958714954555,2,2,2,second,49,49,ぞ,0,0.0,critical,2,121.587,0.009695582906715572,2,280,ぞ,24,127.8,1.5,False,-147.8,0.009785290923900902,2
D1000_seed0_graph_control_vs_minimax_rep0,1000,0,second,,graph_control,,,,,,0,1,173,,,0.002978,の,37,12,,,0,,の,0,,,,,,,,,12,,,,,first,,,う,,,,12,11.1792593654874,,12,,う,2,,,False,,,3
D1000_seed0_graph_control_vs_minimax_rep0,1000,0,second,False,minimax,-60.0,0,{},5,0,0,1,2536,3,0.08645812515169382,0.017292,ず,20,5,0.01483304111752659,112,210,3,ず,249,0,0,2,2,2,2,2,2,345,0.0013917936012148857,5,5,5,second,89,89,の,0,0.0,danger,5,198.2,0.01722962490748614,5,498,の,37,188.5,0.8,False,90.80000000000001,0.017291625030338764,4
D1000_seed0_graph_control_vs_minimax_rep0,1000,0,second,,graph_control,,,,,,0,1,1388,,,0.000589,つ,28,2,,,0,,つ,0,,,,,,,,,2,,,,,first,,,ず,,,,2,11.06296323924469,,2,,ず,20,,,False,,,5
D1000_seed0_graph_control_vs_minimax_rep0,1000,0,second,False,minimax,-270.0,0,{},8,0,0,1,1969,3,0.15407333499751985,0.030815,ろ,65,8,0.026271862792782485,219,395,3,ろ,462,0,0,7,7,10,7,7,10,700,0.0027051238575950265,8,8,12,second,232,232,つ,0,0.0,normal,8,198.2,0.03075466607697308,8,1117,つ,28,0.0,0.0,False,-270.0,0.03081466699950397,6
D1000_seed0_graph_control_vs_minimax_rep0,1000,0,second,,graph_control,,,,,,0,1,4478,,,0.001744,や,58,7,,,0,,や,0,,,,,,,,,7,,,,,first,,,ろ,,,,7,11.076989283838545,,7,,ろ,65,,,False,,,7
D1000_seed0_graph_control_vs_minimax_rep0,1000,0,second,False,minimax,-138.5,0,{},6,0,0,1,3960,3,0.113014584640041,0.022603,ざ,16,6,0.019441213575191796,187,268,3,ざ,313,0,0,4,4,7,3,3,4,454,0.0018028310732915998,6,6,6,second,135,135,や,0,0.0,caution,6,215.17000000000002,0.022543457918800414,6,625,や,58,267.0,0.35,False,-45.05000000000001,0.0226029169280082,8
D1000_seed0_graph_control_vs_minimax_rep0,1000,0,second,,graph_control,,,,,,0,1,1095,,,0.000933,き,7,4,,,0,,き,0,,,,,,,,,4,,,,,first,,,ざ,,,,4,10.821879601931641,,4,,ざ,16,,,False,,,9
D1000_seed0_graph_control_vs_minimax_rep0,1000,0,second,False,minimax,-240.0,0,{},8,0,0,1,541,3,0.1444235403323546,0.028885,ろ,65,8,0.024763639783486724,248,346,3,ろ,404,0,0,6,6,9,6,6,9,643,0.0025076265446841717,10,10,20,second,230,230,き,0,0.0,normal,11,198.2,0.028814250021241605,8,957,き,7,0.0,0.0,False,-240.0,0.02888470806647092,10
D1000_seed0_graph_control_vs_minimax_rep0,1000,0,second,,graph_control,,,,,,3,4,4429,,,0.001517,く,9,6,,,0,,く,0,,,,,,,,,6,,,,,first,,,ろ,,,,6,11.006603147381858,,6,,ろ,65,,,False,,,11
D1000_seed0_graph_control_vs_minimax_rep0,1000,0,second,False,minimax,-120.0,0,{},7,0,0,1,622,3,0.1334422902436927,0.026688,ぐ,10,7,0.022816172218881547,204,322,3,ぐ,377,0,0,4,4,4,4,4,4,562,0.0022844591876491904,7,7,9,second,179,179,く,0,0.0,caution,7,108.00125,0.026630459004081786,7,757,く,9,230.775,0.35,False,-39.228750000000005,0.02668845804873854,12
D1000_seed0_graph_control_vs_minimax_rep0,1000,0,second,,graph_control,,,,,,0,1,682,,,0.001148,う,2,4,,,0,,う,0,,,,,,,,,4,,,,,first,,,ぐ,,,,4,10.711474274330918,,4,,ぐ,10,,,False,,,13
D1000_seed0_graph_control_vs_minimax_rep0,1000,0,second,False,minimax,-219.5,0,{},8,0,0,1,144,3,0.14953728998079896,0.029907,ぎ,8,8,0.025666465051472187,240,375,3,ぎ,444,0,0,8,8,8,7,7,7,613,0.0024231644347310066,10,10,10,second,155,155,う,0,0.0,caution,11,120.65,0.029821750009432435,8,820,う,2,60.471428571428575,0.35,False,-198.335,0.029907457996159792,14
D1000_seed0_graph_control_vs_minimax_rep0,1000,0,second,,graph_control,,,,,,0,1,607,,,0.001841,る,63,8,,,0,,る,0,,,,,,,,,8,,,,,first,,,ぎ,,,,8,12.519400543489823,,8,,ぎ,8,,,False,,,15
D1000_seed0_graph_control_vs_minimax_rep0,1000,0,second,False,minimax,-30.0,0,{},2,0,0,1,4347,3,0.025739375269040465,0.005148,る,63,2,0.004425285733304918,33,62,3,る,73,0,0,1,1,1,1,1,1,95,0.000390457920730114,2,2,2,second,20,20,る,0,0.0,critical,2,184.195,0.005108417011797428,2,127,る,63,170.2,1.5,False,225.29999999999998,0.005147875053808093,16
D1000_seed0_graph_control_vs_minimax_rep0,1000,0,second,,graph_control,,,,,,0,1,4339,,,0.000294,む,55,1,,,0,,む,0,,,,,,,,,1,,,,,first,,,る,,,,1,10.999136945146756,,1,,る,63,,,False,,,17
D1000_seed0_graph_control_vs_minimax_rep0,1000,0,second,False,minimax,-279.5,0,{},8,0,0,1,3742,3,0.12924479495268315,0.025849,う,2,8,0.021856121136806905,144,322,3,う,402,0,0,10,10,10,9,9,9,581,0.002290083561092615,8,8,9,second,169,169,む,0,0.0,caution,9,150.0,0.025781832984648645,8,726,む,55,158.0,0.35,False,-224.2,0.02584895899053663,18
D1000_seed0_graph_control_vs_minimax_rep0,1000,0,second,,graph_control,,,,,,0,1,145,,,0.002377,く,9,10,,,0,,く,0,,,,,,,,,10,,,,,first,,,う,,,,10,11.16989753852611,,10,,う,2,,,False,,,19
D1000_seed0_graph_control_vs_minimax_rep0,1000,0,second,False,minimax,-309.5,0,{},6,0,0,1,676,3,0.10644687514286488,0.021289,れ,64,6,0.01808095700107515,119,261,3,れ,325,0,0,9,9,12,8,8,11,459,0.0018517515854910016,6,6,8,second,126,126,く,0,0.0,caution,6,121.07375,0.021232749917544425,6,464,く,9,136.7,0.35,False,-261.65500000000003,0.021289375028572977,20
D1000_seed0_graph_control_vs_minimax_rep0,1000,0,second,,graph_control,,,,,,0,1,4361,,,0.002152,く,9,9,,,0,,く,0,,,,,,,,,9,,,,,first,,,れ,,,,9,11.272494901944432,,9,,れ,64,,,False,,,21
D1000_seed0_graph_control_vs_minimax_rep0,1000,0,second,False,minimax,-907.0,0,{},5,0,0,1,617,3,0.08302479516714811,0.016605,か,5,5,0.014178208657540381,86,202,3,か,253,0,0,20,20,39,19,19,33,335,0.0013417889131233096,5,5,7,second,75,75,く,0,0.0,caution,5,121.07375,0.016550624975934625,5,334,く,9,103.83157894736843,0.35,False,-870.6589473684211,0.016604959033429623,22
D1000_seed0_graph_control_vs_minimax_rep0,1000,0,second,,graph_control,,,,,,0,1,374,,,0.004423,に,34,20,,,0,,に,0,,,,,,,,,20,,,,,first,,,か,,,,20,13.901826538003311,,20,,か,5,,,False,,,23
D1000_seed0_graph_control_vs_minimax_rep0,1000,0,second,False,minimax,-160.0,0,{},8,0,0,1,2321,3,0.13869541988242418,0.027739,く,9,8,0.023240707232616842,183,349,3,く,440,0,0,4,4,6,4,4,6,683,0.0026952939806506038,10,10,13,second,235,235,に,0,0.0,normal,11,999997.0,0.027662541950121522,8,735,に,34,0.0,0.0,False,-160.0,0.027739083976484835,24
D1000_seed0_graph_control_vs_minimax_rep0,1000,0,second,,graph_control,,,,,,1,2,673,,,0.001062,ら,61,4,,,0,,ら,0,,,,,,,,,4,,,,,first,,,く,,,,4,11.596905839258781,,4,,く,9,,,False,,,25
D1000_seed0_graph_control_vs_minimax_rep0,1000,0,second,False,minimax,1000000.0,0,{},5,0,0,1,4211,3,0.04104354011360556,0.008209,る,63,5,0.006843416253104806,71,97,3,る,126,0,0,0,0,0,0,0,0,213,0.0008479958632960916,4,4,4,second,82,82,ら,0,0.0,danger,5,999999.0,0.008164584054611623,5,195,ら,61,0.0,0.0,False,1000000.0,0.008208708022721112,26
D1000_seed0_graph_control_vs_alpha_beta_rep0,1000,0,second,,graph_control,,,,,,0,1,3696,,,0.131494,ぞ,24,640,,,0,,ぞ,0,,,,,,,,,640,,,,,first,,,ANY,,,,640,15.12919571969771,,640,,み,54,,,False,,,1
D1000_seed0_graph_control_vs_alpha_beta_rep0,1000,0,second,False,alpha_beta,-320.0,0,{},2,99,0,1,1660,5,0.19643062551040202,0.039286,つ,28,2,0.031013171770609915,352,374,5,つ,542,0,0,8,8,12,8,8,12,1402,0.005760904750786722,2,2,2,second,847,847,ぞ,0,0.0,critical,2,108.00125,0.03921195899602026,2,947,ぞ,24,143.1,1.5,False,-105.35000000000002,0.039286125102080405,2
D1000_seed0_graph_control_vs_alpha_beta_rep0,1000,0,second,,graph_control,,,,,,0,1,1969,,,0.002138,ろ,65,8,,,0,,ろ,0,,,,,,,,,8,,,,,first,,,つ,,,,8,11.077212330268116,,8,,つ,28,,,False,,,3
D1000_seed0_graph_control_vs_alpha_beta_rep0,1000,0,second,False,alpha_beta,-250.0,0,{},7,230,3,4,4429,5,0.36354520998429507,0.072709,く,9,7,0.05554158135782927,707,738,5,く,1118,0,0,7,7,9,7,7,9,3196,0.01243362296372652,7,7,10,second,2040,2040,ろ,0,0.0,caution,7,121.587,0.07265045901294798,7,1790,ろ,65,99.9,0.35,False,-215.035,0.07270904199685901,4
D1000_seed0_graph_control_vs_alpha_beta_rep0,1000,0,second,,graph_control,,,,,,1,2,673,,,0.00173,ら,61,7,,,0,,ら,0,,,,,,,,,7,,,,,first,,,く,,,,7,11.365939077821327,,7,,く,9,,,False,,,5
D1000_seed0_graph_control_vs_alpha_beta_rep0,1000,0,second,False,alpha_beta,-140.0,0,{},5,61,0,1,4194,5,0.10730499983765185,0.021461,ぷ,46,5,0.016324953525327146,193,213,5,ぷ,321,0,0,4,4,5,4,4,5,916,0.003676248132251203,4,4,4,second,579,579,ら,0,0.0,danger,5,180.0,0.021400124998763204,5,521,ら,61,71.16,0.8,False,-83.072,0.02146099996753037,6
D1000_seed0_graph_control_vs_alpha_beta_rep0,1000,0,second,,graph_control,,,,,,1,2,3191,,,0.00109,る,63,4,,,0,,る,0,,,,,,,,,4,,,,,first,,,ぷ,,,,4,12.516595118714365,,4,,ぷ,46,,,False,,,7
D1000_seed0_graph_control_vs_alpha_beta_rep0,1000,0,second,False,alpha_beta,-30.0,0,{},2,23,0,1,4347,5,0.03410437551792711,0.006821,る,63,2,0.004795620450749993,37,56,5,る,111,0,0,1,1,1,1,1,1,365,0.0014880411326885223,2,2,2,second,249,249,る,0,0.0,critical,2,230.0,0.006780958967283368,2,62,る,63,170.2,1.5,False,225.29999999999998,0.006820875103585422,8
D1000_seed0_graph_control_vs_alpha_beta_rep0,1000,0,second,,graph_control,,,,,,0,1,4339,,,0.000276,む,55,1,,,0,,む,0,,,,,,,,,1,,,,,first,,,る,,,,1,10.939729031312211,,1,,る,63,,,False,,,9
D1000_seed0_graph_control_vs_alpha_beta_rep0,1000,0,second,False,alpha_beta,-199.0,0,{},8,130,0,1,3806,5,0.19192770996596664,0.038386,わ,66,8,0.027958765509538352,252,334,5,わ,611,0,0,7,7,8,6,6,6,1975,0.007741826004348695,8,8,9,second,1347,1347,む,0,0.0,caution,9,89.595,0.03832295793108642,8,668,む,55,96.2,0.35,False,-165.32999999999998,0.03838554199319333,10
D1000_seed0_graph_control_vs_alpha_beta_rep0,1000,0,second,,graph_control,,,,,,0,1,4527,,,0.001678,ば,39,7,,,0,,ば,0,,,,,,,,,7,,,,,first,,,わ,,,,7,11.288626251898718,,7,,わ,66,,,False,,,11
D1000_seed0_graph_control_vs_alpha_beta_rep0,1000,0,second,False,alpha_beta,-120.0,0,{},6,55,0,1,2662,5,0.0917243753792718,0.018345,ぐ,10,6,0.013774867984466255,118,174,5,ぐ,298,0,0,4,4,4,4,4,4,889,0.003323205979540944,5,5,6,second,583,583,ば,0,0.0,caution,6,99.5,0.01828824996482581,6,379,ば,39,249.45,0.35,False,-32.69250000000001,0.01834487507585436,12
D1000_seed0_graph_control_vs_alpha_beta_rep0,1000,0,second,,graph_control,,,,,,0,1,682,,,0.001027,う,2,4,,,0,,う,0,,,,,,,,,4,,,,,first,,,ぐ,,,,4,10.741213669023324,,4,,ぐ,10,,,False,,,13
D1000_seed0_graph_control_vs_alpha_beta_rep0,1000,0,second,False,alpha_beta,-150.0,0,{},8,138,0,1,173,5,0.1705604197923094,0.034112,の,37,8,0.024099255562759936,162,311,5,の,597,0,0,5,5,5,5,5,5,2026,0.007512783049605787,11,11,11,second,1419,1419,う,0,0.0,normal,12,99.5,0.034043457941152155,8,715,う,2,0.0,0.0,False,-150.0,0.03411208395846188,14
D1000_seed0_graph_control_vs_alpha_beta_rep0,1000,0,second,,graph_control,,,,,,0,1,2536,,,0.001215,ず,20,5,,,0,,ず,0,,,,,,,,,5,,,,,first,,,の,,,,5,12.355420242563302,,5,,の,37,,,False,,,15
D1000_seed0_graph_control_vs_alpha_beta_rep0,1000,0,second,False,alpha_beta,-290.0,0,{},2,34,0,1,1388,5,0.05591166496742517,0.011182,つ,28,2,0.008151669171638787,66,109,5,つ,190,0,0,7,7,11,7,7,11,601,0.002228167955763638,2,2,2,second,408,408,ず,0,0.0,critical,2,170.53,0.011132249957881868,2,319,ず,20,144.35454545454544,1.5,False,-73.46818181818185,0.011182332993485034,16
D1000_seed0_graph_control_vs_alpha_beta_rep0,1000,0,second,,graph_control,,,,,,0,1,1962,,,0.00162,や,58,7,,,0,,や,0,,,,,,,,,7,,,,,first,,,つ,,,,7,11.20436896783128,,7,,つ,28,,,False,,,17
D1000_seed0_graph_control_vs_alpha_beta_rep0,1000,0,second,False,alpha_beta,-138.5,0,{},6,65,0,1,3960,5,0.11581145517993718,0.023162,ざ,16,6,0.01697638153564185,124,234,5,ざ,408,0,0,4,4,7,3,3,4,1217,0.004517202149145305,6,6,6,second,790,790,や,0,0.0,caution,6,589.78,0.02311825007200241,6,540,や,58,267.0,0.35,False,-45.05000000000001,0.023162291035987437,18
D1000_seed0_graph_control_vs_alpha_beta_rep0,1000,0,second,,graph_control,,,,,,0,1,1095,,,0.000842,き,7,4,,,0,,き,0,,,,,,,,,4,,,,,first,,,ざ,,,,4,10.930643887307196,,4,,ざ,16,,,False,,,19
D1000_seed0_graph_control_vs_alpha_beta_rep0,1000,0,second,False,alpha_beta,1000000.0,0,{},8,30,1,2,539,5,0.02843770489562303,0.005688,る,63,8,0.0035098391817882657,16,52,5,る,123,0,0,0,0,0,0,0,0,449,0.0016634160419926047,10,10,20,second,317,317,き,0,0.0,normal,11,999999.0,0.005630416912026703,8,117,き,7,0.0,0.0,False,1000000.0,0.005687540979124606,20
D1000_seed0_graph_control_vs_pvs_rep0,1000,0,second,,graph_control,,,,,,0,1,3696,,,0.123964,ぞ,24,640,,,0,,ぞ,0,,,,,,,,,640,,,,,first,,,ANY,,,,640,15.12919571969771,,640,,み,54,,,False,,,1
D1000_seed0_graph_control_vs_pvs_rep0,1000,0,second,False,pvs,-320.0,0,{},2,120,0,1,1660,5,0.20191374991554767,0.040383,つ,28,2,0.03199191018939018,392,384,5,つ,566,372,372,8,8,12,8,8,12,1501,0.00592170306481421,2,2,2,second,934,934,ぞ,11,0.02956989247311828,critical,2,108.00125,0.04030845907982439,2,953,ぞ,24,143.1,1.5,False,-105.35000000000002,0.040382749983109534,2
D1000_seed0_graph_control_vs_pvs_rep0,1000,0,second,,graph_control,,,,,,0,1,1969,,,0.002151,ろ,65,8,,,0,,ろ,0,,,,,,,,,8,,,,,first,,,つ,,,,8,11.077212330268116,,8,,つ,28,,,False,,,3
