agent,beam_pruned_move_count,beam_widths,beam_widths_used,branch_limit,candidate_evaluation_time_sec,candidate_sort_time_sec,category,completed_root_moves,config_id,cutoff_count,depth,depth_after,depth_before,depth_change_reason,depth_changed,effective_depth,elapsed_time_sec,end_id,leaf_evaluation_time_sec,leaf_evaluations,legal_edge_count,legal_move_generation_time_sec,nodes_searched,null_window_searches,ordering_evaluations,other_time_sec,position_id,profile,pruned_move_count,recovery_streak,recursive_ordering_time_sec,recursive_other_time_sec,remaining_word_count,research_count,research_rate,risk_level,root_candidate_count,root_completion_rate,root_ordering_time_sec,score,seed,selected_edge,selected_root_candidate_count,sequence_index,split,start_id,timed_out,turn,baseline_move_agreement,alpha_beta_reference_config,alpha_beta_move_agreement,alpha_beta_score_agreement,alpha_beta_reference_rank,alpha_beta_reference_retained_at_root
alpha_beta,0,,{},16,0.12133963801898062,0.01681594899855554,middle,2,alpha_beta_d6_b16,416,6,6,6,adaptive_disabled,False,6,0.38619962497614324,63,0.2186278870794922,1001,2,8.58306884765625e-06,1628,0,12790,5.641672760248184e-05,seed0_middle_t27,fixed,11134,0,0.1396441231481731,0.027796614915132523,2,0,0.0,critical,2,1.0,6.600003689527512e-05,-797.0,0,63→63,2,,tuning,63,False,27,True,alpha_beta_d6_b16,True,True,,
alpha_beta,0,,{},16,0.34632515884004533,0.05600113235414028,late,16,alpha_beta_d6_b16,1185,6,6,6,adaptive_disabled,False,6,0.8598837091121823,28,0.38554734527133405,1394,23,1.8999911844730377e-05,3633,0,36116,4.050019197165966e-05,seed0_late_t49,fixed,32443,0,0.40562569722533226,0.06845424952916801,78,0,0.0,normal,23,1.0,0.00019691698253154755,999995.0,0,11→28,16,,tuning,11,False,49,True,alpha_beta_d6_b16,True,True,,
alpha_beta,0,,{},16,0.12140587042085826,0.022399589885026217,few_legal,0,alpha_beta_d6_b16,382,6,6,6,adaptive_disabled,False,6,1.000327416928485,32,0.786991068860516,2742,2,8.417060598731041e-06,3391,0,13038,0.00027891690842807293,seed0_few_legal_t6,fixed,9556,0,0.14656153740361333,0.0664271847344935,2,0,0.0,critical,2,0.0,6.029196083545685e-05,-1346.0,0,35→32,2,,tuning,35,True,6,True,alpha_beta_d6_b16,True,True,,
alpha_beta,0,,{},16,0.138538951985538,0.02255867514759302,early_pruning,2,alpha_beta_d6_b16,464,6,6,6,adaptive_disabled,False,6,1.0001201669219881,66,0.7775454106740654,2292,26,2.9749935492873192e-05,3107,0,14845,6.979191675782204e-05,seed0_early_pruning_t17,fixed,11621,0,0.16406671586446464,0.05797895649448037,44,0,0.0,normal,26,0.125,0.0004295420367270708,-807.5,0,28→66,16,,tuning,28,True,17,False,alpha_beta_d6_b16,True,True,,
alpha_beta,0,,{},16,0.19987197639420629,0.0257809825707227,early,3,alpha_beta_d6_b16,752,6,6,6,adaptive_disabled,False,6,1.000136666931212,35,0.7024320727214217,2569,1678,0.00039370800368487835,3513,0,21102,8.333404548466206e-05,seed1_early_t0,fixed,17390,0,0.21316557005047798,0.06832123221829534,5000,0,0.0,normal,1678,0.1875,0.015740749891847372,-758.5,1,13→35,16,,tuning,13,True,0,True,alpha_beta_d6_b16,True,True,,
alpha_beta,0,,{},16,0.26211630273610353,0.04324085172265768,middle,5,alpha_beta_d6_b16,1040,6,6,6,adaptive_disabled,False,6,1.0000782920978963,20,0.6284425994381309,2503,37,2.3833010345697403e-05,3800,0,30567,5.6418124586343765e-05,seed1_middle_t120,fixed,26522,0,0.3075956350658089,0.0628681406378746,90,0,0.0,normal,37,0.3125,0.0010916658211499453,-648.5,1,9→20,16,,tuning,9,True,120,False,alpha_beta_d6_b16,True,True,,
alpha_beta,0,,{},16,0.0038325851783156395,0.0005642082542181015,late,3,alpha_beta_d6_b16,18,6,6,6,adaptive_disabled,False,6,0.018607334000989795,63,0.012641917914152145,52,3,1.3208016753196716e-05,91,0,448,8.541787974536419e-05,seed1_late_t236,fixed,338,0,0.004380288068205118,0.001383044058457017,4,0,0.0,danger,3,1.0,0.00010345806367695332,-999996.0,1,35→63,3,,tuning,35,False,236,True,alpha_beta_d6_b16,True,True,,
alpha_beta,0,,{},16,0.16031880606897175,0.02474095462821424,few_legal,0,alpha_beta_d6_b16,572,6,6,6,adaptive_disabled,False,6,1.00051608402282,2,0.7462264383211732,2885,2,8.292030543088913e-06,3714,0,17478,0.00042450008913874626,seed1_few_legal_t121,fixed,13540,0,0.18770200456492603,0.06609947397373617,4,0,0.0,critical,2,0.0,5.537504330277443e-05,-1296.0,1,20→2,2,,tuning,20,True,121,True,alpha_beta_d6_b16,True,True,,
alpha_beta,0,,{},16,0.14897654741071165,0.02046922338195145,early_pruning,1,alpha_beta_d6_b16,485,6,6,6,adaptive_disabled,False,6,1.000060792081058,63,0.7718446592334658,1926,29,1.587485894560814e-05,2596,0,14192,3.854208625853062e-05,seed1_early_pruning_t75,fixed,11407,0,0.17332207248546183,0.054578518262133,66,0,0.0,normal,29,0.0625,0.0002611251547932625,-999996.0,1,2→63,16,,tuning,2,True,75,False,alpha_beta_d6_b16,True,True,,
pvs,0,,{},8,0.07980153826065361,0.011393889784812927,early,8,pvs_d5_b8,278,5,5,5,adaptive_disabled,False,5,0.3673471671063453,35,0.24575931625440717,1103,1686,0.0006747501902282238,1481,1101,8216,9.924895130097866e-05,seed0_early_t0,fixed,6735,0,0.0787565482314676,0.028556094504892826,5000,1,0.0009082652134423251,normal,1686,1.0,0.013501208974048495,597.0,0,1→35,8,,tuning,1,False,0,True,alpha_beta_d5_b8,True,True,,
pvs,0,,{},8,0.01130500272847712,0.0014353729784488678,middle,2,pvs_d5_b8,33,5,5,5,adaptive_disabled,False,5,0.042035582941025496,63,0.026159211061894894,121,2,7.375143468379974e-06,189,133,995,6.274878978729248e-05,seed0_middle_t27,fixed,810,0,0.012838751776143909,0.002919871127232909,2,4,0.03007518796992481,critical,2,1.0,4.7625042498111725e-05,827.0,0,63→63,2,,tuning,63,False,27,True,alpha_beta_d5_b8,True,True,,
pvs,0,,{},8,0.04102808819152415,0.004484904231503606,late,8,pvs_d5_b8,165,5,5,5,adaptive_disabled,False,5,0.10216191597282887,28,0.0483898080419749,252,23,1.200009137392044e-05,596,377,4850,4.941597580909729e-05,seed0_late_t49,fixed,4261,0,0.04585057985968888,0.007649736944586039,78,7,0.01856763925729443,normal,23,1.0,0.00021037505939602852,999995.0,0,11→28,8,,tuning,11,False,49,True,alpha_beta_d5_b8,True,True,,
pvs,0,,{},8,0.04348194831982255,0.006564119132235646,few_legal,2,pvs_d5_b8,159,5,5,5,adaptive_disabled,False,5,0.19794333400204778,32,0.1314333297777921,584,2,1.1833850294351578e-05,805,569,4310,0.00018583307974040508,seed0_few_legal_t6,fixed,3517,0,0.05084283580072224,0.01538266846910119,2,14,0.02460456942003515,critical,2,1.0,8.683302439749241e-05,597.0,0,35→32,2,,tuning,35,False,6,True,alpha_beta_d5_b8,True,True,,
pvs,0,,{},8,0.09397999476641417,0.013293717289343476,early_pruning,8,pvs_d5_b8,431,5,5,5,adaptive_disabled,False,5,0.48056687507778406,60,0.3443185784853995,1104,26,2.141715958714485e-05,1677,1081,11207,7.016723975539207e-05,seed0_early_pruning_t17,fixed,9552,0,0.10886713699437678,0.02698974241502583,44,22,0.020351526364477335,normal,26,1.0,0.000299832783639431,797.0,0,28→60,8,,tuning,28,False,17,True,alpha_beta_d5_b8,True,True,,
pvs,0,,{},8,0.03530088160187006,0.004769873106852174,early,8,pvs_d5_b8,119,5,5,5,adaptive_disabled,False,5,0.1593192908912897,35,0.10941770020872355,422,1678,0.0004972079768776894,614,420,4676,8.733361028134823e-05,seed1_early_t0,fixed,4005,0,0.0283177203964442,0.008728912565857172,5000,1,0.002380952380952381,normal,1678,1.0,0.012270416133105755,758.5,1,13→35,8,,tuning,13,False,0,True,alpha_beta_d5_b8,True,True,,
pvs,0,,{},8,0.06596441334113479,0.00931457313708961,middle,8,pvs_d5_b8,277,5,5,5,adaptive_disabled,False,5,0.29113245802000165,49,0.19227836071513593,737,37,3.3499905839562416e-05,1125,719,7059,4.558311775326729e-05,seed1_middle_t120,fixed,5910,0,0.07537203980609775,0.02243972453288734,90,19,0.02642559109874826,normal,37,1.0,0.0009632499422878027,768.0,1,9→49,8,,tuning,9,False,120,True,alpha_beta_d5_b8,True,True,,
pvs,0,,{},8,0.0017949577886611223,0.00020791753195226192,late,3,pvs_d5_b8,10,5,5,5,adaptive_disabled,False,5,0.00279000005684793,63,0.00038762600161135197,6,3,8.750008419156075e-06,23,10,224,7.52920750528574e-05,seed1_late_t236,fixed,194,0,0.0019695002119988203,0.0002831239253282547,4,0,0.0,danger,3,1.0,6.570783443748951e-05,-999996.0,1,35→63,3,,tuning,35,False,236,True,alpha_beta_d5_b8,True,True,,
pvs,0,,{},8,0.03700315463356674,0.00807054084725678,few_legal,2,pvs_d5_b8,208,5,5,5,adaptive_disabled,False,5,0.19036433286964893,2,0.1295510095078498,675,2,1.0750023648142815e-05,961,662,5209,0.00018204073421657085,seed1_few_legal_t121,fixed,4245,0,0.04566887696273625,0.014890280552208424,4,20,0.030211480362537766,critical,2,1.0,6.137508898973465e-05,667.0,1,20→2,2,,tuning,20,False,121,True,alpha_beta_d5_b8,True,True,,
pvs,0,,{},8,0.17752803908661008,0.02700579585507512,early_pruning,3,pvs_d5_b8,968,5,5,5,adaptive_disabled,False,5,1.000152749940753,58,0.7333466997370124,3063,29,1.9541941583156586e-05,4328,3007,22153,6.729108281433582e-05,seed1_early_pruning_t75,fixed,17768,0,0.20755223068408668,0.058936903486028314,66,57,0.018955769870302626,normal,29,0.375,0.0002300830092281103,778.0,1,2→58,8,,tuning,2,True,75,True,alpha_beta_d5_b8,False,False,,
pvs,0,,{},12,0.07046179845929146,0.011366952443495393,early,12,pvs_d5_b12,262,5,5,5,adaptive_disabled,False,5,0.35676916711963713,20,0.25014146021567285,1254,1686,0.0008927078451961279,1621,1246,8938,7.908418774604797e-05,seed0_early_t0,fixed,7293,0,0.06326346448622644,0.022883075289428234,5000,7,0.0056179775280898875,normal,1686,1.0,0.01950937509536743,619.0,0,20→20,12,,tuning,20,False,0,False,alpha_beta_d5_b12,True,True,,
pvs,0,,{},12,0.011653915513306856,0.0016057470347732306,middle,2,pvs_d5_b12,51,5,5,5,adaptive_disabled,False,5,0.06678345915861428,63,0.04817103291861713,235,2,6.875023245811462e-06,339,258,1526,0.00012129312381148338,seed0_middle_t27,fixed,1186,0,0.013376162154600024,0.005039846058934927,2,4,0.015503875968992248,critical,2,1.0,6.824987940490246e-05,827.0,0,63→63,2,,tuning,63,False,27,True,alpha_beta_d5_b12,True,True,,
pvs,0,,{},12,0.06834512739442289,0.009038748685270548,late,12,pvs_d5_b12,299,5,5,5,adaptive_disabled,False,5,0.23315424984320998,28,0.1358210437465459,625,23,9.958865121006966e-06,1230,853,9104,6.712530739605427e-05,seed0_late_t49,fixed,7870,0,0.07807500404305756,0.019018368097022176,78,7,0.008206330597889801,normal,23,1.0,0.00016274978406727314,999995.0,0,11→28,12,,tuning,11,False,49,True,alpha_beta_d5_b12,True,True,,
pvs,0,,{},12,0.05383070511743426,0.00824007741175592,few_legal,2,pvs_d5_b12,247,5,5,5,adaptive_disabled,False,5,0.2725134580396116,32,0.19072195002809167,963,2,4.2082974687218666e-05,1283,948,7201,0.0001485829707235098,seed0_few_legal_t6,fixed,5923,0,0.063021948793903,0.01852939324453473,2,14,0.014767932489451477,critical,2,1.0,4.950002767145634e-05,597.0,0,35→32,2,,tuning,35,False,6,True,alpha_beta_d5_b12,True,True,,
pvs,0,,{},12,0.1814913828857243,0.025132568087428808,early_pruning,12,pvs_d5_b12,779,5,5,5,adaptive_disabled,False,5,0.9541313340887427,59,0.6944134228397161,2208,26,1.3499986380338669e-05,3207,2192,21427,5.945935845375061e-05,seed0_early_pruning_t17,fixed,18214,0,0.2087269495241344,0.050582377472892404,44,15,0.006843065693430657,normal,26,1.0,0.00033562490716576576,797.0,0,28→59,12,,tuning,28,False,17,False,alpha_beta_d5_b12,True,True,,
pvs,0,,{},12,0.08522582589648664,0.009841736173257232,early,12,pvs_d5_b12,241,5,5,5,adaptive_disabled,False,5,0.42647616704925895,35,0.30491837696172297,941,1678,0.000535125145688653,1324,939,8176,0.00014483369886875153,seed1_early_t0,fixed,6743,0,0.07801430625841022,0.024837774923071265,5000,1,0.0010649627263045794,normal,1678,1.0,0.018025750061497092,758.5,1,13→35,12,,tuning,13,False,0,True,alpha_beta_d5_b12,True,True,,
pvs,0,,{},12,0.184617115650326,0.03073190851137042,middle,12,pvs_d5_b12,822,5,5,5,adaptive_disabled,False,5,0.8388175831642002,61,0.5649241865612566,2335,37,3.404100425541401e-05,3425,2311,21467,4.4750282540917397e-05,seed1_middle_t120,fixed,17910,0,0.21742225298658013,0.055785310454666615,90,25,0.010817827780181739,normal,37,1.0,0.0006070418749004602,768.0,1,9→61,12,,tuning,9,False,120,False,alpha_beta_d5_b12,True,True,,
pvs,0,,{},12,0.002730456879362464,0.00022116675972938538,late,3,pvs_d5_b12,14,5,5,5,adaptive_disabled,False,5,0.003624292090535164,63,0.00030720606446266174,10,3,5.624955520033836e-06,31,14,291,5.291705019772053e-05,seed1_late_t236,fixed,253,0,0.0029346265364438295,0.000277417479082942,4,0,0.0,danger,3,1.0,4.650000482797623e-05,-999996.0,1,35→63,3,,tuning,35,False,236,True,alpha_beta_d5_b12,True,True,,
pvs,0,,{},12,0.06424082815647125,0.007811504416167736,few_legal,2,pvs_d5_b12,283,5,5,5,adaptive_disabled,False,5,0.28737529111094773,2,0.19304061960428953,905,2,1.1874828487634659e-05,1254,895,7126,0.00016316608525812626,seed1_few_legal_t121,fixed,5856,0,0.072799117770046,0.021299762651324272,4,13,0.01452513966480447,critical,2,1.0,6.0750171542167664e-05,648.5,1,20→2,2,,tuning,20,False,121,True,alpha_beta_d5_b12,True,True,,
pvs,0,,{},12,0.1681969710625708,0.02487205108627677,early_pruning,2,pvs_d5_b12,796,5,5,5,adaptive_disabled,False,5,1.000099791912362,8,0.7469086952041835,2570,29,1.6832957044243813e-05,3574,2537,19859,4.191789776086807e-05,seed1_early_pruning_t75,fixed,16183,0,0.1957388340961188,0.05710867862217128,66,34,0.013401655498620418,normal,29,0.16666666666666666,0.00028483313508331776,757.0,1,2→8,12,,tuning,2,True,75,False,alpha_beta_d5_b12,False,False,,
pvs,0,,{},16,0.08339979080483317,0.011256833327934146,early,16,pvs_d5_b16,372,5,5,5,adaptive_disabled,False,5,0.48988258419558406,35,0.35971324308775365,1755,1686,0.0005690411198884249,2233,1753,10857,7.629301398992538e-05,seed0_early_t0,fixed,8591,0,0.08264413173310459,0.03357845824211836,5000,1,0.0005704506560182544,normal,1686,1.0,0.01330141699872911,597.0,0,1→35,16,,tuning,1,False,0,True,alpha_beta_d5_b16,True,True,,
pvs,0,,{},16,0.015777378575876355,0.002404166152700782,middle,2,pvs_d5_b16,63,5,5,5,adaptive_disabled,False,5,0.10134212486445904,63,0.07578462711535394,295,2,4.665926098823547e-06,423,326,1952,4.396005533635616e-05,seed0_middle_t27,fixed,1513,0,0.018421497894451022,0.0070512909442186356,2,4,0.012269938650306749,critical,2,1.0,3.6082929000258446e-05,827.0,0,63→63,2,,tuning,63,False,27,True,alpha_beta_d5_b16,True,True,,
pvs,0,,{},16,0.10418885666877031,0.016424912260845304,late,16,pvs_d5_b16,379,5,5,5,adaptive_disabled,False,5,0.3453246250282973,28,0.1960156203713268,768,23,1.095910556614399e-05,1533,1076,12001,6.033177487552166e-05,seed0_late_t49,fixed,10455,0,0.12158619984984398,0.02748351381160319,78,7,0.006505576208178439,normal,23,1.0,0.0001680001150816679,999995.0,0,11→28,16,,tuning,11,False,49,True,alpha_beta_d5_b16,True,True,,
pvs,0,,{},16,0.08675500308163464,0.011997041990980506,few_legal,2,pvs_d5_b16,314,5,5,5,adaptive_disabled,False,5,0.4459559579845518,32,0.3153909321408719,1238,2,9.082956239581108e-06,1635,1222,9442,0.00014629215002059937,seed0_few_legal_t6,fixed,7801,0,0.10005812253803015,0.030242153210565448,2,15,0.012274959083469721,critical,2,1.0,0.0001093749888241291,597.0,0,35→32,2,,tuning,35,False,6,True,alpha_beta_d5_b16,True,True,,
pvs,0,,{},16,0.1947434777393937,0.029586941236630082,early_pruning,9,pvs_d5_b16,819,5,5,5,adaptive_disabled,False,5,1.0000842919107527,66,0.7187439044937491,2266,26,2.7041183784604073e-05,3294,2250,22936,5.612475797533989e-05,seed0_early_pruning_t17,fixed,19574,0,0.22656965721398592,0.05422852234914899,44,15,0.006666666666666667,normal,26,0.5625,0.00045904191210865974,779.0,0,28→66,16,,tuning,28,True,17,False,alpha_beta_d5_b16,False,False,,
pvs,0,,{},16,0.10833935113623738,0.01551720267161727,early,16,pvs_d5_b16,373,5,5,5,adaptive_disabled,False,5,0.6056495411321521,35,0.4407383429352194,1622,1678,0.0010172498878091574,2241,1620,12222,0.00015004118904471397,seed1_early_t0,fixed,9780,0,0.10706619243137538,0.03816396463662386,5000,1,0.0006172839506172839,normal,1678,1.0,0.01851375005207956,758.5,1,13→35,16,,tuning,13,False,0,True,alpha_beta_d5_b16,True,True,,
pvs,0,,{},16,0.19406387978233397,0.02731652744114399,middle,10,pvs_d5_b16,793,5,5,5,adaptive_disabled,False,5,1.0001167918089777,14,0.7107768636196852,2574,37,3.629201091825962e-05,3631,2551,21469,7.499987259507179e-05,seed1_middle_t120,fixed,17643,0,0.22323880810290575,0.0653369112405926,90,25,0.009800078400627205,normal,37,0.625,0.0006529169622808695,738.0,1,9→14,16,,tuning,9,True,120,False,alpha_beta_d5_b16,False,False,,
pvs,0,,{},16,0.004907332826405764,0.0007514171302318573,late,3,pvs_d5_b16,18,5,5,5,adaptive_disabled,False,5,0.008149500004947186,63,0.0014440796803683043,14,3,9.624985978007317e-06,39,18,382,0.00013854214921593666,seed1_late_t236,fixed,336,0,0.005415752064436674,0.0008151682559400797,4,0,0.0,danger,3,1.0,0.0003263328690081835,-999996.0,1,35→63,3,,tuning,35,False,236,True,alpha_beta_d5_b16,True,True,,
pvs,0,,{},16,0.06464444380253553,0.010214821668341756,few_legal,2,pvs_d5_b16,305,5,5,5,adaptive_disabled,False,5,0.31423458317294717,2,0.21727701579220593,1139,2,6.417045369744301e-06,1516,1122,8652,0.0001409989781677723,seed1_few_legal_t121,fixed,7116,0,0.07584632863290608,0.02092457260005176,4,20,0.017825311942959002,critical,2,1.0,3.9250124245882034e-05,648.5,1,20→2,2,,tuning,20,False,121,True,alpha_beta_d5_b16,True,True,,
pvs,0,,{},16,0.17056426289491355,0.02221952611580491,early_pruning,1,pvs_d5_b16,619,5,5,5,adaptive_disabled,False,5,1.000105916056782,63,0.7502045654691756,2275,29,1.2457836419343948e-05,3065,2244,16078,5.7875411584973335e-05,seed1_early_pruning_t75,fixed,12907,0,0.19590279855765402,0.05373117793351412,66,33,0.014705882352941176,normal,29,0.0625,0.0001970408484339714,-999996.0,1,2→63,16,,tuning,2,True,75,False,alpha_beta_d5_b16,False,False,,
pvs,0,,{},8,0.11835671844892204,0.016678256914019585,early,8,pvs_d6_b8,451,6,6,6,adaptive_disabled,False,6,0.46492283302359283,35,0.29532546433620155,1218,1686,0.0006824999582022429,1791,1217,12877,7.679220288991928e-05,seed0_early_t0,fixed,11079,0,0.11885903659276664,0.03188541508279741,5000,0,0.0,normal,1686,1.0,0.01809362485073507,-597.0,0,1→35,8,,tuning,1,False,0,True,alpha_beta_d6_b8,True,True,,
pvs,0,,{},8,0.051425501704216,0.007494634483009577,middle,2,pvs_d6_b8,214,6,6,6,adaptive_disabled,False,6,0.21352258301340044,63,0.1369531888049096,621,2,4.458008334040642e-06,955,676,5578,6.999983452260494e-05,seed0_middle_t27,fixed,4638,0,0.059642081847414374,0.01681714551523328,2,15,0.022189349112426034,critical,2,1.0,3.570900298655033e-05,-797.0,0,63→63,2,,tuning,63,False,27,True,alpha_beta_d6_b8,True,True,,
pvs,0,,{},8,0.13911194656975567,0.015426695579662919,late,8,pvs_d6_b8,528,6,6,6,adaptive_disabled,False,6,0.27901820791885257,28,0.09912204626016319,448,23,1.154094934463501e-05,1438,792,13559,4.0833838284015656e-05,seed0_late_t49,fixed,12144,0,0.15581546141766012,0.023858533473685384,78,23,0.02904040404040404,normal,23,1.0,0.00016979197971522808,999995.0,0,11→28,8,,tuning,11,False,49,True,alpha_beta_d6_b8,True,True,,
pvs,0,,{},8,0.15431186882779002,0.02149999118410051,few_legal,2,pvs_d6_b8,712,6,6,6,adaptive_disabled,False,6,0.8889446668326855,54,0.644984535407275,2776,2,9.458977729082108e-06,3768,2759,17680,0.000310415867716074,seed0_few_legal_t6,fixed,13921,0,0.1784309921786189,0.06511938944458961,2,16,0.005799202609641174,critical,2,1.0,8.987495675683022e-05,-597.0,0,35→54,2,,tuning,35,False,6,False,alpha_beta_d6_b8,True,True,,
pvs,0,,{},8,0.12306313612498343,0.017481130547821522,early_pruning,8,pvs_d6_b8,458,6,6,6,adaptive_disabled,False,6,0.7202123750466853,66,0.5067513571120799,1392,26,1.2457836419343948e-05,2110,1384,12853,6.16670586168766e-05,seed0_early_pruning_t17,fixed,10746,0,0.1423981178086251,0.07066365028731525,44,7,0.0050578034682080926,normal,26,1.0,0.0003251249436289072,-807.5,0,28→66,8,,tuning,28,False,17,False,alpha_beta_d6_b8,True,True,,
pvs,0,,{},8,0.20561168063431978,0.03311554854735732,early,8,pvs_d6_b8,888,6,6,6,adaptive_disabled,False,6,0.9723574579693377,35,0.6646838537417352,2661,1678,0.0009804998990148306,3796,2645,23113,0.00010537519119679928,seed1_early_t0,fixed,19152,0,0.22471021744422615,0.06274001160636544,5000,15,0.005671077504725898,normal,1678,1.0,0.019137500086799264,-758.5,1,13→35,8,,tuning,13,False,0,True,alpha_beta_d6_b8,True,True,,
pvs,0,,{},8,0.1346164953429252,0.018333784770220518,middle,8,pvs_d6_b8,610,6,6,6,adaptive_disabled,False,6,0.5484844171442091,20,0.35653553158044815,1456,37,2.2582942619919777e-05,2256,1448,14491,6.621028296649456e-05,seed1_middle_t120,fixed,12174,0,0.15450698602944613,0.03695169044658542,90,20,0.013812154696132596,normal,37,1.0,0.0004014158621430397,-667.0,1,9→20,8,,tuning,9,False,120,False,alpha_beta_d6_b8,True,True,,
pvs,0,,{},8,0.0023960804101079702,0.0003856651019304991,late,3,pvs_d6_b8,10,6,6,6,adaptive_disabled,False,6,0.009503500070422888,63,0.005775624420493841,24,3,1.1500203981995583e-05,47,31,273,6.820773705840111e-05,seed1_late_t236,fixed,216,0,0.0027665430679917336,0.0008045826107263565,4,0,0.0,danger,3,1.0,7.704203017055988e-05,-999996.0,1,35→63,3,,tuning,35,False,236,True,alpha_beta_d6_b8,True,True,,
pvs,0,,{},8,0.18901551561430097,0.02628779481165111,few_legal,2,pvs_d6_b8,981,6,6,6,adaptive_disabled,False,6,0.7747267910744995,2,0.49931065342389047,2490,2,1.0499963536858559e-05,3765,2496,22749,0.000165166100487113,seed1_few_legal_t121,fixed,18921,0,0.2183159284759313,0.05686083505861461,4,31,0.012419871794871794,critical,2,1.0,6.370805203914642e-05,-738.0,1,20→2,2,,tuning,20,False,121,True,alpha_beta_d6_b8,True,True,,
pvs,0,,{},8,0.1817332082428038,0.029953865567222238,early_pruning,1,pvs_d6_b8,863,6,6,6,adaptive_disabled,False,6,1.000064707826823,63,0.7188279470428824,2485,29,1.8666964024305344e-05,3663,2458,20495,4.608277231454849e-05,seed1_early_pruning_t75,fixed,16709,0,0.2155701075680554,0.06518927845172584,66,35,0.014239218877135883,normal,29,0.125,0.00041262502782046795,-999996.0,1,2→63,8,,tuning,2,True,75,False,alpha_beta_d6_b8,False,False,,
pvs,0,,{},12,0.18599816458299756,0.02508479030802846,early,12,pvs_d6_b12,704,6,6,6,adaptive_disabled,False,6,0.8366064170841128,35,0.5663618636317551,2249,1686,0.0005562498699873686,3119,2248,20256,7.566716521978378e-05,seed0_early_t0,fixed,17086,0,0.1969738460611552,0.05605137348175049,5000,0,0.0,normal,1686,1.0,0.01658741687424481,-597.0,0,1→35,12,,tuning,1,False,0,True,alpha_beta_d6_b12,True,True,,
pvs,0,,{},12,0.062425378477200866,0.008998045697808266,middle,2,pvs_d6_b12,289,6,6,6,adaptive_disabled,False,6,0.2101470420602709,63,0.12075830297544599,703,2,6.292015314102173e-06,1111,789,8007,5.591707304120064e-05,seed0_middle_t27,fixed,6888,0,0.07209641975350678,0.017158652190119028,2,0,0.0,critical,2,1.0,7.145805284380913e-05,-797.0,0,63→63,2,,tuning,63,False,27,True,alpha_beta_d6_b12,True,True,,
pvs,0,,{},12,0.2750157746486366,0.03784382366575301,late,12,pvs_d6_b12,1156,6,6,6,adaptive_disabled,False,6,0.5818168330006301,28,0.21818294655531645,893,23,1.1709053069353104e-05,2959,1646,31811,4.191696643829346e-05,seed0_late_t49,fixed,28861,0,0.3150614998303354,0.048320344649255276,78,23,0.013973268529769137,normal,23,1.0,0.00019841594621539116,999995.0,0,11→28,12,,tuning,11,False,49,True,alpha_beta_d6_b12,True,True,,
pvs,0,,{},12,0.12559013674035668,0.024273715680465102,few_legal,2,pvs_d6_b12,368,6,6,6,adaptive_disabled,False,6,0.6814108330290765,32,0.4785236259922385,1678,2,8.542090654373169e-06,2198,1673,10330,0.0001659579575061798,seed0_few_legal_t6,fixed,8111,0,0.15171600808389485,0.05093465675599873,2,4,0.002390914524805738,critical,2,1.0,6.204214878380299e-05,-619.0,0,35→32,2,,tuning,35,False,6,True,alpha_beta_d6_b12,True,True,,
pvs,0,,{},12,0.1436924033332616,0.027643299428746104,early_pruning,2,pvs_d6_b12,529,6,6,6,adaptive_disabled,False,6,1.0000841249711812,66,0.7643553100060672,2287,26,2.5750137865543365e-05,3207,2279,16325,6.704195402562618e-05,seed0_early_pruning_t17,fixed,13035,0,0.17350267642177641,0.06166676362045109,44,7,0.00307152259763054,normal,26,0.16666666666666666,0.0004665828309953213,-807.5,0,28→66,12,,tuning,28,True,17,False,alpha_beta_d6_b12,True,True,,
pvs,0,,{},12,0.21245923615060747,0.029621584806591272,early,3,pvs_d6_b12,885,6,6,6,adaptive_disabled,False,6,1.000082666054368,35,0.6863395520485938,2735,1678,0.0004680419806391001,3843,2719,24016,6.395811215043068e-05,seed1_early_t0,fixed,19979,0,0.2293163922149688,0.06766097154468298,5000,15,0.005516734093416698,normal,1678,0.25,0.01623375015333295,-758.5,1,13→35,12,,tuning,13,True,0,True,alpha_beta_d6_b12,True,True,,
pvs,0,,{},12,0.2515465796459466,0.03535245801322162,middle,10,pvs_d6_b12,1100,6,6,6,adaptive_disabled,False,6,1.0000656249467283,20,0.6434886907227337,2568,37,1.787487417459488e-05,3921,2565,27720,3.495905548334122e-05,seed1_middle_t120,fixed,23619,0,0.29038358270190656,0.06577822659164667,90,13,0.0050682261208577,normal,37,0.8333333333333334,0.00036229100078344345,-648.5,1,9→20,12,,tuning,9,True,120,False,alpha_beta_d6_b12,True,True,,
pvs,0,,{},12,0.0021822950802743435,0.0003188361879438162,late,3,pvs_d6_b12,14,6,6,6,adaptive_disabled,False,6,0.010876625077798963,63,0.007370790699496865,35,3,1.0458054021000862e-05,66,46,344,6.112619303166866e-05,seed1_late_t236,fixed,263,0,0.0024942485615611076,0.0008527515456080437,4,0,0.0,danger,3,1.0,8.725002408027649e-05,-999996.0,1,35→63,3,,tuning,35,False,236,True,alpha_beta_d6_b12,True,True,,
