dict_size,random_seed,char,start_count,end_count,total_count,start_rate,end_rate,total_rate
300,1,よ,5,9,14,0.016667,0.030000,0.023333
300,1,ら,3,1,4,0.010000,0.003333,0.006667
300,1,り,5,8,13,0.016667,0.026667,0.021667
300,1,る,0,25,25,0.000000,0.083333,0.041667
300,1,れ,4,2,6,0.013333,0.006667,0.010000
300,1,ろ,0,2,2,0.000000,0.006667,0.003333
300,1,わ,3,0,3,0.010000,0.000000,0.005000
300,1,ん,0,27,27,0.000000,0.090000,0.045000
300,2,あ,7,6,13,0.023333,0.020000,0.021667
300,2,い,21,28,49,0.070000,0.093333,0.081667
300,2,う,3,22,25,0.010000,0.073333,0.041667
300,2,え,2,2,4,0.006667,0.006667,0.006667
300,2,お,9,2,11,0.030000,0.006667,0.018333
300,2,か,15,4,19,0.050000,0.013333,0.031667
300,2,が,5,0,5,0.016667,0.000000,0.008333
300,2,き,10,13,23,0.033333,0.043333,0.038333
300,2,ぎ,1,2,3,0.003333,0.006667,0.005000
300,2,く,5,26,31,0.016667,0.086667,0.051667
300,2,ぐ,1,2,3,0.003333,0.006667,0.005000
300,2,け,3,0,3,0.010000,0.000000,0.005000
300,2,げ,5,1,6,0.016667,0.003333,0.010000
300,2,こ,12,3,15,0.040000,0.010000,0.025000
300,2,ご,0,6,6,0.000000,0.020000,0.010000
300,2,さ,3,4,7,0.010000,0.013333,0.011667
300,2,ざ,1,0,1,0.003333,0.000000,0.001667
300,2,し,21,4,25,0.070000,0.013333,0.041667
300,2,じ,14,3,17,0.046667,0.010000,0.028333
300,2,す,6,11,17,0.020000,0.036667,0.028333
300,2,ず,0,1,1,0.000000,0.003333,0.001667
300,2,せ,4,2,6,0.013333,0.006667,0.010000
300,2,ぜ,1,0,1,0.003333,0.000000,0.001667
300,2,そ,3,1,4,0.010000,0.003333,0.006667
300,2,ぞ,3,0,3,0.010000,0.000000,0.005000
300,2,た,5,0,5,0.016667,0.000000,0.008333
300,2,だ,3,0,3,0.010000,0.000000,0.005000
300,2,ち,5,6,11,0.016667,0.020000,0.018333
300,2,つ,2,11,13,0.006667,0.036667,0.021667
300,2,て,8,4,12,0.026667,0.013333,0.020000
300,2,で,6,4,10,0.020000,0.013333,0.016667
300,2,と,8,9,17,0.026667,0.030000,0.028333
300,2,ど,2,3,5,0.006667,0.010000,0.008333
300,2,な,7,4,11,0.023333,0.013333,0.018333
300,2,に,4,1,5,0.013333,0.003333,0.008333
300,2,ね,2,1,3,0.006667,0.003333,0.005000
300,2,の,3,1,4,0.010000,0.003333,0.006667
300,2,は,6,1,7,0.020000,0.003333,0.011667
300,2,ば,0,5,5,0.000000,0.016667,0.008333
300,2,ぱ,4,0,4,0.013333,0.000000,0.006667
300,2,ひ,8,1,9,0.026667,0.003333,0.015000
300,2,び,4,1,5,0.013333,0.003333,0.008333
300,2,ぴ,2,0,2,0.006667,0.000000,0.003333
300,2,ふ,5,1,6,0.016667,0.003333,0.010000
300,2,ぶ,4,3,7,0.013333,0.010000,0.011667
300,2,ぷ,5,0,5,0.016667,0.000000,0.008333
300,2,へ,1,0,1,0.003333,0.000000,0.001667
300,2,べ,2,0,2,0.006667,0.000000,0.003333
300,2,ほ,6,0,6,0.020000,0.000000,0.010000
300,2,ぼ,6,1,7,0.020000,0.003333,0.011667
300,2,ぽ,2,0,2,0.006667,0.000000,0.003333
300,2,ま,11,1,12,0.036667,0.003333,0.020000
300,2,み,2,1,3,0.006667,0.003333,0.005000
300,2,む,0,3,3,0.000000,0.010000,0.005000
300,2,め,1,0,1,0.003333,0.000000,0.001667
300,2,も,1,2,3,0.003333,0.006667,0.005000
300,2,や,4,5,9,0.013333,0.016667,0.015000
300,2,ゆ,1,2,3,0.003333,0.006667,0.005000
300,2,よ,3,5,8,0.010000,0.016667,0.013333
300,2,ら,0,5,5,0.000000,0.016667,0.008333
300,2,り,6,10,16,0.020000,0.033333,0.026667
300,2,る,1,27,28,0.003333,0.090000,0.046667
300,2,れ,4,1,5,0.013333,0.003333,0.008333
300,2,ろ,1,4,5,0.003333,0.013333,0.008333
300,2,わ,0,1,1,0.000000,0.003333,0.001667
300,2,ん,0,33,33,0.000000,0.110000,0.055000
350,0,あ,12,11,23,0.034286,0.031429,0.032857
350,0,い,9,43,52,0.025714,0.122857,0.074286
350,0,う,11,35,46,0.031429,0.100000,0.065714
350,0,え,3,5,8,0.008571,0.014286,0.011429
350,0,お,13,1,14,0.037143,0.002857,0.020000
350,0,か,22,5,27,0.062857,0.014286,0.038571
350,0,が,2,0,2,0.005714,0.000000,0.002857
350,0,き,14,14,28,0.040000,0.040000,0.040000
350,0,ぎ,4,1,5,0.011429,0.002857,0.007143
350,0,く,6,20,26,0.017143,0.057143,0.037143
350,0,ぐ,1,2,3,0.002857,0.005714,0.004286
350,0,け,6,4,10,0.017143,0.011429,0.014286
350,0,げ,3,1,4,0.008571,0.002857,0.005714
350,0,こ,12,3,15,0.034286,0.008571,0.021429
350,0,ご,4,2,6,0.011429,0.005714,0.008571
350,0,さ,11,3,14,0.031429,0.008571,0.020000
350,0,ざ,1,1,2,0.002857,0.002857,0.002857
350,0,し,17,6,23,0.048571,0.017143,0.032857
350,0,じ,11,6,17,0.031429,0.017143,0.024286
350,0,す,7,10,17,0.020000,0.028571,0.024286
350,0,ず,1,4,5,0.002857,0.011429,0.007143
350,0,せ,9,0,9,0.025714,0.000000,0.012857
350,0,そ,8,2,10,0.022857,0.005714,0.014286
350,0,た,9,1,10,0.025714,0.002857,0.014286
350,0,だ,5,2,7,0.014286,0.005714,0.010000
350,0,ち,13,6,19,0.037143,0.017143,0.027143
350,0,つ,3,13,16,0.008571,0.037143,0.022857
350,0,て,7,3,10,0.020000,0.008571,0.014286
350,0,で,2,0,2,0.005714,0.000000,0.002857
350,0,と,5,15,20,0.014286,0.042857,0.028571
350,0,ど,4,6,10,0.011429,0.017143,0.014286
350,0,な,5,0,5,0.014286,0.000000,0.007143
350,0,に,5,2,7,0.014286,0.005714,0.010000
350,0,ね,3,1,4,0.008571,0.002857,0.005714
350,0,の,4,0,4,0.011429,0.000000,0.005714
350,0,は,6,0,6,0.017143,0.000000,0.008571
350,0,ば,2,3,5,0.005714,0.008571,0.007143
350,0,ぱ,3,0,3,0.008571,0.000000,0.004286
350,0,ひ,6,2,8,0.017143,0.005714,0.011429
