commit_id,dict_size,dictionary_file_sha256,dictionary_hash,dictionary_seed,experiment_config_hash,first_agent,first_avg_time_sec,first_beam_pruned_move_count,first_candidate_evaluations,first_config_id,first_cutoff_count,first_depth_change_count,first_graph_ordering_calls,first_graph_ordering_changed_first_count,first_graph_ordering_evaluations,first_graph_ordering_time_sec,first_leaf_evaluations,first_max_time_sec,first_mean_effective_depth,first_median_time_sec,first_nodes_searched,first_null_window_search_count,first_p95_time_sec,first_research_count,first_timeout_count,first_total_time_sec,invalid_move_count,loss_reason,match_elapsed_time_sec,match_id,match_seed,max_match_time_sec,max_moves,profile_name,repetition,runtime,second_agent,second_avg_time_sec,second_beam_pruned_move_count,second_candidate_evaluations,second_config_id,second_cutoff_count,second_depth_change_count,second_graph_ordering_calls,second_graph_ordering_changed_first_count,second_graph_ordering_evaluations,second_graph_ordering_time_sec,second_leaf_evaluations,second_max_time_sec,second_mean_effective_depth,second_median_time_sec,second_nodes_searched,second_null_window_search_count,second_p95_time_sec,second_research_count,second_timeout_count,second_total_time_sec,source_fingerprint,stage,turn_count,used_word_count,winner
d7ab76ddfa00239c45957f8a2264fcc8f4efe898,10000,13f83c2052bc052005e588fe7b9704a1eecbafee8dcd63e189b275acd3cb0946,74273ec92dd5b9b50e5d125bf7fc94fc234d4603966a511f8ecb7898b44b9b29,0,2f01dfdf19b0f16158714660cf781185c79c4f9500d946201995b5169342095f,integrated_adaptive_hybrid,0.39612643914045514,366.0,800150.0,conservative:integrated_adaptive_hybrid,19216.0,21,0.0,0.0,0.0,0.0,62804.0,1.0000907501671463,5.108108108108108,0.238593,88980.0,34958.0,1.000023,102.0,5,14.65667824819684,0,ended_with_n,21.442731082905084,D10000_seed0_conservative_integrated_adaptive_hybrid_vs_beam_alpha_beta,0,300.0,1000,conservative,0,/Users/onumagakuto/Documents/最強しりとり/shiritori_ai/data/dictionaries/D10000_L2-12_seed0.runtime.json,beam_alpha_beta,0.18775578253229874,1097037.0,1223719.0,conservative:beam_alpha_beta,30917.0,1,0.0,0.0,0.0,0.0,37528.0,0.4173048750963062,8.944444444444445,0.187976,98823.0,0.0,0.337633,0.0,0,6.759208171162754,0e2a353cf636b87b9d894c0bc8c6c36eabfe34874873788f671c13af60a9a07d,tune,73,73,second
d7ab76ddfa00239c45957f8a2264fcc8f4efe898,10000,13f83c2052bc052005e588fe7b9704a1eecbafee8dcd63e189b275acd3cb0946,74273ec92dd5b9b50e5d125bf7fc94fc234d4603966a511f8ecb7898b44b9b29,0,2f01dfdf19b0f16158714660cf781185c79c4f9500d946201995b5169342095f,beam_alpha_beta,0.19375012123385782,1238610.0,1376970.0,conservative:beam_alpha_beta,34316.0,3,0.0,0.0,0.0,0.0,42790.0,0.7279430418275297,8.863636363636363,0.18214249999999998,109721.0,0.0,0.434834,0.0,0,8.525005334289744,0,ended_with_n,26.25524524995126,D10000_seed0_conservative_beam_alpha_beta_vs_integrated_adaptive_hybrid,0,300.0,1000,conservative,0,/Users/onumagakuto/Documents/最強しりとり/shiritori_ai/data/dictionaries/D10000_L2-12_seed0.runtime.json,integrated_adaptive_hybrid,0.4115914660776684,825.0,1443465.0,conservative:integrated_adaptive_hybrid,35320.0,21,0.0,0.0,0.0,0.0,89459.0,1.0000255410559475,5.395348837209302,0.37392,138289.0,78308.0,1.000023,212.0,4,17.69843304133974,0e2a353cf636b87b9d894c0bc8c6c36eabfe34874873788f671c13af60a9a07d,tune,87,87,second
d7ab76ddfa00239c45957f8a2264fcc8f4efe898,10000,13f83c2052bc052005e588fe7b9704a1eecbafee8dcd63e189b275acd3cb0946,74273ec92dd5b9b50e5d125bf7fc94fc234d4603966a511f8ecb7898b44b9b29,0,2f01dfdf19b0f16158714660cf781185c79c4f9500d946201995b5169342095f,branch_switch_alpha_beta,0.33970134264532603,1656819.0,2614817.0,balanced:branch_switch_alpha_beta,59673.0,16,0.0,0.0,0.0,0.0,96376.0,1.0001220828853548,8.362068965517242,0.24448399999999998,203358.0,0.0,1.000037,0.0,7,19.70267787342891,0,ended_with_n,35.72119141696021,D10000_seed0_balanced_branch_switch_alpha_beta_vs_beam_alpha_beta,0,300.0,1000,balanced,0,/Users/onumagakuto/Documents/最強しりとり/shiritori_ai/data/dictionaries/D10000_L2-12_seed0.runtime.json,beam_alpha_beta,0.28029442758283074,2239303.0,2466215.0,balanced:beam_alpha_beta,55934.0,3,0.0,0.0,0.0,0.0,65424.0,0.8980293339118361,8.824561403508772,0.278479,174981.0,0.0,0.554374,0.0,0,15.97678237222135,0e2a353cf636b87b9d894c0bc8c6c36eabfe34874873788f671c13af60a9a07d,tune,115,115,second
d7ab76ddfa00239c45957f8a2264fcc8f4efe898,10000,13f83c2052bc052005e588fe7b9704a1eecbafee8dcd63e189b275acd3cb0946,74273ec92dd5b9b50e5d125bf7fc94fc234d4603966a511f8ecb7898b44b9b29,0,2f01dfdf19b0f16158714660cf781185c79c4f9500d946201995b5169342095f,beam_alpha_beta,0.24552042266753102,1773494.0,1947608.0,balanced:beam_alpha_beta,41029.0,1,0.0,0.0,0.0,0.0,50707.0,0.53916179202497,8.959183673469388,0.235022,134670.0,0.0,0.395112,0.0,0,12.03050071070902,0,ended_with_n,29.611625166842714,D10000_seed0_balanced_beam_alpha_beta_vs_branch_switch_alpha_beta,0,300.0,1000,balanced,0,/Users/onumagakuto/Documents/最強しりとり/shiritori_ai/data/dictionaries/D10000_L2-12_seed0.runtime.json,branch_switch_alpha_beta,0.35803314034199835,1239842.0,2014577.0,balanced:branch_switch_alpha_beta,42927.0,17,0.0,0.0,0.0,0.0,90322.0,1.0029858751222491,8.0,0.243514,167912.0,0.0,1.00004,0.0,8,17.54362387675792,0e2a353cf636b87b9d894c0bc8c6c36eabfe34874873788f671c13af60a9a07d,tune,98,98,first
d7ab76ddfa00239c45957f8a2264fcc8f4efe898,10000,13f83c2052bc052005e588fe7b9704a1eecbafee8dcd63e189b275acd3cb0946,74273ec92dd5b9b50e5d125bf7fc94fc234d4603966a511f8ecb7898b44b9b29,0,2f01dfdf19b0f16158714660cf781185c79c4f9500d946201995b5169342095f,dynamic_beam_alpha_beta,0.43609161943957014,3195.0,1463330.0,balanced:dynamic_beam_alpha_beta,34042.0,14,0.0,0.0,0.0,0.0,116936.0,1.000044166110456,5.552631578947368,0.35585,163172.0,0.0,1.000029,0.0,6,16.571481538703665,0,ended_with_n,23.04945845808834,D10000_seed0_balanced_dynamic_beam_alpha_beta_vs_beam_alpha_beta,0,300.0,1000,balanced,0,/Users/onumagakuto/Documents/最強しりとり/shiritori_ai/data/dictionaries/D10000_L2-12_seed0.runtime.json,beam_alpha_beta,0.1696614922502225,930284.0,1037441.0,balanced:beam_alpha_beta,26033.0,1,0.0,0.0,0.0,0.0,31416.0,0.4076120408717543,8.947368421052632,0.16618349999999998,83097.0,0.0,0.369396,0.0,0,6.447136705508456,0e2a353cf636b87b9d894c0bc8c6c36eabfe34874873788f671c13af60a9a07d,tune,76,76,first
d7ab76ddfa00239c45957f8a2264fcc8f4efe898,10000,13f83c2052bc052005e588fe7b9704a1eecbafee8dcd63e189b275acd3cb0946,74273ec92dd5b9b50e5d125bf7fc94fc234d4603966a511f8ecb7898b44b9b29,0,2f01dfdf19b0f16158714660cf781185c79c4f9500d946201995b5169342095f,beam_alpha_beta,0.22344262630940648,1135522.0,1250614.0,balanced:beam_alpha_beta,28890.0,1,0.0,0.0,0.0,0.0,32700.0,0.5407161668408662,8.9375,0.186945,88568.0,0.0,0.508269,0.0,0,7.150164041901007,0,ended_with_n,19.936706417007372,D10000_seed0_balanced_beam_alpha_beta_vs_dynamic_beam_alpha_beta,0,300.0,1000,balanced,0,/Users/onumagakuto/Documents/最強しりとり/shiritori_ai/data/dictionaries/D10000_L2-12_seed0.runtime.json,dynamic_beam_alpha_beta,0.4117391868794878,675.0,1041111.0,balanced:dynamic_beam_alpha_beta,24030.0,14,0.0,0.0,0.0,0.0,84070.0,1.0000352079514414,5.483870967741935,0.359941,117397.0,0.0,1.000025,0.0,3,12.76391479326412,0e2a353cf636b87b9d894c0bc8c6c36eabfe34874873788f671c13af60a9a07d,tune,63,63,second
d7ab76ddfa00239c45957f8a2264fcc8f4efe898,10000,13f83c2052bc052005e588fe7b9704a1eecbafee8dcd63e189b275acd3cb0946,74273ec92dd5b9b50e5d125bf7fc94fc234d4603966a511f8ecb7898b44b9b29,0,2f01dfdf19b0f16158714660cf781185c79c4f9500d946201995b5169342095f,dynamic_beam_pvs,0.41387554165605156,3044.0,1313688.0,balanced:dynamic_beam_pvs,31498.0,13,0.0,0.0,0.0,0.0,108331.0,1.000100167002529,5.405405405405405,0.364065,151153.0,108185.0,1.000051,323.0,6,15.313395041273907,0,ended_with_n,23.243205833947286,D10000_seed0_balanced_dynamic_beam_pvs_vs_beam_alpha_beta,0,300.0,1000,balanced,0,/Users/onumagakuto/Documents/最強しりとり/shiritori_ai/data/dictionaries/D10000_L2-12_seed0.runtime.json,beam_alpha_beta,0.21358818910084665,1215609.0,1345691.0,balanced:beam_alpha_beta,31950.0,3,0.0,0.0,0.0,0.0,37965.0,0.6332817499060184,8.891891891891891,0.213754,100832.0,0.0,0.394977,0.0,0,7.902762996731326,0e2a353cf636b87b9d894c0bc8c6c36eabfe34874873788f671c13af60a9a07d,tune,74,74,first
d7ab76ddfa00239c45957f8a2264fcc8f4efe898,10000,13f83c2052bc052005e588fe7b9704a1eecbafee8dcd63e189b275acd3cb0946,74273ec92dd5b9b50e5d125bf7fc94fc234d4603966a511f8ecb7898b44b9b29,0,2f01dfdf19b0f16158714660cf781185c79c4f9500d946201995b5169342095f,beam_alpha_beta,0.2692952633037099,1100446.0,1218616.0,balanced:beam_alpha_beta,29690.0,1,0.0,0.0,0.0,0.0,33995.0,0.5552536249160767,8.928571428571429,0.3139325,91522.0,0.0,0.5096,0.0,0,7.540267372503877,0,ended_with_n,18.25576641689986,D10000_seed0_balanced_beam_alpha_beta_vs_dynamic_beam_pvs,0,300.0,1000,balanced,0,/Users/onumagakuto/Documents/最強しりとり/shiritori_ai/data/dictionaries/D10000_L2-12_seed0.runtime.json,dynamic_beam_pvs,0.3960932391885392,639.0,777188.0,balanced:dynamic_beam_pvs,19771.0,15,0.0,0.0,0.0,0.0,78369.0,1.0000346249435097,5.222222222222222,0.228758,104267.0,78330.0,1.000029,187.0,3,10.694517458090559,0e2a353cf636b87b9d894c0bc8c6c36eabfe34874873788f671c13af60a9a07d,tune,55,55,second
d7ab76ddfa00239c45957f8a2264fcc8f4efe898,10000,13f83c2052bc052005e588fe7b9704a1eecbafee8dcd63e189b275acd3cb0946,74273ec92dd5b9b50e5d125bf7fc94fc234d4603966a511f8ecb7898b44b9b29,0,2f01dfdf19b0f16158714660cf781185c79c4f9500d946201995b5169342095f,research_adaptive_beam,0.3595702900999674,381.0,446734.0,balanced:research_adaptive_beam,11582.0,15,0.0,0.0,0.0,0.0,44579.0,1.000133999856189,5.111111111111111,0.195862,59598.0,42460.0,1.00002,221.0,4,9.70839783269912,0,ended_with_n,15.573552290908992,D10000_seed0_balanced_research_adaptive_beam_vs_beam_alpha_beta,0,300.0,1000,balanced,0,/Users/onumagakuto/Documents/最強しりとり/shiritori_ai/data/dictionaries/D10000_L2-12_seed0.runtime.json,beam_alpha_beta,0.22546770345742026,822224.0,928981.0,balanced:beam_alpha_beta,26814.0,1,0.0,0.0,0.0,0.0,33244.0,0.5102500000502914,8.923076923076923,0.2251955,85175.0,0.0,0.443027,0.0,0,5.862160289892927,0e2a353cf636b87b9d894c0bc8c6c36eabfe34874873788f671c13af60a9a07d,tune,53,53,second
d7ab76ddfa00239c45957f8a2264fcc8f4efe898,10000,13f83c2052bc052005e588fe7b9704a1eecbafee8dcd63e189b275acd3cb0946,74273ec92dd5b9b50e5d125bf7fc94fc234d4603966a511f8ecb7898b44b9b29,0,2f01dfdf19b0f16158714660cf781185c79c4f9500d946201995b5169342095f,beam_alpha_beta,0.2351687396352645,1433288.0,1614169.0,balanced:beam_alpha_beta,46794.0,1,0.0,0.0,0.0,0.0,56423.0,0.5303938330616802,8.95,0.2380085,144499.0,0.0,0.477397,0.0,0,9.40674958541058,0,ended_with_n,26.18525179103017,D10000_seed0_balanced_beam_alpha_beta_vs_research_adaptive_beam,0,300.0,1000,balanced,0,/Users/onumagakuto/Documents/最強しりとり/shiritori_ai/data/dictionaries/D10000_L2-12_seed0.runtime.json,research_adaptive_beam,0.4301083569164173,722.0,1052432.0,balanced:research_adaptive_beam,26618.0,18,0.0,0.0,0.0,0.0,80693.0,1.000024792039767,5.487179487179487,0.318942,116740.0,77198.0,1.000023,230.0,5,16.774225919740275,0e2a353cf636b87b9d894c0bc8c6c36eabfe34874873788f671c13af60a9a07d,tune,79,79,second
